Row,Reason,Content
578,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 13, 2025 06:00:09.122365000 UTC,130.158.68.21,3.101.230.171,,sp237077.taiiku.tsukuba.ac.jp,sp237077.taiiku.tsukuba.ac.jp,16,28"
5338,"型の不一致: 期待=numeric, 実際=string, 値=16,1,28","Apr 13, 2025 06:01:32.673408000 UTC,130.158.68.21,3.101.240.106,,shp179022.taiiku.otsuka.tsukuba.ac.jp,shp179022.taiiku.otsuka.tsukuba.ac.jp,shp179022.taiiku.otsuka.tsukuba.ac.jp,16,1,28"
13389,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 13, 2025 06:03:58.128026000 UTC,130.158.68.21,3.101.240.131,,3k203-pc147.u.tsukuba.ac.jp,3k203-pc147.u.tsukuba.ac.jp,16,28"
25778,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:07:52.789929000 UTC,130.158.71.54,3.101.239.69,,13351097056.ap.cc.tsukuba.ac.jp,13351097056.ap.cc.tsukuba.ac.jp,1,28"
42777,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:13:10.342316000 UTC,130.158.71.54,3.101.230.171,,dhcp221-103.slis.tsukuba.ac.jp,dhcp221-103.slis.tsukuba.ac.jp,1,28"
52438,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 13, 2025 06:15:59.179510000 UTC,130.158.71.54,3.101.240.131,,gswebsv.sec.tsukuba.ac.jp,gswebsv.sec.tsukuba.ac.jp,16,28"
61528,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:18:53.262926000 UTC,130.158.68.20,3.101.216.121,,13351072026.ap.cc.tsukuba.ac.jp,13351072026.ap.cc.tsukuba.ac.jp,1,28"
68953,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 13, 2025 06:20:56.152079000 UTC,130.158.71.54,3.101.230.162,,13351194056.guest.cc.tsukuba.ac.jp,13351194056.guest.cc.tsukuba.ac.jp,16,28"
74338,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 13, 2025 06:22:33.972739000 UTC,130.158.71.54,3.101.240.125,,apple1.risk.tsukuba.ac.jp,apple1.risk.tsukuba.ac.jp,16,1"
138358,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:40:34.091305000 UTC,130.158.71.54,3.101.216.121,,13351093228.ap.cc.tsukuba.ac.jp,13351093228.ap.cc.tsukuba.ac.jp,1,28"
147799,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 13, 2025 06:43:13.996279000 UTC,130.158.71.54,3.101.240.125,,13351114227.ap.cc.tsukuba.ac.jp,13351114227.ap.cc.tsukuba.ac.jp,16,28"
151689,"型の不一致: 期待=numeric, 実際=string, 値=28,15","Apr 13, 2025 06:44:26.583283000 UTC,130.158.71.54,3.101.216.121,,13351119103.ap.cc.tsukuba.ac.jp,13351119103.ap.cc.tsukuba.ac.jp,28,15"
158452,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:46:26.133936000 UTC,130.158.71.54,3.101.240.106,,13351095158.ap.cc.tsukuba.ac.jp,13351095158.ap.cc.tsukuba.ac.jp,1,28"
161251,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:47:16.106630000 UTC,130.158.68.21,3.101.240.87,,13351097216.ap.cc.tsukuba.ac.jp,13351097216.ap.cc.tsukuba.ac.jp,1,28"
162479,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 13, 2025 06:47:38.647183000 UTC,130.158.71.54,3.101.239.118,,13351119148.ap.cc.tsukuba.ac.jp,13351119148.ap.cc.tsukuba.ac.jp,16,1"
166231,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 13, 2025 06:48:47.678860000 UTC,130.158.71.54,3.101.240.141,,13351194052.guest.cc.tsukuba.ac.jp,13351194052.guest.cc.tsukuba.ac.jp,1,28"
