Row,Reason,Content
123,"型の不一致: 期待=numeric, 実際=string, 値=15,16","Apr 12, 2025 03:00:01.474865000 UTC,130.158.68.21,3.101.230.198,,dhcp7068.taiiku.tsukuba.ac.jp,dhcp7068.taiiku.tsukuba.ac.jp,15,16"
52114,"型の不一致: 期待=numeric, 実際=string, 値=1,255","Apr 12, 2025 03:16:01.050533000 UTC,130.158.71.54,3.101.230.171,,sp133205.taiiku.tsukuba.ac.jp,ajrgesmz.ap.cc.tsukuba.ac.jp,1,255"
55026,"型の不一致: 期待=numeric, 実際=string, 値=16,1,28","Apr 12, 2025 03:16:53.943490000 UTC,130.158.71.54,3.101.230.205,,13351096089.ap.cc.tsukuba.ac.jp,13351096089.ap.cc.tsukuba.ac.jp,13351096089.ap.cc.tsukuba.ac.jp,16,1,28"
55134,"型の不一致: 期待=numeric, 実際=string, 値=28,1","Apr 12, 2025 03:16:56.224406000 UTC,130.158.68.21,3.101.230.214,,13351117216.ap.cc.tsukuba.ac.jp,azami.cc.tsukuba.ac.jp,28,1"
58778,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:18:10.910045000 UTC,130.158.68.21,3.101.240.57,,printer.ims.tsukuba.ac.jp,printer.ims.tsukuba.ac.jp,1,28"
65197,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:20:11.080581000 UTC,130.158.71.54,3.101.230.162,,13351197066.guest.cc.tsukuba.ac.jp,13351197066.guest.cc.tsukuba.ac.jp,1,28"
69172,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:21:27.400685000 UTC,130.158.68.21,3.101.239.80,,sosv.sk.tsukuba.ac.jp,sosv.sk.tsukuba.ac.jp,1,28"
70051,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 12, 2025 03:21:44.769948000 UTC,130.158.71.54,3.101.239.100,,13351093149.ap.cc.tsukuba.ac.jp,13351093149.ap.cc.tsukuba.ac.jp,16,1"
81221,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:25:04.635979000 UTC,130.158.71.54,3.101.230.214,,2d202-pc021.u.tsukuba.ac.jp,2d202-pc021.u.tsukuba.ac.jp,1,28"
91919,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:28:30.742481000 UTC,130.158.71.54,3.101.239.100,,13351089249.ap.cc.tsukuba.ac.jp,13351089249.ap.cc.tsukuba.ac.jp,1,28"
92117,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:28:33.223000000 UTC,130.158.71.54,3.101.216.121,,13351199077.guest.cc.tsukuba.ac.jp,13351199077.guest.cc.tsukuba.ac.jp,1,28"
98824,"型の不一致: 期待=numeric, 実際=string, 値=16,1,28","Apr 12, 2025 03:30:42.209863000 UTC,130.158.68.21,3.101.230.198,,dhcp133072.taiiku.tsukuba.ac.jp,dhcp133072.taiiku.tsukuba.ac.jp,dhcp133072.taiiku.tsukuba.ac.jp,16,1,28"
99390,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:30:50.855494000 UTC,130.158.68.21,3.101.230.205,,13351198071.guest.cc.tsukuba.ac.jp,13351198071.guest.cc.tsukuba.ac.jp,1,28"
102651,"型の不一致: 期待=numeric, 実際=string, 値=16,28","Apr 12, 2025 03:31:37.201044000 UTC,130.158.71.54,3.101.230.149,,akasi.ri-center.tsukuba.ac.jp,akasi.ri-center.tsukuba.ac.jp,16,28"
102713,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:31:37.947465000 UTC,130.158.71.54,3.101.216.121,,13351115007.ap.cc.tsukuba.ac.jp,13351115007.ap.cc.tsukuba.ac.jp,1,28"
105239,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:32:27.038857000 UTC,130.158.68.21,3.101.239.118,,13351064129.ap.cc.tsukuba.ac.jp,13351064129.ap.cc.tsukuba.ac.jp,1,28"
116476,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:35:40.518845000 UTC,130.158.71.54,3.101.240.87,,lm1pr-pc137.u.tsukuba.ac.jp,lm1pr-pc137.u.tsukuba.ac.jp,1,28"
119135,"型の不一致: 期待=numeric, 実際=string, 値=16,1,28","Apr 12, 2025 03:36:34.094937000 UTC,130.158.71.54,3.101.216.121,,13351087121.ap.cc.tsukuba.ac.jp,13351087121.ap.cc.tsukuba.ac.jp,13351087121.ap.cc.tsukuba.ac.jp,16,1,28"
119793,"型の不一致: 期待=numeric, 実際=string, 値=1,28","Apr 12, 2025 03:36:46.131963000 UTC,130.158.68.20,3.101.230.225,,f407.dpipe.tsukuba.ac.jp,f407.dpipe.tsukuba.ac.jp,1,28"
131488,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 12, 2025 03:40:15.775640000 UTC,130.158.68.21,3.101.240.55,,anira.cs.tsukuba.ac.jp,anira.cs.tsukuba.ac.jp,16,1"
145238,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 12, 2025 03:44:30.727677000 UTC,130.158.71.54,3.101.240.131,,dhcp5175.sapec.tsukuba.ac.jp,dhcp5175.sapec.tsukuba.ac.jp,16,1"
169275,"型の不一致: 期待=numeric, 実際=string, 値=16,1","Apr 12, 2025 03:52:21.766459000 UTC,130.158.68.21,3.101.239.100,,13351068105.ap.cc.tsukuba.ac.jp,13351068105.ap.cc.tsukuba.ac.jp,16,1"
