date,network_type,analysis_type,subdomain,magnitude
2025-04-22,external,response,manaba,8.551423
2025-04-22,external,response,cc,8.514167
2025-04-22,external,response,account,7.998589
2025-04-22,external,response,twins,6.238250
2025-04-22,external,response,u,5.606886
2025-04-22,external,response,ecloud,5.493151
2025-04-22,external,response,sec,5.433198
2025-04-22,external,response,www,5.306328
2025-04-22,external,response,ccs,4.670562
2025-04-22,external,response,atmnb,4.570622
2025-04-22,external,response,cs,4.464230
2025-04-22,external,response,kdb,4.350495
2025-04-22,external,response,tulips,4.350495
2025-04-22,external,response,utos,4.096377
2025-04-22,external,response,pas,3.622132
2025-04-22,external,response,md,3.427967
2025-04-22,external,response,sk,3.427967
2025-04-22,external,response,iit,2.953722
2025-04-22,external,response,ph,2.953722
2025-04-22,external,response,ims,2.653164
2025-04-22,external,response,chem,2.285311
2025-04-22,external,response,trios,2.285311
2025-04-22,external,response,un,2.285311
2025-04-22,external,response,bk,1.811066
2025-04-22,external,response,edu,1.811066
2025-04-22,external,response,geijutsu,1.811066
2025-04-22,external,response,hokekan,1.811066
2025-04-22,external,response,human,1.811066
2025-04-22,external,response,sapec,1.811066
2025-04-22,external,response,tara,1.811066
2025-04-22,external,response,cegloc,1.142656
2025-04-22,external,response,coins,1.142656
2025-04-22,external,response,fair,1.142656
2025-04-22,external,response,otsuka,1.142656
2025-04-22,external,response,oyoriko,1.142656
2025-04-22,external,response,prc,1.142656
2025-04-22,external,response,s,1.142656
2025-04-22,external,response,shimoda,1.142656
2025-04-22,external,response,ap-graduate,0.000000
2025-04-22,external,response,biol,0.000000
2025-04-22,external,response,dac,0.000000
2025-04-22,external,response,diversity,0.000000
2025-04-22,external,response,education,0.000000
2025-04-22,external,response,emp,0.000000
2025-04-22,external,response,envr,0.000000
2025-04-22,external,response,esys,0.000000
2025-04-22,external,response,hass,0.000000
2025-04-22,external,response,high-s,0.000000
2025-04-22,external,response,ied,0.000000
2025-04-22,external,response,inf,0.000000
2025-04-22,external,response,jinsha,0.000000
2025-04-22,external,response,kokusai,0.000000
2025-04-22,external,response,kz,0.000000
2025-04-22,external,response,mast,0.000000
2025-04-22,external,response,math,0.000000
2025-04-22,external,response,opop,0.000000
2025-04-22,external,response,osi,0.000000
2025-04-22,external,response,px,0.000000
2025-04-22,external,response,risk,0.000000
2025-04-22,external,response,shakai,0.000000
2025-04-22,external,response,sie,0.000000
2025-04-22,external,response,slis,0.000000
2025-04-22,external,response,sse,0.000000
2025-04-22,external,response,t-pirc,0.000000
2025-04-22,external,response,tac,0.000000
2025-04-22,external,response,taiiku,0.000000
2025-04-22,external,response,tomonaga,0.000000
2025-04-22,external,response,tsa,0.000000
