date,network_type,analysis_type,subdomain,magnitude
2025-04-04,other,response,cc,9.576097
2025-04-04,other,response,sec,8.253654
2025-04-04,other,response,u,7.765759
2025-04-04,other,response,www,7.749961
2025-04-04,other,response,account,7.643256
2025-04-04,other,response,manaba,7.529138
2025-04-04,other,response,utos,7.490491
2025-04-04,other,response,twins,7.312812
2025-04-04,other,response,un,7.101251
2025-04-04,other,response,fair,6.715924
2025-04-04,other,response,tulips,6.270802
2025-04-04,other,response,cs,6.224631
2025-04-04,other,response,trios,6.074720
2025-04-04,other,response,kdb,5.953838
2025-04-04,other,response,ecloud,5.934141
2025-04-04,other,response,md,5.797797
2025-04-04,other,response,pas,5.764067
2025-04-04,other,response,slis,5.566673
2025-04-04,other,response,taiiku,5.347562
2025-04-04,other,response,sk,5.281889
2025-04-04,other,response,chem,5.247690
2025-04-04,other,response,anzenkanri,5.230227
2025-04-04,other,response,iit,5.212514
2025-04-04,other,response,human,5.019765
2025-04-04,other,response,sie,4.910749
2025-04-04,other,response,ims,4.887737
2025-04-04,other,response,kz,4.816004
2025-04-04,other,response,sapec,4.816004
2025-04-04,other,response,ccs,4.791133
2025-04-04,other,response,esys,4.765749
2025-04-04,other,response,geijutsu,4.739831
2025-04-04,other,response,hokekan,4.713355
2025-04-04,other,response,person,4.571695
2025-04-04,other,response,risk,4.541297
2025-04-04,other,response,hosp,4.341223
2025-04-04,other,response,s,4.341223
2025-04-04,other,response,ap-graduate,4.266590
2025-04-04,other,response,otsuka,4.266590
2025-04-04,other,response,bk,4.145403
2025-04-04,other,response,coins,4.145403
2025-04-04,other,response,prc,4.145403
2025-04-04,other,response,tara,4.057431
2025-04-04,other,response,biol,4.010970
2025-04-04,other,response,cegloc,4.010970
2025-04-04,other,response,ied,4.010970
2025-04-04,other,response,klis,4.010970
2025-04-04,other,response,geoenv,3.962686
2025-04-04,other,response,alumni,3.912431
2025-04-04,other,response,oii,3.860037
2025-04-04,other,response,math,3.805313
2025-04-04,other,response,sanrenhonbu,3.805313
2025-04-04,other,response,stb,3.748043
2025-04-04,other,response,wpi-iiis,3.748043
2025-04-04,other,response,informatics,3.687979
2025-04-04,other,response,life,3.624833
2025-04-04,other,response,gsbs,3.558272
2025-04-04,other,response,ph,3.487906
2025-04-04,other,response,px,3.333820
2025-04-04,other,response,shimoda,3.333820
2025-04-04,other,response,t-pirc,3.333820
2025-04-04,other,response,eme,3.248884
2025-04-04,other,response,heritage,3.248884
2025-04-04,other,response,imis,3.248884
2025-04-04,other,response,edu,3.157652
2025-04-04,other,response,lawschool,3.059113
2025-04-04,other,response,mast,3.059113
2025-04-04,other,response,pmrc,3.059113
2025-04-04,other,response,tech,3.059113
2025-04-04,other,response,air,2.951995
2025-04-04,other,response,diversity,2.951995
2025-04-04,other,response,education,2.951995
2025-04-04,other,response,envr,2.951995
2025-04-04,other,response,logos,2.951995
2025-04-04,other,response,nourin,2.951995
2025-04-04,other,response,coi-sec,2.834661
2025-04-04,other,response,dpipe,2.834661
2025-04-04,other,response,kansei,2.834661
2025-04-04,other,response,kurihama,2.834661
2025-04-04,other,response,tsa,2.834661
2025-04-04,other,response,bres,2.704954
2025-04-04,other,response,phd-humanics,2.704954
2025-04-04,other,response,tac,2.704954
2025-04-04,other,response,ac,2.559954
2025-04-04,other,response,geol,2.559954
2025-04-04,other,response,msc,2.559954
2025-04-04,other,response,osi,2.559954
2025-04-04,other,response,hass,2.395566
2025-04-04,other,response,jinsha,2.395566
2025-04-04,other,response,tessa,2.395566
2025-04-04,other,response,zdk,2.395566
2025-04-04,other,response,atmnb,2.205795
2025-04-04,other,response,chemistry,2.205795
2025-04-04,other,response,global,2.205795
2025-04-04,other,response,kokusai,2.205795
2025-04-04,other,response,mountain-studies,2.205795
2025-04-04,other,response,nsfb,2.205795
2025-04-04,other,response,hcs,1.981343
2025-04-04,other,response,is,1.981343
2025-04-04,other,response,japanese,1.981343
2025-04-04,other,response,kiri-s,1.981343
2025-04-04,other,response,komaba-s,1.981343
2025-04-04,other,response,kyoikusuishin,1.981343
2025-04-04,other,response,nc-bsys,1.981343
2025-04-04,other,response,physics,1.981343
2025-04-04,other,response,anpi,1.706636
2025-04-04,other,response,archives,1.706636
2025-04-04,other,response,ccr,1.706636
2025-04-04,other,response,chs,1.706636
2025-04-04,other,response,cryo,1.706636
2025-04-04,other,response,deaf-s,1.706636
2025-04-04,other,response,emc,1.706636
2025-04-04,other,response,emp,1.706636
2025-04-04,other,response,f-mirai,1.706636
2025-04-04,other,response,hcph,1.706636
2025-04-04,other,response,ilc,1.706636
2025-04-04,other,response,intersc,1.706636
2025-04-04,other,response,kou-c,1.706636
2025-04-04,other,response,ocw,1.706636
2025-04-04,other,response,press,1.706636
2025-04-04,other,response,sakado-s,1.706636
2025-04-04,other,response,scs,1.706636
2025-04-04,other,response,sse,1.706636
2025-04-04,other,response,t-act,1.706636
2025-04-04,other,response,butsuri,1.352477
2025-04-04,other,response,dac,1.352477
2025-04-04,other,response,elementary-s,1.352477
2025-04-04,other,response,high-s,1.352477
