date,network_type,analysis_type,subdomain,magnitude
2025-04-09,external,response,cc,8.888621
2025-04-09,external,response,manaba,7.687127
2025-04-09,external,response,twins,7.599373
2025-04-09,external,response,account,7.458148
2025-04-09,external,response,www,7.172037
2025-04-09,external,response,kdb,7.050250
2025-04-09,external,response,u,6.444016
2025-04-09,external,response,sec,5.987267
2025-04-09,external,response,utos,5.904015
2025-04-09,external,response,ecloud,5.288081
2025-04-09,external,response,ccs,5.158167
2025-04-09,external,response,tulips,5.016943
2025-04-09,external,response,pas,4.778997
2025-04-09,external,response,trios,4.691242
2025-04-09,external,response,un,4.283344
2025-04-09,external,response,hokekan,4.163063
2025-04-09,external,response,sapec,3.891924
2025-04-09,external,response,cs,3.737230
2025-04-09,external,response,sk,3.737230
2025-04-09,external,response,cegloc,3.566224
2025-04-09,external,response,chem,3.566224
2025-04-09,external,response,iit,3.566224
2025-04-09,external,response,human,3.375055
2025-04-09,external,response,atmnb,3.158326
2025-04-09,external,response,geijutsu,3.158326
2025-04-09,external,response,ims,3.158326
2025-04-09,external,response,md,3.158326
2025-04-09,external,response,coins,2.908130
2025-04-09,external,response,ph,2.908130
2025-04-09,external,response,gsbs,2.612212
2025-04-09,external,response,jinbun,2.612212
2025-04-09,external,response,math,2.612212
2025-04-09,external,response,otsuka,2.612212
2025-04-09,external,response,prc,2.612212
2025-04-09,external,response,taiiku,2.612212
2025-04-09,external,response,fair,2.250037
2025-04-09,external,response,px,2.250037
2025-04-09,external,response,sie,2.250037
2025-04-09,external,response,stb,2.250037
2025-04-09,external,response,t-pirc,2.250037
2025-04-09,external,response,anzenkanri,1.783112
2025-04-09,external,response,bk,1.783112
2025-04-09,external,response,education,1.783112
2025-04-09,external,response,kz,1.783112
2025-04-09,external,response,tara,1.783112
2025-04-09,external,response,ap-graduate,1.125018
2025-04-09,external,response,chemistry,1.125018
2025-04-09,external,response,cryo,1.125018
2025-04-09,external,response,diversity,1.125018
2025-04-09,external,response,edu,1.125018
2025-04-09,external,response,esys,1.125018
2025-04-09,external,response,gene,1.125018
2025-04-09,external,response,geoenv,1.125018
2025-04-09,external,response,hass,1.125018
2025-04-09,external,response,informatics,1.125018
2025-04-09,external,response,japanese,1.125018
2025-04-09,external,response,risk,1.125018
2025-04-09,external,response,shakai,1.125018
2025-04-09,external,response,zdk,1.125018
2025-04-09,external,response,ac,0.000000
2025-04-09,external,response,are,0.000000
2025-04-09,external,response,biol,0.000000
2025-04-09,external,response,chs,0.000000
2025-04-09,external,response,conservation,0.000000
2025-04-09,external,response,dac,0.000000
2025-04-09,external,response,dpipe,0.000000
2025-04-09,external,response,earth,0.000000
2025-04-09,external,response,geol,0.000000
2025-04-09,external,response,global,0.000000
2025-04-09,external,response,hibun,0.000000
2025-04-09,external,response,histanth,0.000000
2025-04-09,external,response,ide,0.000000
2025-04-09,external,response,ied,0.000000
2025-04-09,external,response,japan,0.000000
2025-04-09,external,response,jinsha,0.000000
2025-04-09,external,response,jp-ex,0.000000
2025-04-09,external,response,klis,0.000000
2025-04-09,external,response,kyoikusuishin,0.000000
2025-04-09,external,response,lawschool,0.000000
2025-04-09,external,response,life,0.000000
2025-04-09,external,response,modernlc,0.000000
2025-04-09,external,response,oii,0.000000
2025-04-09,external,response,opop,0.000000
2025-04-09,external,response,otsuka-s,0.000000
2025-04-09,external,response,person,0.000000
2025-04-09,external,response,press,0.000000
2025-04-09,external,response,sanrenhonbu,0.000000
2025-04-09,external,response,scs,0.000000
2025-04-09,external,response,shimoda,0.000000
2025-04-09,external,response,skip,0.000000
2025-04-09,external,response,souki,0.000000
