date,network_type,analysis_type,subdomain,magnitude
2025-04-01,external,response,cc,8.997094
2025-04-01,external,response,sec,6.633248
2025-04-01,external,response,account,6.497521
2025-04-01,external,response,u,6.400945
2025-04-01,external,response,www,6.298847
2025-04-01,external,response,twins,5.819669
2025-04-01,external,response,ccs,5.749613
2025-04-01,external,response,manaba,5.676696
2025-04-01,external,response,cs,5.351030
2025-04-01,external,response,utos,4.837167
2025-04-01,external,response,chem,4.581558
2025-04-01,external,response,un,4.581558
2025-04-01,external,response,tulips,4.283163
2025-04-01,external,response,md,4.112918
2025-04-01,external,response,trios,4.112918
2025-04-01,external,response,ecloud,3.714335
2025-04-01,external,response,ims,3.475819
2025-04-01,external,response,kdb,3.200472
2025-04-01,external,response,otsuka,3.200472
2025-04-01,external,response,pas,3.200472
2025-04-01,external,response,ph,3.200472
2025-04-01,external,response,bk,2.874806
2025-04-01,external,response,sk,2.874806
2025-04-01,external,response,anzenkanri,2.476223
2025-04-01,external,response,iit,2.476223
2025-04-01,external,response,person,2.476223
2025-04-01,external,response,sie,2.476223
2025-04-01,external,response,esys,1.962361
2025-04-01,external,response,fair,1.962361
2025-04-01,external,response,geijutsu,1.962361
2025-04-01,external,response,human,1.962361
2025-04-01,external,response,ac,1.238112
2025-04-01,external,response,ap-graduate,1.238112
2025-04-01,external,response,biol,1.238112
2025-04-01,external,response,coi-sec,1.238112
2025-04-01,external,response,coins,1.238112
2025-04-01,external,response,hosp,1.238112
2025-04-01,external,response,kz,1.238112
2025-04-01,external,response,oyoriko,1.238112
2025-04-01,external,response,slis,1.238112
2025-04-01,external,response,taiiku,1.238112
2025-04-01,external,response,tara,1.238112
2025-04-01,external,response,anpi,0.000000
2025-04-01,external,response,bres,0.000000
2025-04-01,external,response,cegloc,0.000000
2025-04-01,external,response,dac,0.000000
2025-04-01,external,response,edu,0.000000
2025-04-01,external,response,education,0.000000
2025-04-01,external,response,envr,0.000000
2025-04-01,external,response,geoenv,0.000000
2025-04-01,external,response,hass,0.000000
2025-04-01,external,response,heritage,0.000000
2025-04-01,external,response,ied,0.000000
2025-04-01,external,response,informatics,0.000000
2025-04-01,external,response,jinbun,0.000000
2025-04-01,external,response,kurihama,0.000000
2025-04-01,external,response,lawschool,0.000000
2025-04-01,external,response,math,0.000000
2025-04-01,external,response,osi,0.000000
2025-04-01,external,response,otsuka-s,0.000000
2025-04-01,external,response,pmrc,0.000000
2025-04-01,external,response,prc,0.000000
2025-04-01,external,response,projects,0.000000
2025-04-01,external,response,px,0.000000
2025-04-01,external,response,riryou,0.000000
2025-04-01,external,response,risk,0.000000
2025-04-01,external,response,shimoda,0.000000
2025-04-01,external,response,sse,0.000000
2025-04-01,external,response,stb,0.000000
2025-04-01,external,response,suiri,0.000000
2025-04-01,external,response,t-act,0.000000
2025-04-01,external,response,t-pirc,0.000000
2025-04-01,external,response,tessa,0.000000
