date,network_type,analysis_type,subdomain,magnitude
2025-04-23,internal,response,cc,9.950306
2025-04-23,internal,response,manaba,9.476367
2025-04-23,internal,response,account,9.237695
2025-04-23,internal,response,twins,7.706295
2025-04-23,internal,response,atmnb,7.486005
2025-04-23,internal,response,ecloud,7.462821
2025-04-23,internal,response,kdb,6.547160
2025-04-23,internal,response,u,6.503399
2025-04-23,internal,response,www,6.340366
2025-04-23,internal,response,sec,5.647679
2025-04-23,internal,response,tulips,5.425138
2025-04-23,internal,response,cegloc,5.012793
2025-04-23,internal,response,otsuka,4.854009
2025-04-23,internal,response,md,4.353445
2025-04-23,internal,response,cs,4.113751
2025-04-23,internal,response,hokekan,4.068853
2025-04-23,internal,response,trios,3.923445
2025-04-23,internal,response,coins,3.870903
2025-04-23,internal,response,stb,3.870903
2025-04-23,internal,response,utos,3.816026
2025-04-23,internal,response,un,3.758595
2025-04-23,internal,response,iit,3.568289
2025-04-23,internal,response,sk,3.343205
2025-04-23,internal,response,lawschool,3.258031
2025-04-23,internal,response,life,3.258031
2025-04-23,internal,response,gsbs,2.960306
2025-04-23,internal,response,sapec,2.960306
2025-04-23,internal,response,biol,2.842641
2025-04-23,internal,response,bres,2.842641
2025-04-23,internal,response,esys,2.842641
2025-04-23,internal,response,edu,2.712569
2025-04-23,internal,response,s,2.712569
2025-04-23,internal,response,sie,2.712569
2025-04-23,internal,response,tsa,2.712569
2025-04-23,internal,response,human,2.567161
2025-04-23,internal,response,taiiku,2.567161
2025-04-23,internal,response,ac,2.402310
2025-04-23,internal,response,ccs,2.402310
2025-04-23,internal,response,envr,2.402310
2025-04-23,internal,response,geijutsu,2.402310
2025-04-23,internal,response,risk,2.402310
2025-04-23,internal,response,fair,1.986921
2025-04-23,internal,response,imis,1.986921
2025-04-23,internal,response,pas,1.986921
2025-04-23,internal,response,chem,1.711440
2025-04-23,internal,response,education,1.711440
2025-04-23,internal,response,ied,1.711440
2025-04-23,internal,response,informatics,1.711440
2025-04-23,internal,response,klis,1.711440
2025-04-23,internal,response,kz,1.711440
2025-04-23,internal,response,math,1.711440
2025-04-23,internal,response,radd,1.711440
2025-04-23,internal,response,slis,1.711440
2025-04-23,internal,response,zdk,1.711440
2025-04-23,internal,response,anzenkanri,1.356284
2025-04-23,internal,response,ap-graduate,1.356284
2025-04-23,internal,response,bk,1.356284
2025-04-23,internal,response,geo,1.356284
2025-04-23,internal,response,geoenv,1.356284
2025-04-23,internal,response,ocw,1.356284
2025-04-23,internal,response,scs,1.356284
2025-04-23,internal,response,t-pirc,1.356284
2025-04-23,internal,response,tara,1.356284
2025-04-23,internal,response,conservation,0.855720
2025-04-23,internal,response,ims,0.855720
2025-04-23,internal,response,kokusai,0.855720
2025-04-23,internal,response,modernlc,0.855720
2025-04-23,internal,response,oii,0.855720
2025-04-23,internal,response,oyoriko,0.855720
2025-04-23,internal,response,px,0.855720
2025-04-23,internal,response,sanrenhonbu,0.855720
2025-04-23,internal,response,shakai,0.855720
2025-04-23,internal,response,are,0.000000
2025-04-23,internal,response,butsuri,0.000000
2025-04-23,internal,response,coi-sec,0.000000
2025-04-23,internal,response,cryo,0.000000
2025-04-23,internal,response,dac,0.000000
2025-04-23,internal,response,diversity,0.000000
2025-04-23,internal,response,eme,0.000000
2025-04-23,internal,response,flang,0.000000
2025-04-23,internal,response,geol,0.000000
2025-04-23,internal,response,hass,0.000000
2025-04-23,internal,response,hosp,0.000000
2025-04-23,internal,response,inf,0.000000
2025-04-23,internal,response,logos,0.000000
2025-04-23,internal,response,mast,0.000000
2025-04-23,internal,response,nourin,0.000000
2025-04-23,internal,response,opop,0.000000
2025-04-23,internal,response,ph,0.000000
2025-04-23,internal,response,physics,0.000000
2025-04-23,internal,response,pmrc,0.000000
2025-04-23,internal,response,prc,0.000000
2025-04-23,internal,response,shimoda,0.000000
2025-04-23,internal,response,ut-jinzai-bank,0.000000
