date,network_type,analysis_type,subdomain,magnitude
2025-04-05,other,response,cc,9.316802
2025-04-05,other,response,www,7.967770
2025-04-05,other,response,u,7.749598
2025-04-05,other,response,account,7.660718
2025-04-05,other,response,manaba,7.415688
2025-04-05,other,response,twins,7.349077
2025-04-05,other,response,sec,7.001431
2025-04-05,other,response,kdb,6.490891
2025-04-05,other,response,tulips,6.483382
2025-04-05,other,response,utos,6.305787
2025-04-05,other,response,un,6.014746
2025-04-05,other,response,ecloud,5.735125
2025-04-05,other,response,cs,5.721446
2025-04-05,other,response,md,5.707617
2025-04-05,other,response,trios,5.479703
2025-04-05,other,response,hokekan,5.393594
2025-04-05,other,response,otsuka,5.301195
2025-04-05,other,response,pas,5.222088
2025-04-05,other,response,fair,5.093301
2025-04-05,other,response,slis,5.047285
2025-04-05,other,response,sapec,4.924343
2025-04-05,other,response,risk,4.871615
2025-04-05,other,response,stb,4.816593
2025-04-05,other,response,taiiku,4.759069
2025-04-05,other,response,chem,4.729296
2025-04-05,other,response,sk,4.729296
2025-04-05,other,response,human,4.635526
2025-04-05,other,response,esys,4.568916
2025-04-05,other,response,kz,4.424152
2025-04-05,other,response,geijutsu,4.385216
2025-04-05,other,response,iit,4.385216
2025-04-05,other,response,s,4.216258
2025-04-05,other,response,sie,4.122489
2025-04-05,other,response,bk,4.021210
2025-04-05,other,response,cegloc,4.021210
2025-04-05,other,response,ims,3.967360
2025-04-05,other,response,ccs,3.790518
2025-04-05,other,response,gsbs,3.790518
2025-04-05,other,response,lawschool,3.790518
2025-04-05,other,response,math,3.790518
2025-04-05,other,response,prc,3.790518
2025-04-05,other,response,hosp,3.657205
2025-04-05,other,response,person,3.657205
2025-04-05,other,response,ap-graduate,3.584882
2025-04-05,other,response,tara,3.584882
2025-04-05,other,response,alumni,3.508173
2025-04-05,other,response,anzenkanri,3.426512
2025-04-05,other,response,coins,3.426512
2025-04-05,other,response,wpi-iiis,3.426512
2025-04-05,other,response,tsa,3.339215
2025-04-05,other,response,klis,3.245446
2025-04-05,other,response,biol,3.144167
2025-04-05,other,response,hass,3.144167
2025-04-05,other,response,pmrc,3.144167
2025-04-05,other,response,zdk,3.144167
2025-04-05,other,response,ied,3.034071
2025-04-05,other,response,imis,3.034071
2025-04-05,other,response,life,3.034071
2025-04-05,other,response,bres,2.780161
2025-04-05,other,response,ph,2.780161
2025-04-05,other,response,shimoda,2.780161
2025-04-05,other,response,envr,2.631130
2025-04-05,other,response,atmnb,2.462172
2025-04-05,other,response,edu,2.462172
2025-04-05,other,response,eme,2.462172
2025-04-05,other,response,geoenv,2.462172
2025-04-05,other,response,is,2.462172
2025-04-05,other,response,oii,2.462172
2025-04-05,other,response,ac,2.267124
2025-04-05,other,response,chs,2.267124
2025-04-05,other,response,deaf-s,2.267124
2025-04-05,other,response,diversity,2.267124
2025-04-05,other,response,hibun,2.267124
2025-04-05,other,response,informatics,2.267124
2025-04-05,other,response,jinbun,2.267124
2025-04-05,other,response,jinsha,2.267124
2025-04-05,other,response,logos,2.267124
2025-04-05,other,response,msc,2.267124
2025-04-05,other,response,nsfb,2.267124
2025-04-05,other,response,osi,2.267124
2025-04-05,other,response,oyoriko,2.267124
2025-04-05,other,response,sanrenhonbu,2.267124
2025-04-05,other,response,emc,2.036431
2025-04-05,other,response,geol,2.036431
2025-04-05,other,response,hcph,2.036431
2025-04-05,other,response,kansei,2.036431
2025-04-05,other,response,otsuka-s,2.036431
2025-04-05,other,response,scs,2.036431
2025-04-05,other,response,sse,2.036431
2025-04-05,other,response,cryo,1.754087
2025-04-05,other,response,dpipe,1.754087
2025-04-05,other,response,education,1.754087
2025-04-05,other,response,japanese,1.754087
2025-04-05,other,response,kurihama,1.754087
2025-04-05,other,response,mast,1.754087
2025-04-05,other,response,neurosci,1.754087
2025-04-05,other,response,ocw,1.754087
2025-04-05,other,response,phd-humanics,1.754087
2025-04-05,other,response,t-act,1.754087
2025-04-05,other,response,tac,1.754087
2025-04-05,other,response,chemistry,1.390081
2025-04-05,other,response,criced,1.390081
2025-04-05,other,response,f-mirai,1.390081
2025-04-05,other,response,hcs,1.390081
2025-04-05,other,response,heritage,1.390081
2025-04-05,other,response,icrhs,1.390081
2025-04-05,other,response,intersc,1.390081
2025-04-05,other,response,kiri-s,1.390081
2025-04-05,other,response,kokusai,1.390081
2025-04-05,other,response,kyoikusuishin,1.390081
2025-04-05,other,response,nourin,1.390081
2025-04-05,other,response,px,1.390081
2025-04-05,other,response,shakai,1.390081
2025-04-05,other,response,t-pirc,1.390081
2025-04-05,other,response,tias,1.390081
2025-04-05,other,response,archives,0.877043
2025-04-05,other,response,centers,0.877043
2025-04-05,other,response,coi-sec,0.877043
2025-04-05,other,response,elementary-s,0.877043
2025-04-05,other,response,geo,0.877043
2025-04-05,other,response,gfest,0.877043
2025-04-05,other,response,global,0.877043
2025-04-05,other,response,histanth,0.877043
2025-04-05,other,response,ilc,0.877043
2025-04-05,other,response,inf,0.877043
2025-04-05,other,response,komaba-s,0.877043
2025-04-05,other,response,modernlc,0.877043
2025-04-05,other,response,opop,0.877043
2025-04-05,other,response,press,0.877043
2025-04-05,other,response,rdcpm,0.877043
