date,network_type,analysis_type,subdomain,magnitude
2025-04-22,internal,response,cc,9.864552
2025-04-22,internal,response,manaba,9.292811
2025-04-22,internal,response,account,8.816232
2025-04-22,internal,response,twins,7.386076
2025-04-22,internal,response,ecloud,6.861207
2025-04-22,internal,response,atmnb,6.735089
2025-04-22,internal,response,u,6.436844
2025-04-22,internal,response,kdb,6.422116
2025-04-22,internal,response,www,6.414686
2025-04-22,internal,response,sec,6.122224
2025-04-22,internal,response,tulips,5.674357
2025-04-22,internal,response,otsuka,4.553891
2025-04-22,internal,response,cs,4.520505
2025-04-22,internal,response,trios,4.486204
2025-04-22,internal,response,md,4.414648
2025-04-22,internal,response,un,4.414648
2025-04-22,internal,response,coins,4.126055
2025-04-22,internal,response,hokekan,3.978603
2025-04-22,internal,response,sk,3.869673
2025-04-22,internal,response,utos,3.869673
2025-04-22,internal,response,cegloc,3.618454
2025-04-22,internal,response,stb,3.471001
2025-04-22,internal,response,life,3.303834
2025-04-22,internal,response,biol,3.001923
2025-04-22,internal,response,esys,3.001923
2025-04-22,internal,response,fair,2.882604
2025-04-22,internal,response,oyoriko,2.882604
2025-04-22,internal,response,s,2.882604
2025-04-22,internal,response,gsbs,2.750704
2025-04-22,internal,response,ac,2.603251
2025-04-22,internal,response,bres,2.603251
2025-04-22,internal,response,lawschool,2.603251
2025-04-22,internal,response,mast,2.603251
2025-04-22,internal,response,sapec,2.603251
2025-04-22,internal,response,bk,2.436083
2025-04-22,internal,response,ccs,2.436083
2025-04-22,internal,response,earth,2.243102
2025-04-22,internal,response,geijutsu,2.243102
2025-04-22,internal,response,iit,2.243102
2025-04-22,internal,response,slis,2.243102
2025-04-22,internal,response,ap-graduate,2.014854
2025-04-22,internal,response,butsuri,2.014854
2025-04-22,internal,response,chem,2.014854
2025-04-22,internal,response,chemistry,2.014854
2025-04-22,internal,response,edu,2.014854
2025-04-22,internal,response,geo,2.014854
2025-04-22,internal,response,kokusai,2.014854
2025-04-22,internal,response,math,2.014854
2025-04-22,internal,response,taiiku,2.014854
2025-04-22,internal,response,tsa,2.014854
2025-04-22,internal,response,are,1.735501
2025-04-22,internal,response,envr,1.735501
2025-04-22,internal,response,geoenv,1.735501
2025-04-22,internal,response,hosp,1.735501
2025-04-22,internal,response,human,1.735501
2025-04-22,internal,response,ims,1.735501
2025-04-22,internal,response,jinbun,1.735501
2025-04-22,internal,response,oii,1.735501
2025-04-22,internal,response,sie,1.735501
2025-04-22,internal,response,ocw,1.375352
2025-04-22,internal,response,cryo,0.867750
2025-04-22,internal,response,education,0.867750
2025-04-22,internal,response,jinsha,0.867750
2025-04-22,internal,response,klis,0.867750
2025-04-22,internal,response,ph,0.867750
2025-04-22,internal,response,risk,0.867750
2025-04-22,internal,response,sse,0.867750
2025-04-22,internal,response,t-act,0.867750
2025-04-22,internal,response,tara,0.867750
2025-04-22,internal,response,ut-jinzai-bank,0.867750
2025-04-22,internal,response,wpi-iiis,0.867750
2025-04-22,internal,response,anzenkanri,0.000000
2025-04-22,internal,response,archives,0.000000
2025-04-22,internal,response,chs,0.000000
2025-04-22,internal,response,conservation,0.000000
2025-04-22,internal,response,dac,0.000000
2025-04-22,internal,response,geol,0.000000
2025-04-22,internal,response,global,0.000000
2025-04-22,internal,response,hibun,0.000000
2025-04-22,internal,response,ied,0.000000
2025-04-22,internal,response,informatics,0.000000
2025-04-22,internal,response,intersc,0.000000
2025-04-22,internal,response,kyoikusuishin,0.000000
2025-04-22,internal,response,kz,0.000000
2025-04-22,internal,response,mountain-studies,0.000000
2025-04-22,internal,response,opop,0.000000
2025-04-22,internal,response,pas,0.000000
2025-04-22,internal,response,person,0.000000
2025-04-22,internal,response,physics,0.000000
2025-04-22,internal,response,pmrc,0.000000
2025-04-22,internal,response,prc,0.000000
2025-04-22,internal,response,px,0.000000
2025-04-22,internal,response,sanrenhonbu,0.000000
2025-04-22,internal,response,scs,0.000000
2025-04-22,internal,response,shakai,0.000000
2025-04-22,internal,response,shimoda,0.000000
2025-04-22,internal,response,zdk,0.000000
