date,network_type,analysis_type,subdomain,magnitude
2025-04-25,external,response,manaba,8.581673
2025-04-25,external,response,cc,8.296469
2025-04-25,external,response,account,8.270676
2025-04-25,external,response,twins,6.185380
2025-04-25,external,response,atmnb,5.071203
2025-04-25,external,response,sec,4.928797
2025-04-25,external,response,u,4.774987
2025-04-25,external,response,ecloud,4.424639
2025-04-25,external,response,www,4.424639
2025-04-25,external,response,utos,3.995847
2025-04-25,external,response,kdb,3.443038
2025-04-25,external,response,un,3.443038
2025-04-25,external,response,ccs,3.092690
2025-04-25,external,response,cs,3.092690
2025-04-25,external,response,pas,3.092690
2025-04-25,external,response,chem,2.663898
2025-04-25,external,response,tulips,2.663898
2025-04-25,external,response,sapec,2.111089
2025-04-25,external,response,coins,1.331949
2025-04-25,external,response,geijutsu,1.331949
2025-04-25,external,response,hosp,1.331949
2025-04-25,external,response,ied,1.331949
2025-04-25,external,response,iit,1.331949
2025-04-25,external,response,ims,1.331949
2025-04-25,external,response,math,1.331949
2025-04-25,external,response,ph,1.331949
2025-04-25,external,response,prc,1.331949
2025-04-25,external,response,sk,1.331949
2025-04-25,external,response,anzenkanri,0.000000
2025-04-25,external,response,cegloc,0.000000
2025-04-25,external,response,esys,0.000000
2025-04-25,external,response,hokekan,0.000000
2025-04-25,external,response,human,0.000000
2025-04-25,external,response,inf,0.000000
2025-04-25,external,response,kokusai,0.000000
2025-04-25,external,response,kz,0.000000
2025-04-25,external,response,mast,0.000000
2025-04-25,external,response,md,0.000000
2025-04-25,external,response,oyoriko,0.000000
2025-04-25,external,response,projects,0.000000
2025-04-25,external,response,risk,0.000000
2025-04-25,external,response,scs,0.000000
2025-04-25,external,response,shimoda,0.000000
2025-04-25,external,response,slis,0.000000
2025-04-25,external,response,stb,0.000000
2025-04-25,external,response,tara,0.000000
2025-04-25,external,response,trios,0.000000
