date,network_type,analysis_type,subdomain,magnitude
2025-04-02,external,response,cc,8.928070
2025-04-02,external,response,sec,6.358547
2025-04-02,external,response,www,5.846513
2025-04-02,external,response,manaba,5.529339
2025-04-02,external,response,u,5.285069
2025-04-02,external,response,ccs,5.150421
2025-04-02,external,response,utos,5.150421
2025-04-02,external,response,twins,5.005791
2025-04-02,external,response,account,4.849579
2025-04-02,external,response,chem,3.797666
2025-04-02,external,response,cs,3.496823
2025-04-02,external,response,un,3.496823
2025-04-02,external,response,cegloc,3.141002
2025-04-02,external,response,pas,3.141002
2025-04-02,external,response,ecloud,2.705512
2025-04-02,external,response,iit,2.705512
2025-04-02,external,response,kdb,2.705512
2025-04-02,external,response,sk,2.705512
2025-04-02,external,response,human,2.144067
2025-04-02,external,response,ph,2.144067
2025-04-02,external,response,sapec,2.144067
2025-04-02,external,response,coi-sec,1.352756
2025-04-02,external,response,fair,1.352756
2025-04-02,external,response,hosp,1.352756
2025-04-02,external,response,kyoikusuishin,1.352756
2025-04-02,external,response,life,1.352756
2025-04-02,external,response,math,1.352756
2025-04-02,external,response,person,1.352756
2025-04-02,external,response,shimoda,1.352756
2025-04-02,external,response,trios,1.352756
2025-04-02,external,response,anzenkanri,0.000000
2025-04-02,external,response,biol,0.000000
2025-04-02,external,response,chemistry,0.000000
2025-04-02,external,response,geijutsu,0.000000
2025-04-02,external,response,ims,0.000000
2025-04-02,external,response,jinsha,0.000000
2025-04-02,external,response,kokusai,0.000000
2025-04-02,external,response,kz,0.000000
2025-04-02,external,response,lawschool,0.000000
2025-04-02,external,response,md,0.000000
2025-04-02,external,response,prc,0.000000
2025-04-02,external,response,px,0.000000
2025-04-02,external,response,scpj,0.000000
2025-04-02,external,response,sie,0.000000
2025-04-02,external,response,slis,0.000000
2025-04-02,external,response,stb,0.000000
2025-04-02,external,response,suiri,0.000000
2025-04-02,external,response,t-pirc,0.000000
2025-04-02,external,response,tac,0.000000
2025-04-02,external,response,taiiku,0.000000
2025-04-02,external,response,tara,0.000000
2025-04-02,external,response,tessa,0.000000
2025-04-02,external,response,tulips,0.000000
2025-04-02,external,response,zdk,0.000000
