date,network_type,analysis_type,subdomain,magnitude
2025-04-20,internal,response,cc,9.985947
2025-04-20,internal,response,manaba,7.904968
2025-04-20,internal,response,account,7.782602
2025-04-20,internal,response,twins,6.472239
2025-04-20,internal,response,tulips,5.879962
2025-04-20,internal,response,www,5.771711
2025-04-20,internal,response,u,5.592621
2025-04-20,internal,response,ecloud,5.459736
2025-04-20,internal,response,sec,5.016137
2025-04-20,internal,response,kdb,4.642287
2025-04-20,internal,response,trios,4.050011
2025-04-20,internal,response,iit,3.854957
2025-04-20,internal,response,imis,3.746705
2025-04-20,internal,response,sk,3.746705
2025-04-20,internal,response,risk,3.363461
2025-04-20,internal,response,hokekan,3.209558
2025-04-20,internal,response,eme,3.037508
2025-04-20,internal,response,lawschool,3.037508
2025-04-20,internal,response,md,3.037508
2025-04-20,internal,response,atmnb,2.842454
2025-04-20,internal,response,gsbs,2.842454
2025-04-20,internal,response,human,2.617281
2025-04-20,internal,response,otsuka,2.617281
2025-04-20,internal,response,s,2.617281
2025-04-20,internal,response,sie,2.617281
2025-04-20,internal,response,utos,2.617281
2025-04-20,internal,response,ap-graduate,2.350958
2025-04-20,internal,response,cs,2.350958
2025-04-20,internal,response,esys,2.350958
2025-04-20,internal,response,scs,2.350958
2025-04-20,internal,response,bres,2.025005
2025-04-20,internal,response,cegloc,2.025005
2025-04-20,internal,response,coins,2.025005
2025-04-20,internal,response,kz,2.025005
2025-04-20,internal,response,life,2.025005
2025-04-20,internal,response,slis,2.025005
2025-04-20,internal,response,edu,1.604779
2025-04-20,internal,response,sapec,1.604779
2025-04-20,internal,response,un,1.604779
2025-04-20,internal,response,ac,1.012503
2025-04-20,internal,response,ccs,1.012503
2025-04-20,internal,response,conservation,1.012503
2025-04-20,internal,response,fair,1.012503
2025-04-20,internal,response,ims,1.012503
2025-04-20,internal,response,klis,1.012503
2025-04-20,internal,response,kokusai,1.012503
2025-04-20,internal,response,math,1.012503
2025-04-20,internal,response,oii,1.012503
2025-04-20,internal,response,stb,1.012503
2025-04-20,internal,response,taiiku,1.012503
2025-04-20,internal,response,tsa,1.012503
2025-04-20,internal,response,air,0.000000
2025-04-20,internal,response,biol,0.000000
2025-04-20,internal,response,chem,0.000000
2025-04-20,internal,response,cryo,0.000000
2025-04-20,internal,response,dac,0.000000
2025-04-20,internal,response,earth,0.000000
2025-04-20,internal,response,emp,0.000000
2025-04-20,internal,response,hass,0.000000
2025-04-20,internal,response,histanth,0.000000
2025-04-20,internal,response,hosp,0.000000
2025-04-20,internal,response,ide,0.000000
2025-04-20,internal,response,inf,0.000000
2025-04-20,internal,response,informatics,0.000000
2025-04-20,internal,response,is,0.000000
2025-04-20,internal,response,japanese,0.000000
2025-04-20,internal,response,jinbun,0.000000
2025-04-20,internal,response,lingua,0.000000
2025-04-20,internal,response,mast,0.000000
2025-04-20,internal,response,ocw,0.000000
2025-04-20,internal,response,pas,0.000000
2025-04-20,internal,response,ph,0.000000
2025-04-20,internal,response,physics,0.000000
2025-04-20,internal,response,prc,0.000000
2025-04-20,internal,response,radd,0.000000
2025-04-20,internal,response,sanrenhonbu,0.000000
2025-04-20,internal,response,shakai,0.000000
2025-04-20,internal,response,t-pirc,0.000000
2025-04-20,internal,response,tech,0.000000
2025-04-20,internal,response,zdk,0.000000
