date,network_type,analysis_type,subdomain,magnitude
2025-04-21,external,response,manaba,8.665760
2025-04-21,external,response,cc,8.579066
2025-04-21,external,response,account,8.207599
2025-04-21,external,response,twins,6.708588
2025-04-21,external,response,www,6.234181
2025-04-21,external,response,sec,6.013037
2025-04-21,external,response,u,5.973055
2025-04-21,external,response,kdb,5.890001
2025-04-21,external,response,atmnb,5.661565
2025-04-21,external,response,ecloud,5.395525
2025-04-21,external,response,ccs,5.145923
2025-04-21,external,response,tulips,5.077010
2025-04-21,external,response,cs,4.489392
2025-04-21,external,response,utos,4.273177
2025-04-21,external,response,un,3.882686
2025-04-21,external,response,chem,3.728359
2025-04-21,external,response,md,3.557759
2025-04-21,external,response,pas,3.557759
2025-04-21,external,response,trios,3.557759
2025-04-21,external,response,hokekan,3.367044
2025-04-21,external,response,iit,3.367044
2025-04-21,external,response,ph,3.367044
2025-04-21,external,response,esys,3.150829
2025-04-21,external,response,ims,2.901227
2025-04-21,external,response,sk,2.606011
2025-04-21,external,response,geijutsu,2.244696
2025-04-21,external,response,taiiku,2.244696
2025-04-21,external,response,anzenkanri,1.778879
2025-04-21,external,response,education,1.778879
2025-04-21,external,response,fair,1.778879
2025-04-21,external,response,hass,1.778879
2025-04-21,external,response,human,1.778879
2025-04-21,external,response,math,1.778879
2025-04-21,external,response,prc,1.778879
2025-04-21,external,response,risk,1.778879
2025-04-21,external,response,t-pirc,1.778879
2025-04-21,external,response,ac,1.122348
2025-04-21,external,response,cegloc,1.122348
2025-04-21,external,response,gsbs,1.122348
2025-04-21,external,response,ied,1.122348
2025-04-21,external,response,klis,1.122348
2025-04-21,external,response,kokusai,1.122348
2025-04-21,external,response,sanrenhonbu,1.122348
2025-04-21,external,response,shimoda,1.122348
2025-04-21,external,response,sie,1.122348
2025-04-21,external,response,tac,1.122348
2025-04-21,external,response,tara,1.122348
2025-04-21,external,response,wpi-iiis,1.122348
2025-04-21,external,response,alumni,0.000000
2025-04-21,external,response,ap-graduate,0.000000
2025-04-21,external,response,biol,0.000000
2025-04-21,external,response,bk,0.000000
2025-04-21,external,response,butsuri,0.000000
2025-04-21,external,response,coins,0.000000
2025-04-21,external,response,dac,0.000000
2025-04-21,external,response,edu,0.000000
2025-04-21,external,response,emp,0.000000
2025-04-21,external,response,geol,0.000000
2025-04-21,external,response,hosp,0.000000
2025-04-21,external,response,imis,0.000000
2025-04-21,external,response,jp-ex,0.000000
2025-04-21,external,response,kz,0.000000
2025-04-21,external,response,life,0.000000
2025-04-21,external,response,osi,0.000000
2025-04-21,external,response,otsuka,0.000000
2025-04-21,external,response,press,0.000000
2025-04-21,external,response,slis,0.000000
2025-04-21,external,response,stb,0.000000
2025-04-21,external,response,suiri,0.000000
2025-04-21,external,response,zdk,0.000000
