date,network_type,analysis_type,subdomain,magnitude
2025-04-12,external,response,cc,8.855673
2025-04-12,external,response,manaba,6.662298
2025-04-12,external,response,account,6.411596
2025-04-12,external,response,www,5.669511
2025-04-12,external,response,tulips,5.537540
2025-04-12,external,response,twins,5.537540
2025-04-12,external,response,chem,4.708427
2025-04-12,external,response,pas,4.708427
2025-04-12,external,response,u,4.708427
2025-04-12,external,response,ecloud,4.252133
2025-04-12,external,response,kdb,4.252133
2025-04-12,external,response,sec,3.979082
2025-04-12,external,response,otsuka,3.291049
2025-04-12,external,response,human,2.834755
2025-04-12,external,response,ph,2.834755
2025-04-12,external,response,utos,2.834755
2025-04-12,external,response,ccs,2.246491
2025-04-12,external,response,sapec,2.246491
2025-04-12,external,response,taiiku,2.246491
2025-04-12,external,response,un,2.246491
2025-04-12,external,response,education,1.417378
2025-04-12,external,response,iit,1.417378
2025-04-12,external,response,ims,1.417378
2025-04-12,external,response,math,1.417378
2025-04-12,external,response,trios,1.417378
2025-04-12,external,response,cegloc,0.000000
2025-04-12,external,response,criced,0.000000
2025-04-12,external,response,cs,0.000000
2025-04-12,external,response,envr,0.000000
2025-04-12,external,response,esys,0.000000
2025-04-12,external,response,fair,0.000000
2025-04-12,external,response,hass,0.000000
2025-04-12,external,response,hokekan,0.000000
2025-04-12,external,response,komaba-s,0.000000
2025-04-12,external,response,kz,0.000000
2025-04-12,external,response,person,0.000000
2025-04-12,external,response,prc,0.000000
2025-04-12,external,response,px,0.000000
2025-04-12,external,response,s,0.000000
2025-04-12,external,response,stb,0.000000
2025-04-12,external,response,t-pirc,0.000000
2025-04-12,external,response,tara,0.000000
