date,network_type,analysis_type,subdomain,magnitude
2025-04-17,internal,response,cc,9.997522
2025-04-17,internal,response,manaba,9.842914
2025-04-17,internal,response,account,9.764669
2025-04-17,internal,response,twins,9.181857
2025-04-17,internal,response,kdb,8.687029
2025-04-17,internal,response,ecloud,8.454235
2025-04-17,internal,response,atmnb,8.437449
2025-04-17,internal,response,www,8.281296
2025-04-17,internal,response,u,7.586897
2025-04-17,internal,response,tulips,7.256389
2025-04-17,internal,response,sec,7.004408
2025-04-17,internal,response,trios,6.173665
2025-04-17,internal,response,cegloc,6.082368
2025-04-17,internal,response,hokekan,6.000640
2025-04-17,internal,response,gsbs,5.798653
2025-04-17,internal,response,cs,5.737159
2025-04-17,internal,response,coins,5.493357
2025-04-17,internal,response,md,5.493357
2025-04-17,internal,response,sapec,5.467354
2025-04-17,internal,response,klis,5.385810
2025-04-17,internal,response,sk,5.236346
2025-04-17,internal,response,otsuka,5.083949
2025-04-17,internal,response,un,4.990172
2025-04-17,internal,response,stb,4.930204
2025-04-17,internal,response,utos,4.730078
2025-04-17,internal,response,ac,4.655264
2025-04-17,internal,response,ap-graduate,4.398253
2025-04-17,internal,response,human,4.263769
2025-04-17,internal,response,ims,3.891985
2025-04-17,internal,response,slis,3.891985
2025-04-17,internal,response,life,3.842626
2025-04-17,internal,response,taiiku,3.842626
2025-04-17,internal,response,biol,3.737420
2025-04-17,internal,response,education,3.737420
2025-04-17,internal,response,japanese,3.737420
2025-04-17,internal,response,jinbun,3.737420
2025-04-17,internal,response,kokusai,3.737420
2025-04-17,internal,response,s,3.737420
2025-04-17,internal,response,risk,3.681172
2025-04-17,internal,response,zdk,3.681172
2025-04-17,internal,response,esys,3.622179
2025-04-17,internal,response,hibun,3.560160
2025-04-17,internal,response,ccs,3.494786
2025-04-17,internal,response,oyoriko,3.494786
2025-04-17,internal,response,bk,3.425675
2025-04-17,internal,response,edu,3.425675
2025-04-17,internal,response,mast,3.425675
2025-04-17,internal,response,geijutsu,3.352373
2025-04-17,internal,response,kz,3.352373
2025-04-17,internal,response,chem,3.274339
2025-04-17,internal,response,oii,3.274339
2025-04-17,internal,response,lawschool,3.190919
2025-04-17,internal,response,shakai,3.190919
2025-04-17,internal,response,bres,3.101314
2025-04-17,internal,response,dac,3.101314
2025-04-17,internal,response,sie,3.101314
2025-04-17,internal,response,iit,3.004533
2025-04-17,internal,response,imis,2.899327
2025-04-17,internal,response,scs,2.899327
2025-04-17,internal,response,geoenv,2.784086
2025-04-17,internal,response,tsa,2.784086
2025-04-17,internal,response,ut-jinzai-bank,2.784086
2025-04-17,internal,response,are,2.656693
2025-04-17,internal,response,hass,2.656693
2025-04-17,internal,response,pas,2.656693
2025-04-17,internal,response,anzenkanri,2.514280
2025-04-17,internal,response,jinsha,2.514280
2025-04-17,internal,response,math,2.514280
2025-04-17,internal,response,envr,2.352825
2025-04-17,internal,response,cryo,2.166440
2025-04-17,internal,response,diversity,2.166440
2025-04-17,internal,response,fair,2.166440
2025-04-17,internal,response,informatics,2.166440
2025-04-17,internal,response,person,2.166440
2025-04-17,internal,response,radd,2.166440
2025-04-17,internal,response,sse,2.166440
2025-04-17,internal,response,wpi-iiis,2.166440
2025-04-17,internal,response,geo,1.945992
2025-04-17,internal,response,hosp,1.945992
2025-04-17,internal,response,japan,1.945992
2025-04-17,internal,response,ocw,1.945992
2025-04-17,internal,response,opop,1.945992
2025-04-17,internal,response,prc,1.945992
2025-04-17,internal,response,sanrenhonbu,1.945992
2025-04-17,internal,response,t-pirc,1.945992
2025-04-17,internal,response,chemistry,1.676187
2025-04-17,internal,response,ied,1.676187
2025-04-17,internal,response,intersc,1.676187
2025-04-17,internal,response,tara,1.676187
2025-04-17,internal,response,eme,1.328346
2025-04-17,internal,response,histanth,1.328346
2025-04-17,internal,response,ipp,1.328346
2025-04-17,internal,response,lingua,1.328346
2025-04-17,internal,response,msc,1.328346
2025-04-17,internal,response,ph,1.328346
2025-04-17,internal,response,px,1.328346
2025-04-17,internal,response,t-act,1.328346
2025-04-17,internal,response,dpipe,0.838093
2025-04-17,internal,response,earth,0.838093
2025-04-17,internal,response,inf,0.838093
2025-04-17,internal,response,is,0.838093
2025-04-17,internal,response,mics,0.838093
2025-04-17,internal,response,oiso,0.838093
2025-04-17,internal,response,osi,0.838093
2025-04-17,internal,response,pmrc,0.838093
2025-04-17,internal,response,projects,0.838093
2025-04-17,internal,response,shimoda,0.838093
2025-04-17,internal,response,tac,0.838093
2025-04-17,internal,response,archives,0.000000
2025-04-17,internal,response,butsuri,0.000000
2025-04-17,internal,response,chs,0.000000
2025-04-17,internal,response,coi-sec,0.000000
2025-04-17,internal,response,gip,0.000000
2025-04-17,internal,response,global,0.000000
2025-04-17,internal,response,humcul,0.000000
2025-04-17,internal,response,jp-ex,0.000000
2025-04-17,internal,response,kc,0.000000
2025-04-17,internal,response,kiri-s,0.000000
2025-04-17,internal,response,komaba-s,0.000000
2025-04-17,internal,response,kyoikusuishin,0.000000
2025-04-17,internal,response,logos,0.000000
2025-04-17,internal,response,modernlc,0.000000
2025-04-17,internal,response,nc-bsys,0.000000
2025-04-17,internal,response,neurosci,0.000000
2025-04-17,internal,response,press,0.000000
2025-04-17,internal,response,tlsi,0.000000
2025-04-17,internal,response,utvpn,0.000000
