date,network_type,analysis_type,subdomain,magnitude
2025-04-15,other,response,manaba,9.564817
2025-04-15,other,response,account,9.492366
2025-04-15,other,response,cc,9.237512
2025-04-15,other,response,twins,8.977025
2025-04-15,other,response,kdb,8.639749
2025-04-15,other,response,www,8.378958
2025-04-15,other,response,sec,8.099326
2025-04-15,other,response,ecloud,8.097369
2025-04-15,other,response,atmnb,8.096716
2025-04-15,other,response,u,8.060176
2025-04-15,other,response,tulips,7.395202
2025-04-15,other,response,utos,7.144870
2025-04-15,other,response,hokekan,7.038214
2025-04-15,other,response,md,6.961457
2025-04-15,other,response,trios,6.800327
2025-04-15,other,response,un,6.798181
2025-04-15,other,response,fair,6.600964
2025-04-15,other,response,cs,6.276727
2025-04-15,other,response,sk,5.859992
2025-04-15,other,response,geijutsu,5.823876
2025-04-15,other,response,cegloc,5.802688
2025-04-15,other,response,taiiku,5.742208
2025-04-15,other,response,person,5.584327
2025-04-15,other,response,pas,5.523881
2025-04-15,other,response,slis,5.488794
2025-04-15,other,response,gsbs,5.452541
2025-04-15,other,response,ims,5.452541
2025-04-15,other,response,human,5.368272
2025-04-15,other,response,sapec,5.360279
2025-04-15,other,response,sie,5.352226
2025-04-15,other,response,coins,5.259489
2025-04-15,other,response,ap-graduate,5.232766
2025-04-15,other,response,anzenkanri,5.223711
2025-04-15,other,response,esys,5.196086
2025-04-15,other,response,stb,5.158131
2025-04-15,other,response,chem,5.046384
2025-04-15,other,response,iit,5.035634
2025-04-15,other,response,klis,5.013811
2025-04-15,other,response,kz,4.980235
2025-04-15,other,response,risk,4.968810
2025-04-15,other,response,otsuka,4.957264
2025-04-15,other,response,ccs,4.872826
2025-04-15,other,response,s,4.847450
2025-04-15,other,response,bk,4.681391
2025-04-15,other,response,tsa,4.554743
2025-04-15,other,response,kyoikusuishin,4.520643
2025-04-15,other,response,informatics,4.485442
2025-04-15,other,response,hosp,4.430416
2025-04-15,other,response,biol,4.411440
2025-04-15,other,response,life,4.392127
2025-04-15,other,response,math,4.372467
2025-04-15,other,response,ied,4.246429
2025-04-15,other,response,oii,4.246429
2025-04-15,other,response,sanrenhonbu,4.200959
2025-04-15,other,response,wpi-iiis,4.200959
2025-04-15,other,response,ac,4.177494
2025-04-15,other,response,education,4.177494
2025-04-15,other,response,zdk,4.177494
2025-04-15,other,response,dac,4.078233
2025-04-15,other,response,ph,4.078233
2025-04-15,other,response,geoenv,4.051940
2025-04-15,other,response,prc,4.051940
2025-04-15,other,response,tara,4.024997
2025-04-15,other,response,edu,3.969030
2025-04-15,other,response,hass,3.969030
2025-04-15,other,response,imis,3.939932
2025-04-15,other,response,px,3.939932
2025-04-15,other,response,t-pirc,3.910037
2025-04-15,other,response,envr,3.815097
2025-04-15,other,response,alumni,3.746880
2025-04-15,other,response,bres,3.746880
2025-04-15,other,response,eme,3.746880
2025-04-15,other,response,mast,3.746880
2025-04-15,other,response,kokusai,3.711102
2025-04-15,other,response,oyoriko,3.674112
2025-04-15,other,response,shimoda,3.554963
2025-04-15,other,response,heritage,3.512168
2025-04-15,other,response,projects,3.512168
2025-04-15,other,response,diversity,3.467627
2025-04-15,other,response,lawschool,3.421189
2025-04-15,other,response,jinsha,3.372687
2025-04-15,other,response,chs,3.321929
2025-04-15,other,response,japanese,3.268693
2025-04-15,other,response,coi-sec,3.212726
2025-04-15,other,response,geol,3.212726
2025-04-15,other,response,osi,3.212726
2025-04-15,other,response,ipp,3.091366
2025-04-15,other,response,japan,3.091366
2025-04-15,other,response,cryo,3.025217
2025-04-15,other,response,nourin,3.025217
2025-04-15,other,response,ocw,3.025217
2025-04-15,other,response,tech,3.025217
2025-04-15,other,response,jinbun,2.954798
2025-04-15,other,response,pmrc,2.954798
2025-04-15,other,response,are,2.879519
2025-04-15,other,response,chemistry,2.879519
2025-04-15,other,response,emp,2.879519
2025-04-15,other,response,scs,2.879519
2025-04-15,other,response,tac,2.879519
2025-04-15,other,response,global,2.798658
2025-04-15,other,response,hibun,2.798658
2025-04-15,other,response,histanth,2.798658
2025-04-15,other,response,kansei,2.798658
2025-04-15,other,response,phd-humanics,2.798658
2025-04-15,other,response,air,2.711323
2025-04-15,other,response,ccr,2.711323
2025-04-15,other,response,high-s,2.711323
2025-04-15,other,response,lingua,2.711323
2025-04-15,other,response,t-act,2.711323
2025-04-15,other,response,conservation,2.616383
2025-04-15,other,response,dpipe,2.616383
2025-04-15,other,response,logos,2.616383
2025-04-15,other,response,elementary-s,2.512388
2025-04-15,other,response,kiri-s,2.512388
2025-04-15,other,response,kurihama,2.512388
2025-04-15,other,response,msc,2.512388
2025-04-15,other,response,neurosci,2.512388
2025-04-15,other,response,ut-jinzai-bank,2.512388
2025-04-15,other,response,physics,2.397428
2025-04-15,other,response,press,2.397428
2025-04-15,other,response,hcs,2.268913
2025-04-15,other,response,ilc,2.268913
2025-04-15,other,response,intersc,2.268913
2025-04-15,other,response,otsuka-s,2.268913
2025-04-15,other,response,soc-int,2.268913
2025-04-15,other,response,sse,2.268913
2025-04-15,other,response,tessa,2.268913
2025-04-15,other,response,butsuri,2.123215
2025-04-15,other,response,emc,2.123215
2025-04-15,other,response,kkss,2.123215
2025-04-15,other,response,nc-bsys,2.123215
2025-04-15,other,response,nsfb,2.123215
2025-04-15,other,response,opop,2.123215
