date,network_type,analysis_type,subdomain,magnitude
2025-04-07,other,response,sakado-s,1.317700
2025-04-07,other,response,scpj,1.317700
2025-04-07,other,response,sugadaira,1.317700
2025-04-07,other,response,t-act,1.317700
2025-04-07,other,response,archives,0.831376
2025-04-07,other,response,are,0.831376
2025-04-07,other,response,athletics,0.831376
2025-04-07,other,response,gfest,0.831376
2025-04-07,other,response,gip,0.831376
2025-04-07,other,response,hcs,0.831376
2025-04-07,other,response,humcul,0.831376
2025-04-07,other,response,icrhs,0.831376
2025-04-07,other,response,intersc,0.831376
2025-04-07,other,response,is,0.831376
2025-04-07,other,response,japan,0.831376
2025-04-07,other,response,kkss,0.831376
2025-04-07,other,response,komaba-s,0.831376
2025-04-07,other,response,mics,0.831376
2025-04-07,other,response,mountain-studies,0.831376
2025-04-07,other,response,nc-bsys,0.831376
2025-04-07,other,response,opop,0.831376
2025-04-07,other,response,physics,0.831376
2025-04-07,other,response,rdcpm,0.831376
2025-04-07,other,response,shakai,0.831376
2025-04-07,other,response,tems,0.831376
2025-04-07,other,response,tgsw,0.831376
2025-04-07,other,response,tlsi,0.831376
2025-04-07,other,response,tomonaga,0.831376
2025-04-07,other,response,ut-jinzai-bank,0.831376
2025-04-07,other,response,241,0.000000
2025-04-07,other,response,anpi,0.000000
2025-04-07,other,response,arena,0.000000
2025-04-07,other,response,bpgi,0.000000
2025-04-07,other,response,cj,0.000000
2025-04-07,other,response,cybernics,0.000000
2025-04-07,other,response,flang,0.000000
2025-04-07,other,response,geosci,0.000000
2025-04-07,other,response,hbp,0.000000
2025-04-07,other,response,imri,0.000000
2025-04-07,other,response,lingua,0.000000
2025-04-07,other,response,materials,0.000000
2025-04-07,other,response,namagaku,0.000000
2025-04-07,other,response,ocw,0.000000
2025-04-07,other,response,oiso,0.000000
2025-04-07,other,response,opera,0.000000
2025-04-07,other,response,projects,0.000000
2025-04-07,other,response,qils,0.000000
2025-04-07,other,response,ronbun-juri,0.000000
2025-04-07,other,response,skip,0.000000
2025-04-07,other,response,sports,0.000000
2025-04-07,other,response,suiri,0.000000
2025-04-07,other,response,tessa,0.000000
2025-04-07,other,response,tias,0.000000
2025-04-07,other,response,trems,0.000000
