date,network_type,analysis_type,subdomain,magnitude
2025-04-16,other,response,trems,1.966955
2025-04-16,other,response,hcs,1.766807
2025-04-16,other,response,anpi,1.521844
2025-04-16,other,response,art,1.521844
2025-04-16,other,response,butsuri,1.521844
2025-04-16,other,response,criced,1.521844
2025-04-16,other,response,kc,1.521844
2025-04-16,other,response,radd,1.521844
2025-04-16,other,response,rdcpm,1.521844
2025-04-16,other,response,shakai,1.521844
2025-04-16,other,response,souki,1.521844
2025-04-16,other,response,tgsw,1.521844
2025-04-16,other,response,archives,1.206033
2025-04-16,other,response,gip,1.206033
2025-04-16,other,response,jp-ex,1.206033
2025-04-16,other,response,sakado-s,1.206033
2025-04-16,other,response,bpgi,0.760922
2025-04-16,other,response,gene,0.760922
2025-04-16,other,response,ide,0.760922
2025-04-16,other,response,imri,0.760922
2025-04-16,other,response,inf,0.760922
2025-04-16,other,response,kkss,0.760922
2025-04-16,other,response,komaba-s,0.760922
2025-04-16,other,response,kou-c,0.760922
2025-04-16,other,response,mountain-studies,0.760922
2025-04-16,other,response,oiso,0.760922
2025-04-16,other,response,ronbun-juri,0.760922
2025-04-16,other,response,scpj,0.760922
2025-04-16,other,response,skip,0.760922
2025-04-16,other,response,soc-int,0.760922
2025-04-16,other,response,suiri,0.760922
2025-04-16,other,response,241,0.000000
2025-04-16,other,response,arena,0.000000
2025-04-16,other,response,athletics,0.000000
2025-04-16,other,response,cybernics,0.000000
2025-04-16,other,response,engsci,0.000000
2025-04-16,other,response,flang,0.000000
2025-04-16,other,response,geosci,0.000000
2025-04-16,other,response,gfest,0.000000
2025-04-16,other,response,hbp,0.000000
2025-04-16,other,response,hcph,0.000000
2025-04-16,other,response,humcul,0.000000
2025-04-16,other,response,kokuren,0.000000
2025-04-16,other,response,materials,0.000000
2025-04-16,other,response,namagaku,0.000000
2025-04-16,other,response,opera,0.000000
2025-04-16,other,response,qils,0.000000
2025-04-16,other,response,ri-center,0.000000
2025-04-16,other,response,sleepymouse,0.000000
2025-04-16,other,response,sports,0.000000
2025-04-16,other,response,tomonaga,0.000000
2025-04-16,other,response,utvpn,0.000000
