date,network_type,analysis_type,subdomain,magnitude
2025-04-28,other,response,heritage,2.762339
2025-04-28,other,response,jinsha,2.762339
2025-04-28,other,response,kurihama,2.762339
2025-04-28,other,response,kyoikusuishin,2.762339
2025-04-28,other,response,nc-bsys,2.762339
2025-04-28,other,response,high-s,2.665613
2025-04-28,other,response,lawschool,2.665613
2025-04-28,other,response,msc,2.665613
2025-04-28,other,response,air,2.559662
2025-04-28,other,response,emp,2.559662
2025-04-28,other,response,histanth,2.559662
2025-04-28,other,response,japanese,2.559662
2025-04-28,other,response,logos,2.559662
2025-04-28,other,response,ocw,2.559662
2025-04-28,other,response,osi,2.559662
2025-04-28,other,response,geol,2.442538
2025-04-28,other,response,nourin,2.442538
2025-04-28,other,response,dpipe,2.311605
2025-04-28,other,response,hibun,2.311605
2025-04-28,other,response,japan,2.311605
2025-04-28,other,response,kiri-s,2.311605
2025-04-28,other,response,neurosci,2.311605
2025-04-28,other,response,sse,2.311605
2025-04-28,other,response,sugadaira,2.311605
2025-04-28,other,response,emc,2.163165
2025-04-28,other,response,global,2.163165
2025-04-28,other,response,intersc,2.163165
2025-04-28,other,response,is,2.163165
2025-04-28,other,response,jinbun,2.163165
2025-04-28,other,response,phd-humanics,2.163165
2025-04-28,other,response,ccr,1.991804
2025-04-28,other,response,criced,1.991804
2025-04-28,other,response,earth,1.991804
2025-04-28,other,response,elementary-s,1.991804
2025-04-28,other,response,mountain-studies,1.991804
2025-04-28,other,response,nsfb,1.991804
2025-04-28,other,response,physics,1.991804
2025-04-28,other,response,press,1.991804
2025-04-28,other,response,sakado-s,1.991804
2025-04-28,other,response,tessa,1.991804
2025-04-28,other,response,centers,1.789127
2025-04-28,other,response,chemistry,1.789127
2025-04-28,other,response,deaf-s,1.789127
2025-04-28,other,response,hbp,1.789127
2025-04-28,other,response,inf,1.789127
2025-04-28,other,response,ipp,1.789127
2025-04-28,other,response,otsuka-s,1.789127
2025-04-28,other,response,scs,1.789127
2025-04-28,other,response,shakai,1.789127
2025-04-28,other,response,soc-int,1.789127
2025-04-28,other,response,tlsi,1.789127
2025-04-28,other,response,ut-jinzai-bank,1.789127
2025-04-28,other,response,conservation,1.541070
2025-04-28,other,response,f-mirai,1.541070
2025-04-28,other,response,hcs,1.541070
2025-04-28,other,response,icrhs,1.541070
2025-04-28,other,response,ilc,1.541070
2025-04-28,other,response,komaba-s,1.541070
2025-04-28,other,response,kou-c,1.541070
2025-04-28,other,response,scpj,1.541070
2025-04-28,other,response,tems,1.541070
2025-04-28,other,response,trems,1.541070
2025-04-28,other,response,art,1.221269
2025-04-28,other,response,gene,1.221269
2025-04-28,other,response,hcph,1.221269
2025-04-28,other,response,jp-ex,1.221269
2025-04-28,other,response,lingua,1.221269
2025-04-28,other,response,mics,1.221269
2025-04-28,other,response,qils,1.221269
2025-04-28,other,response,radd,1.221269
2025-04-28,other,response,souki,1.221269
2025-04-28,other,response,abes,0.770535
2025-04-28,other,response,anpi,0.770535
2025-04-28,other,response,archives,0.770535
2025-04-28,other,response,butsuri,0.770535
2025-04-28,other,response,cj,0.770535
2025-04-28,other,response,humcul,0.770535
2025-04-28,other,response,ide,0.770535
2025-04-28,other,response,materials,0.770535
2025-04-28,other,response,modernlc,0.770535
2025-04-28,other,response,oiso,0.770535
2025-04-28,other,response,opop,0.770535
2025-04-28,other,response,riryou,0.770535
2025-04-28,other,response,ronbun-juri,0.770535
2025-04-28,other,response,skip,0.770535
2025-04-28,other,response,suiri,0.770535
2025-04-28,other,response,tgsw,0.770535
2025-04-28,other,response,tias,0.770535
2025-04-28,other,response,241,0.000000
2025-04-28,other,response,arena,0.000000
2025-04-28,other,response,bpgi,0.000000
2025-04-28,other,response,cybernics,0.000000
2025-04-28,other,response,geo,0.000000
2025-04-28,other,response,gfest,0.000000
2025-04-28,other,response,gip,0.000000
2025-04-28,other,response,kc,0.000000
2025-04-28,other,response,kkss,0.000000
2025-04-28,other,response,kokuren,0.000000
2025-04-28,other,response,namagaku,0.000000
2025-04-28,other,response,opera,0.000000
2025-04-28,other,response,rdcpm,0.000000
2025-04-28,other,response,sleepymouse,0.000000
2025-04-28,other,response,sports,0.000000
2025-04-28,other,response,tomonaga,0.000000
2025-04-28,other,response,utvpn,0.000000
