date,network_type,analysis_type,subdomain,magnitude
2025-04-30,other,response,manaba,9.386402
2025-04-30,other,response,account,9.335879
2025-04-30,other,response,cc,9.189315
2025-04-30,other,response,u,8.109024
2025-04-30,other,response,sec,8.078867
2025-04-30,other,response,twins,7.942270
2025-04-30,other,response,atmnb,7.815706
2025-04-30,other,response,www,7.754479
2025-04-30,other,response,ecloud,7.637325
2025-04-30,other,response,utos,7.129244
2025-04-30,other,response,tulips,7.095626
2025-04-30,other,response,md,6.939118
2025-04-30,other,response,kdb,6.901384
2025-04-30,other,response,un,6.733565
2025-04-30,other,response,fair,6.696194
2025-04-30,other,response,trios,6.523260
2025-04-30,other,response,cs,6.359585
2025-04-30,other,response,taiiku,5.606305
2025-04-30,other,response,sk,5.584408
2025-04-30,other,response,pas,5.562072
2025-04-30,other,response,ap-graduate,5.523820
2025-04-30,other,response,slis,5.508143
2025-04-30,other,response,sie,5.300467
2025-04-30,other,response,human,5.103230
2025-04-30,other,response,ccs,5.080280
2025-04-30,other,response,iit,5.056846
2025-04-30,other,response,ims,5.056846
2025-04-30,other,response,esys,5.032909
2025-04-30,other,response,coins,5.020745
2025-04-30,other,response,kz,4.996010
2025-04-30,other,response,geijutsu,4.918324
2025-04-30,other,response,sapec,4.891176
2025-04-30,other,response,anzenkanri,4.877349
2025-04-30,other,response,chem,4.877349
2025-04-30,other,response,bk,4.805516
2025-04-30,other,response,hokekan,4.744512
2025-04-30,other,response,risk,4.744512
2025-04-30,other,response,s,4.646239
2025-04-30,other,response,tsa,4.646239
2025-04-30,other,response,cegloc,4.628983
2025-04-30,other,response,hosp,4.500058
2025-04-30,other,response,otsuka,4.460302
2025-04-30,other,response,life,4.439879
2025-04-30,other,response,stb,4.439879
2025-04-30,other,response,biol,4.397873
2025-04-30,other,response,informatics,4.376260
2025-04-30,other,response,math,4.354219
2025-04-30,other,response,person,4.331732
2025-04-30,other,response,sanrenhonbu,4.133336
2025-04-30,other,response,ac,4.048761
2025-04-30,other,response,ied,4.048761
2025-04-30,other,response,klis,4.019078
2025-04-30,other,response,px,4.019078
2025-04-30,other,response,education,3.957227
2025-04-30,other,response,wpi-iiis,3.924963
2025-04-30,other,response,tara,3.891735
2025-04-30,other,response,gsbs,3.857486
2025-04-30,other,response,prc,3.857486
2025-04-30,other,response,diversity,3.822148
2025-04-30,other,response,oii,3.822148
2025-04-30,other,response,geoenv,3.747918
2025-04-30,other,response,alumni,3.668382
2025-04-30,other,response,bres,3.626376
2025-04-30,other,response,edu,3.626376
2025-04-30,other,response,ph,3.626376
2025-04-30,other,response,envr,3.489915
2025-04-30,other,response,imis,3.489915
2025-04-30,other,response,t-pirc,3.489915
2025-04-30,other,response,shimoda,3.388660
2025-04-30,other,response,zdk,3.334355
2025-04-30,other,response,coi-sec,3.277264
2025-04-30,other,response,eme,3.217085
2025-04-30,other,response,tac,3.085988
2025-04-30,other,response,air,3.014155
2025-04-30,other,response,chs,3.014155
2025-04-30,other,response,hass,3.014155
2025-04-30,other,response,jinsha,3.014155
2025-04-30,other,response,neurosci,3.014155
2025-04-30,other,response,pmrc,3.014155
2025-04-30,other,response,dac,2.937363
2025-04-30,other,response,kyoikusuishin,2.937363
2025-04-30,other,response,lawschool,2.937363
2025-04-30,other,response,mast,2.937363
2025-04-30,other,response,heritage,2.765788
2025-04-30,other,response,kansei,2.765788
2025-04-30,other,response,kokusai,2.765788
2025-04-30,other,response,nourin,2.765788
2025-04-30,other,response,phd-humanics,2.765788
2025-04-30,other,response,scs,2.765788
2025-04-30,other,response,emp,2.668941
2025-04-30,other,response,geol,2.668941
2025-04-30,other,response,ipp,2.668941
2025-04-30,other,response,msc,2.668941
2025-04-30,other,response,osi,2.668941
2025-04-30,other,response,t-act,2.668941
2025-04-30,other,response,tech,2.668941
2025-04-30,other,response,nsfb,2.562858
2025-04-30,other,response,oyoriko,2.562858
2025-04-30,other,response,cryo,2.445588
2025-04-30,other,response,histanth,2.445588
2025-04-30,other,response,logos,2.445588
2025-04-30,other,response,ocw,2.445588
2025-04-30,other,response,tlsi,2.445588
2025-04-30,other,response,centers,2.314491
2025-04-30,other,response,chemistry,2.314491
2025-04-30,other,response,is,2.314491
2025-04-30,other,response,kiri-s,2.314491
2025-04-30,other,response,kurihama,2.314491
2025-04-30,other,response,lingua,2.314491
2025-04-30,other,response,are,2.165866
2025-04-30,other,response,ccr,2.165866
2025-04-30,other,response,dpipe,2.165866
2025-04-30,other,response,elementary-s,2.165866
2025-04-30,other,response,hibun,2.165866
2025-04-30,other,response,high-s,2.165866
2025-04-30,other,response,ilc,2.165866
2025-04-30,other,response,japan,2.165866
2025-04-30,other,response,japanese,2.165866
2025-04-30,other,response,jinbun,2.165866
2025-04-30,other,response,nc-bsys,2.165866
2025-04-30,other,response,physics,2.165866
2025-04-30,other,response,press,2.165866
2025-04-30,other,response,sse,2.165866
2025-04-30,other,response,criced,1.994291
2025-04-30,other,response,deaf-s,1.994291
2025-04-30,other,response,emc,1.994291
2025-04-30,other,response,f-mirai,1.994291
2025-04-30,other,response,global,1.994291
2025-04-30,other,response,intersc,1.994291
2025-04-30,other,response,mics,1.994291
2025-04-30,other,response,sugadaira,1.994291
2025-04-30,other,response,archives,1.791361
2025-04-30,other,response,hcs,1.791361
2025-04-30,other,response,icrhs,1.791361
2025-04-30,other,response,inf,1.791361
2025-04-30,other,response,modernlc,1.791361
2025-04-30,other,response,namagaku,1.791361
2025-04-30,other,response,opop,1.791361
2025-04-30,other,response,otsuka-s,1.791361
2025-04-30,other,response,radd,1.791361
2025-04-30,other,response,soc-int,1.791361
2025-04-30,other,response,tems,1.791361
2025-04-30,other,response,anpi,1.542994
2025-04-30,other,response,butsuri,1.542994
2025-04-30,other,response,conservation,1.542994
2025-04-30,other,response,earth,1.542994
2025-04-30,other,response,geo,1.542994
2025-04-30,other,response,hcph,1.542994
2025-04-30,other,response,komaba-s,1.542994
2025-04-30,other,response,projects,1.542994
2025-04-30,other,response,sakado-s,1.542994
2025-04-30,other,response,shakai,1.542994
2025-04-30,other,response,tessa,1.542994
