date,network_type,analysis_type,subdomain,magnitude
2025-04-12,other,response,cc,9.423996
2025-04-12,other,response,account,8.103318
2025-04-12,other,response,manaba,7.931593
2025-04-12,other,response,twins,7.714907
2025-04-12,other,response,u,7.616123
2025-04-12,other,response,sec,7.214680
2025-04-12,other,response,www,7.201003
2025-04-12,other,response,kdb,6.702969
2025-04-12,other,response,tulips,6.689365
2025-04-12,other,response,ecloud,6.364079
2025-04-12,other,response,utos,6.263192
2025-04-12,other,response,un,5.901660
2025-04-12,other,response,cs,5.849986
2025-04-12,other,response,md,5.739916
2025-04-12,other,response,hokekan,5.357589
2025-04-12,other,response,trios,5.298101
2025-04-12,other,response,otsuka,5.256846
2025-04-12,other,response,pas,5.235709
2025-04-12,other,response,fair,5.192357
2025-04-12,other,response,slis,5.124442
2025-04-12,other,response,human,5.027886
2025-04-12,other,response,taiiku,4.976728
2025-04-12,other,response,chem,4.717214
2025-04-12,other,response,sk,4.617520
2025-04-12,other,response,iit,4.582483
2025-04-12,other,response,esys,4.431866
2025-04-12,other,response,kz,4.391267
2025-04-12,other,response,s,4.305984
2025-04-12,other,response,ims,4.261110
2025-04-12,other,response,hosp,4.166344
2025-04-12,other,response,risk,4.166344
2025-04-12,other,response,atmnb,4.116189
2025-04-12,other,response,cegloc,4.063988
2025-04-12,other,response,sapec,4.009564
2025-04-12,other,response,ccs,3.952721
2025-04-12,other,response,geijutsu,3.952721
2025-04-12,other,response,person,3.952721
2025-04-12,other,response,bk,3.893232
2025-04-12,other,response,sie,3.893232
2025-04-12,other,response,alumni,3.830841
2025-04-12,other,response,stb,3.830841
2025-04-12,other,response,coins,3.765249
2025-04-12,other,response,klis,3.765249
2025-04-12,other,response,math,3.765249
2025-04-12,other,response,prc,3.765249
2025-04-12,other,response,tara,3.765249
2025-04-12,other,response,ap-graduate,3.696110
2025-04-12,other,response,lawschool,3.696110
2025-04-12,other,response,anzenkanri,3.545493
2025-04-12,other,response,wpi-iiis,3.545493
2025-04-12,other,response,shimoda,3.374737
2025-04-12,other,response,biol,3.279970
2025-04-12,other,response,gsbs,3.279970
2025-04-12,other,response,ied,3.066347
2025-04-12,other,response,zdk,3.066347
2025-04-12,other,response,life,2.944468
2025-04-12,other,response,oii,2.944468
2025-04-12,other,response,education,2.809736
2025-04-12,other,response,ph,2.809736
2025-04-12,other,response,edu,2.659119
2025-04-12,other,response,kyoikusuishin,2.659119
2025-04-12,other,response,pmrc,2.659119
2025-04-12,other,response,deaf-s,2.488364
2025-04-12,other,response,envr,2.488364
2025-04-12,other,response,geoenv,2.488364
2025-04-12,other,response,informatics,2.291241
2025-04-12,other,response,is,2.291241
2025-04-12,other,response,jinsha,2.291241
2025-04-12,other,response,mast,2.291241
2025-04-12,other,response,chemistry,2.058095
2025-04-12,other,response,diversity,2.058095
2025-04-12,other,response,dpipe,2.058095
2025-04-12,other,response,eme,2.058095
2025-04-12,other,response,imis,2.058095
2025-04-12,other,response,intersc,2.058095
2025-04-12,other,response,kansei,2.058095
2025-04-12,other,response,logos,2.058095
2025-04-12,other,response,msc,2.058095
2025-04-12,other,response,nsfb,2.058095
2025-04-12,other,response,osi,2.058095
2025-04-12,other,response,sanrenhonbu,2.058095
2025-04-12,other,response,tsa,2.058095
2025-04-12,other,response,ac,1.772746
2025-04-12,other,response,coi-sec,1.772746
2025-04-12,other,response,emc,1.772746
2025-04-12,other,response,hass,1.772746
2025-04-12,other,response,kurihama,1.772746
2025-04-12,other,response,nourin,1.772746
2025-04-12,other,response,otsuka-s,1.772746
2025-04-12,other,response,oyoriko,1.772746
2025-04-12,other,response,phd-humanics,1.772746
2025-04-12,other,response,px,1.772746
2025-04-12,other,response,shakai,1.772746
2025-04-12,other,response,soc-int,1.772746
2025-04-12,other,response,tac,1.772746
2025-04-12,other,response,chs,1.404868
2025-04-12,other,response,heritage,1.404868
2025-04-12,other,response,histanth,1.404868
2025-04-12,other,response,icrhs,1.404868
2025-04-12,other,response,japan,1.404868
2025-04-12,other,response,japanese,1.404868
2025-04-12,other,response,jinbun,1.404868
2025-04-12,other,response,kiri-s,1.404868
2025-04-12,other,response,kokusai,1.404868
2025-04-12,other,response,neurosci,1.404868
2025-04-12,other,response,t-act,1.404868
2025-04-12,other,response,tech,1.404868
2025-04-12,other,response,anpi,0.886373
2025-04-12,other,response,archives,0.886373
2025-04-12,other,response,are,0.886373
2025-04-12,other,response,ccr,0.886373
2025-04-12,other,response,criced,0.886373
2025-04-12,other,response,dac,0.886373
2025-04-12,other,response,elementary-s,0.886373
2025-04-12,other,response,f-mirai,0.886373
2025-04-12,other,response,geol,0.886373
2025-04-12,other,response,hcs,0.886373
2025-04-12,other,response,hibun,0.886373
2025-04-12,other,response,high-s,0.886373
2025-04-12,other,response,ilc,0.886373
2025-04-12,other,response,kc,0.886373
2025-04-12,other,response,komaba-s,0.886373
2025-04-12,other,response,kou-c,0.886373
2025-04-12,other,response,mics,0.886373
2025-04-12,other,response,mountain-studies,0.886373
2025-04-12,other,response,press,0.886373
2025-04-12,other,response,qils,0.886373
2025-04-12,other,response,ronbun-juri,0.886373
2025-04-12,other,response,sakado-s,0.886373
2025-04-12,other,response,scs,0.886373
2025-04-12,other,response,souki,0.886373
2025-04-12,other,response,sse,0.886373
2025-04-12,other,response,sugadaira,0.886373
2025-04-12,other,response,ut-jinzai-bank,0.886373
2025-04-12,other,response,241,0.000000
2025-04-12,other,response,arena,0.000000
2025-04-12,other,response,bres,0.000000
2025-04-12,other,response,butsuri,0.000000
2025-04-12,other,response,centers,0.000000
2025-04-12,other,response,cryo,0.000000
2025-04-12,other,response,cybernics,0.000000
2025-04-12,other,response,emp,0.000000
2025-04-12,other,response,geo,0.000000
2025-04-12,other,response,gfest,0.000000
2025-04-12,other,response,gip,0.000000
2025-04-12,other,response,global,0.000000
2025-04-12,other,response,hbp,0.000000
2025-04-12,other,response,hcph,0.000000
2025-04-12,other,response,imri,0.000000
2025-04-12,other,response,inf,0.000000
2025-04-12,other,response,ipp,0.000000
2025-04-12,other,response,materials,0.000000
2025-04-12,other,response,namagaku,0.000000
2025-04-12,other,response,nc-bsys,0.000000
2025-04-12,other,response,ocw,0.000000
2025-04-12,other,response,oiso,0.000000
2025-04-12,other,response,opera,0.000000
2025-04-12,other,response,opop,0.000000
2025-04-12,other,response,physics,0.000000
2025-04-12,other,response,projects,0.000000
2025-04-12,other,response,rdcpm,0.000000
2025-04-12,other,response,skip,0.000000
2025-04-12,other,response,sports,0.000000
2025-04-12,other,response,suiri,0.000000
