date,network_type,analysis_type,subdomain,magnitude
2025-04-19,other,response,cc,9.390918
2025-04-19,other,response,account,8.300834
2025-04-19,other,response,manaba,8.266573
2025-04-19,other,response,u,7.619350
2025-04-19,other,response,twins,7.151838
2025-04-19,other,response,sec,7.035563
2025-04-19,other,response,www,6.783988
2025-04-19,other,response,tulips,6.647082
2025-04-19,other,response,ecloud,6.396910
2025-04-19,other,response,utos,6.255287
2025-04-19,other,response,kdb,6.019386
2025-04-19,other,response,un,5.876436
2025-04-19,other,response,cs,5.811787
2025-04-19,other,response,md,5.811787
2025-04-19,other,response,trios,5.334690
2025-04-19,other,response,fair,5.255083
2025-04-19,other,response,otsuka,5.213332
2025-04-19,other,response,pas,5.191931
2025-04-19,other,response,slis,5.191931
2025-04-19,other,response,sk,5.031121
2025-04-19,other,response,human,5.006396
2025-04-19,other,response,taiiku,4.929203
2025-04-19,other,response,chem,4.759177
2025-04-19,other,response,atmnb,4.597784
2025-04-19,other,response,esys,4.412924
2025-04-19,other,response,iit,4.412924
2025-04-19,other,response,hokekan,4.242898
2025-04-19,other,response,s,4.242898
2025-04-19,other,response,hosp,4.196591
2025-04-19,other,response,ims,4.196591
2025-04-19,other,response,bk,4.098597
2025-04-19,other,response,kz,4.046618
2025-04-19,other,response,lawschool,4.046618
2025-04-19,other,response,person,4.046618
2025-04-19,other,response,stb,4.046618
2025-04-19,other,response,risk,3.935826
2025-04-19,other,response,geijutsu,3.876592
2025-04-19,other,response,ap-graduate,3.749156
2025-04-19,other,response,alumni,3.680312
2025-04-19,other,response,sie,3.680312
2025-04-19,other,response,sapec,3.607532
2025-04-19,other,response,ccs,3.530339
2025-04-19,other,response,tara,3.530339
2025-04-19,other,response,prc,3.448162
2025-04-19,other,response,klis,3.360313
2025-04-19,other,response,math,3.360313
2025-04-19,other,response,gsbs,3.265952
2025-04-19,other,response,cegloc,3.164033
2025-04-19,other,response,education,3.164033
2025-04-19,other,response,shimoda,3.164033
2025-04-19,other,response,wpi-iiis,3.164033
2025-04-19,other,response,anzenkanri,3.053242
2025-04-19,other,response,ied,3.053242
2025-04-19,other,response,imis,3.053242
2025-04-19,other,response,tsa,3.053242
2025-04-19,other,response,coins,2.931883
2025-04-19,other,response,life,2.797727
2025-04-19,other,response,oii,2.797727
2025-04-19,other,response,ac,2.647754
2025-04-19,other,response,pmrc,2.647754
2025-04-19,other,response,chemistry,2.477729
2025-04-19,other,response,geoenv,2.477729
2025-04-19,other,response,ph,2.477729
2025-04-19,other,response,biol,2.281448
2025-04-19,other,response,envr,2.281448
2025-04-19,other,response,is,2.281448
2025-04-19,other,response,jinsha,2.281448
2025-04-19,other,response,px,2.281448
2025-04-19,other,response,sanrenhonbu,2.281448
2025-04-19,other,response,dpipe,2.049298
2025-04-19,other,response,eme,2.049298
2025-04-19,other,response,informatics,2.049298
2025-04-19,other,response,kansei,2.049298
2025-04-19,other,response,kiri-s,2.049298
2025-04-19,other,response,kurihama,2.049298
2025-04-19,other,response,osi,2.049298
2025-04-19,other,response,zdk,2.049298
2025-04-19,other,response,chs,1.765169
2025-04-19,other,response,deaf-s,1.765169
2025-04-19,other,response,diversity,1.765169
2025-04-19,other,response,edu,1.765169
2025-04-19,other,response,jinbun,1.765169
2025-04-19,other,response,ocw,1.765169
2025-04-19,other,response,otsuka-s,1.765169
2025-04-19,other,response,oyoriko,1.765169
2025-04-19,other,response,t-act,1.765169
2025-04-19,other,response,tech,1.765169
2025-04-19,other,response,bres,1.398864
2025-04-19,other,response,elementary-s,1.398864
2025-04-19,other,response,emp,1.398864
2025-04-19,other,response,geo,1.398864
2025-04-19,other,response,geol,1.398864
2025-04-19,other,response,hass,1.398864
2025-04-19,other,response,heritage,1.398864
2025-04-19,other,response,histanth,1.398864
2025-04-19,other,response,ilc,1.398864
2025-04-19,other,response,japanese,1.398864
