date,network_type,analysis_type,subdomain,magnitude
2025-04-18,internal,response,cc,9.996568
2025-04-18,internal,response,manaba,9.834329
2025-04-18,internal,response,account,9.732258
2025-04-18,internal,response,twins,9.134215
2025-04-18,internal,response,kdb,8.641699
2025-04-18,internal,response,ecloud,8.423007
2025-04-18,internal,response,atmnb,8.185541
2025-04-18,internal,response,www,8.037255
2025-04-18,internal,response,u,7.500016
2025-04-18,internal,response,tulips,6.952773
2025-04-18,internal,response,sec,6.856245
2025-04-18,internal,response,cegloc,6.348778
2025-04-18,internal,response,trios,6.030049
2025-04-18,internal,response,coins,5.812754
2025-04-18,internal,response,hokekan,5.709274
2025-04-18,internal,response,cs,5.471260
2025-04-18,internal,response,gsbs,5.444666
2025-04-18,internal,response,md,5.140581
2025-04-18,internal,response,sapec,5.069385
2025-04-18,internal,response,klis,4.913042
2025-04-18,internal,response,un,4.709013
2025-04-18,internal,response,sk,4.658590
2025-04-18,internal,response,stb,4.658590
2025-04-18,internal,response,esys,4.605974
2025-04-18,internal,response,utos,4.605974
2025-04-18,internal,response,otsuka,4.578782
2025-04-18,internal,response,ap-graduate,4.335975
2025-04-18,internal,response,iit,4.301889
2025-04-18,internal,response,risk,4.301889
2025-04-18,internal,response,taiiku,4.301889
2025-04-18,internal,response,ac,3.942221
2025-04-18,internal,response,sie,3.845372
2025-04-18,internal,response,ims,3.793875
2025-04-18,internal,response,imis,3.740090
2025-04-18,internal,response,kz,3.740090
2025-04-18,internal,response,s,3.740090
2025-04-18,internal,response,geijutsu,3.683802
2025-04-18,internal,response,bres,3.624767
2025-04-18,internal,response,chem,3.624767
2025-04-18,internal,response,eme,3.624767
2025-04-18,internal,response,slis,3.624767
2025-04-18,internal,response,jinbun,3.562703
2025-04-18,internal,response,oii,3.562703
2025-04-18,internal,response,tsa,3.497283
2025-04-18,internal,response,zdk,3.497283
2025-04-18,internal,response,math,3.428123
2025-04-18,internal,response,bk,3.354768
2025-04-18,internal,response,fair,3.354768
2025-04-18,internal,response,human,3.354768
2025-04-18,internal,response,life,3.354768
2025-04-18,internal,response,oyoriko,3.276678
2025-04-18,internal,response,edu,3.193198
2025-04-18,internal,response,ccs,3.103529
2025-04-18,internal,response,pas,3.103529
2025-04-18,internal,response,px,3.103529
2025-04-18,internal,response,biol,3.006680
2025-04-18,internal,response,geoenv,3.006680
2025-04-18,internal,response,hibun,3.006680
2025-04-18,internal,response,are,2.901398
2025-04-18,internal,response,cryo,2.901398
2025-04-18,internal,response,lawschool,2.901398
2025-04-18,internal,response,shakai,2.901398
2025-04-18,internal,response,hass,2.786075
2025-04-18,internal,response,informatics,2.786075
2025-04-18,internal,response,kokusai,2.658591
2025-04-18,internal,response,anzenkanri,2.516076
2025-04-18,internal,response,japanese,2.516076
2025-04-18,internal,response,mics,2.516076
2025-04-18,internal,response,scs,2.516076
2025-04-18,internal,response,envr,2.354506
2025-04-18,internal,response,mast,2.354506
2025-04-18,internal,response,conservation,2.167988
2025-04-18,internal,response,dac,2.167988
2025-04-18,internal,response,education,2.167988
2025-04-18,internal,response,histanth,2.167988
2025-04-18,internal,response,hosp,2.167988
2025-04-18,internal,response,ied,1.947383
2025-04-18,internal,response,ph,1.947383
2025-04-18,internal,response,prc,1.947383
2025-04-18,internal,response,sse,1.947383
2025-04-18,internal,response,t-pirc,1.947383
2025-04-18,internal,response,chs,1.677384
2025-04-18,internal,response,jinsha,1.677384
2025-04-18,internal,response,radd,1.677384
2025-04-18,internal,response,heritage,1.329295
2025-04-18,internal,response,japan,1.329295
2025-04-18,internal,response,osi,1.329295
2025-04-18,internal,response,person,1.329295
2025-04-18,internal,response,shimoda,1.329295
2025-04-18,internal,response,t-act,1.329295
2025-04-18,internal,response,wpi-iiis,1.329295
2025-04-18,internal,response,archives,0.838692
2025-04-18,internal,response,chemistry,0.838692
2025-04-18,internal,response,diversity,0.838692
2025-04-18,internal,response,gene,0.838692
2025-04-18,internal,response,geo,0.838692
2025-04-18,internal,response,hbp,0.838692
2025-04-18,internal,response,inf,0.838692
2025-04-18,internal,response,intersc,0.838692
2025-04-18,internal,response,ipp,0.838692
2025-04-18,internal,response,lingua,0.838692
2025-04-18,internal,response,nourin,0.838692
2025-04-18,internal,response,otsuka-s,0.838692
2025-04-18,internal,response,physics,0.838692
2025-04-18,internal,response,projects,0.838692
2025-04-18,internal,response,souki,0.838692
2025-04-18,internal,response,ut-jinzai-bank,0.838692
2025-04-18,internal,response,butsuri,0.000000
2025-04-18,internal,response,cj,0.000000
2025-04-18,internal,response,deaf-s,0.000000
2025-04-18,internal,response,emp,0.000000
2025-04-18,internal,response,gip,0.000000
2025-04-18,internal,response,is,0.000000
2025-04-18,internal,response,jp-ex,0.000000
2025-04-18,internal,response,kansei,0.000000
2025-04-18,internal,response,kc,0.000000
2025-04-18,internal,response,kiri-s,0.000000
2025-04-18,internal,response,komaba-s,0.000000
2025-04-18,internal,response,kurihama,0.000000
2025-04-18,internal,response,mountain-studies,0.000000
2025-04-18,internal,response,namagaku,0.000000
2025-04-18,internal,response,nc-bsys,0.000000
2025-04-18,internal,response,neurosci,0.000000
2025-04-18,internal,response,nsfb,0.000000
2025-04-18,internal,response,ocw,0.000000
2025-04-18,internal,response,opop,0.000000
2025-04-18,internal,response,phd-humanics,0.000000
2025-04-18,internal,response,pmrc,0.000000
2025-04-18,internal,response,press,0.000000
2025-04-18,internal,response,rdcpm,0.000000
2025-04-18,internal,response,sanrenhonbu,0.000000
2025-04-18,internal,response,tech,0.000000
2025-04-18,internal,response,tgsw,0.000000
2025-04-18,internal,response,tlsi,0.000000
