date,network_type,analysis_type,subdomain,magnitude
2025-04-25,other,response,emc,1.690827
2025-04-25,other,response,f-mirai,1.690827
2025-04-25,other,response,hcph,1.690827
2025-04-25,other,response,ilc,1.690827
2025-04-25,other,response,kansei,1.690827
2025-04-25,other,response,kiri-s,1.690827
2025-04-25,other,response,kyoikusuishin,1.690827
2025-04-25,other,response,lawschool,1.690827
2025-04-25,other,response,msc,1.690827
2025-04-25,other,response,zdk,1.690827
2025-04-25,other,response,ccr,1.339948
2025-04-25,other,response,coi-sec,1.339948
2025-04-25,other,response,elementary-s,1.339948
2025-04-25,other,response,eme,1.339948
2025-04-25,other,response,emp,1.339948
2025-04-25,other,response,hass,1.339948
2025-04-25,other,response,high-s,1.339948
2025-04-25,other,response,intersc,1.339948
2025-04-25,other,response,kokusai,1.339948
2025-04-25,other,response,ocw,1.339948
2025-04-25,other,response,opop,1.339948
2025-04-25,other,response,otsuka-s,1.339948
2025-04-25,other,response,phd-humanics,1.339948
2025-04-25,other,response,projects,1.339948
2025-04-25,other,response,soc-int,1.339948
2025-04-25,other,response,sse,1.339948
2025-04-25,other,response,t-act,1.339948
2025-04-25,other,response,air,0.845413
2025-04-25,other,response,archives,0.845413
2025-04-25,other,response,chemistry,0.845413
2025-04-25,other,response,criced,0.845413
2025-04-25,other,response,dac,0.845413
2025-04-25,other,response,gene,0.845413
2025-04-25,other,response,hcs,0.845413
2025-04-25,other,response,hibun,0.845413
2025-04-25,other,response,icrhs,0.845413
2025-04-25,other,response,ipp,0.845413
2025-04-25,other,response,japanese,0.845413
2025-04-25,other,response,jinbun,0.845413
2025-04-25,other,response,komaba-s,0.845413
2025-04-25,other,response,kou-c,0.845413
2025-04-25,other,response,lingua,0.845413
2025-04-25,other,response,mountain-studies,0.845413
2025-04-25,other,response,oyoriko,0.845413
2025-04-25,other,response,physics,0.845413
2025-04-25,other,response,rdcpm,0.845413
2025-04-25,other,response,sakado-s,0.845413
2025-04-25,other,response,souki,0.845413
2025-04-25,other,response,sugadaira,0.845413
2025-04-25,other,response,tias,0.845413
2025-04-25,other,response,tlsi,0.845413
2025-04-25,other,response,anpi,0.000000
2025-04-25,other,response,are,0.000000
2025-04-25,other,response,arena,0.000000
2025-04-25,other,response,butsuri,0.000000
2025-04-25,other,response,chs,0.000000
2025-04-25,other,response,conservation,0.000000
2025-04-25,other,response,cybernics,0.000000
2025-04-25,other,response,earth,0.000000
2025-04-25,other,response,gfest,0.000000
2025-04-25,other,response,hbp,0.000000
2025-04-25,other,response,histanth,0.000000
2025-04-25,other,response,inf,0.000000
2025-04-25,other,response,kc,0.000000
2025-04-25,other,response,materials,0.000000
2025-04-25,other,response,mics,0.000000
2025-04-25,other,response,namagaku,0.000000
2025-04-25,other,response,nc-bsys,0.000000
2025-04-25,other,response,neurosci,0.000000
2025-04-25,other,response,oiso,0.000000
2025-04-25,other,response,opera,0.000000
2025-04-25,other,response,qils,0.000000
2025-04-25,other,response,radd,0.000000
2025-04-25,other,response,ronbun-juri,0.000000
2025-04-25,other,response,scpj,0.000000
2025-04-25,other,response,scs,0.000000
2025-04-25,other,response,shakai,0.000000
2025-04-25,other,response,skip,0.000000
2025-04-25,other,response,sports,0.000000
2025-04-25,other,response,suiri,0.000000
2025-04-25,other,response,tems,0.000000
