date,network_type,analysis_type,subdomain,magnitude
2025-04-17,external,response,manaba,9.167744
2025-04-17,external,response,account,8.973069
2025-04-17,external,response,cc,8.592862
2025-04-17,external,response,twins,8.034209
2025-04-17,external,response,kdb,7.446228
2025-04-17,external,response,www,7.118342
2025-04-17,external,response,u,6.714169
2025-04-17,external,response,atmnb,6.593355
2025-04-17,external,response,sec,6.442127
2025-04-17,external,response,ecloud,6.422099
2025-04-17,external,response,tulips,5.776222
2025-04-17,external,response,ccs,5.304937
2025-04-17,external,response,hokekan,4.917721
2025-04-17,external,response,trios,4.917721
2025-04-17,external,response,sk,4.802887
2025-04-17,external,response,utos,4.227440
2025-04-17,external,response,cs,4.136982
2025-04-17,external,response,pas,4.136982
2025-04-17,external,response,sapec,4.040684
2025-04-17,external,response,un,3.827163
2025-04-17,external,response,cegloc,3.707731
2025-04-17,external,response,iit,3.707731
2025-04-17,external,response,stb,3.435689
2025-04-17,external,response,biol,3.278480
2025-04-17,external,response,bk,3.278480
2025-04-17,external,response,chem,3.278480
2025-04-17,external,response,esys,3.102736
2025-04-17,external,response,ims,3.102736
2025-04-17,external,response,md,3.102736
2025-04-17,external,response,ph,3.102736
2025-04-17,external,response,sie,3.102736
2025-04-17,external,response,coins,2.903494
2025-04-17,external,response,hass,2.903494
2025-04-17,external,response,risk,2.903494
2025-04-17,external,response,ap-graduate,2.673486
2025-04-17,external,response,education,2.673486
2025-04-17,external,response,human,2.673486
2025-04-17,external,response,slis,2.673486
2025-04-17,external,response,geijutsu,2.401443
2025-04-17,external,response,klis,2.401443
2025-04-17,external,response,taiiku,2.401443
2025-04-17,external,response,geoenv,2.068491
2025-04-17,external,response,jinsha,2.068491
2025-04-17,external,response,kz,2.068491
2025-04-17,external,response,s,2.068491
2025-04-17,external,response,ied,1.639240
2025-04-17,external,response,imis,1.639240
2025-04-17,external,response,ocw,1.639240
2025-04-17,external,response,physics,1.639240
2025-04-17,external,response,prc,1.639240
2025-04-17,external,response,shakai,1.639240
2025-04-17,external,response,anzenkanri,1.034245
2025-04-17,external,response,dac,1.034245
2025-04-17,external,response,diversity,1.034245
2025-04-17,external,response,fair,1.034245
2025-04-17,external,response,gsbs,1.034245
2025-04-17,external,response,life,1.034245
2025-04-17,external,response,mast,1.034245
2025-04-17,external,response,math,1.034245
2025-04-17,external,response,opop,1.034245
2025-04-17,external,response,otsuka,1.034245
2025-04-17,external,response,person,1.034245
2025-04-17,external,response,t-pirc,1.034245
2025-04-17,external,response,tac,1.034245
2025-04-17,external,response,tara,1.034245
2025-04-17,external,response,tsa,1.034245
2025-04-17,external,response,zdk,1.034245
2025-04-17,external,response,ac,0.000000
2025-04-17,external,response,bres,0.000000
2025-04-17,external,response,chemistry,0.000000
2025-04-17,external,response,dpipe,0.000000
2025-04-17,external,response,earth,0.000000
2025-04-17,external,response,edu,0.000000
2025-04-17,external,response,envr,0.000000
2025-04-17,external,response,gene,0.000000
2025-04-17,external,response,heritage,0.000000
2025-04-17,external,response,histanth,0.000000
2025-04-17,external,response,humcul,0.000000
2025-04-17,external,response,informatics,0.000000
2025-04-17,external,response,japan,0.000000
2025-04-17,external,response,jinbun,0.000000
2025-04-17,external,response,kc,0.000000
2025-04-17,external,response,kokusai,0.000000
2025-04-17,external,response,kyoikusuishin,0.000000
2025-04-17,external,response,px,0.000000
2025-04-17,external,response,radd,0.000000
2025-04-17,external,response,scs,0.000000
2025-04-17,external,response,shimoda,0.000000
2025-04-17,external,response,skip,0.000000
2025-04-17,external,response,suiri,0.000000
2025-04-17,external,response,t-act,0.000000
2025-04-17,external,response,tech,0.000000
2025-04-17,external,response,ut-jinzai-bank,0.000000
