date,network_type,analysis_type,subdomain,magnitude
2025-04-24,internal,response,cc,9.842832
2025-04-24,internal,response,manaba,9.399268
2025-04-24,internal,response,account,8.844634
2025-04-24,internal,response,atmnb,7.406783
2025-04-24,internal,response,twins,7.373006
2025-04-24,internal,response,ecloud,6.939443
2025-04-24,internal,response,kdb,6.236462
2025-04-24,internal,response,u,6.219343
2025-04-24,internal,response,www,6.082878
2025-04-24,internal,response,tulips,5.537120
2025-04-24,internal,response,sec,5.428383
2025-04-24,internal,response,otsuka,4.757124
2025-04-24,internal,response,trios,4.700310
2025-04-24,internal,response,un,4.164202
2025-04-24,internal,response,utos,3.918376
2025-04-24,internal,response,cs,3.743718
2025-04-24,internal,response,coins,3.540621
2025-04-24,internal,response,md,3.464859
2025-04-24,internal,response,stb,3.105347
2025-04-24,internal,response,gsbs,2.877503
2025-04-24,internal,response,ap-graduate,2.745836
2025-04-24,internal,response,iit,2.745836
2025-04-24,internal,response,sk,2.598644
2025-04-24,internal,response,slis,2.598644
2025-04-24,internal,response,human,2.431772
2025-04-24,internal,response,klis,2.431772
2025-04-24,internal,response,risk,2.431772
2025-04-24,internal,response,sapec,2.431772
2025-04-24,internal,response,cegloc,2.239133
2025-04-24,internal,response,chem,2.239133
2025-04-24,internal,response,taiiku,2.239133
2025-04-24,internal,response,fair,2.011288
2025-04-24,internal,response,geijutsu,2.011288
2025-04-24,internal,response,hokekan,2.011288
2025-04-24,internal,response,lawschool,2.011288
2025-04-24,internal,response,life,2.011288
2025-04-24,internal,response,ocw,2.011288
2025-04-24,internal,response,zdk,2.011288
2025-04-24,internal,response,bres,1.732429
2025-04-24,internal,response,earth,1.732429
2025-04-24,internal,response,informatics,1.732429
2025-04-24,internal,response,pas,1.732429
2025-04-24,internal,response,s,1.732429
2025-04-24,internal,response,scs,1.732429
2025-04-24,internal,response,sie,1.732429
2025-04-24,internal,response,ac,1.372918
2025-04-24,internal,response,dac,1.372918
2025-04-24,internal,response,esys,1.372918
2025-04-24,internal,response,geo,1.372918
2025-04-24,internal,response,hibun,1.372918
2025-04-24,internal,response,ied,1.372918
2025-04-24,internal,response,ims,1.372918
2025-04-24,internal,response,mast,1.372918
2025-04-24,internal,response,anzenkanri,0.866215
2025-04-24,internal,response,biol,0.866215
2025-04-24,internal,response,ccs,0.866215
2025-04-24,internal,response,chemistry,0.866215
2025-04-24,internal,response,diversity,0.866215
2025-04-24,internal,response,education,0.866215
2025-04-24,internal,response,histanth,0.866215
2025-04-24,internal,response,jinsha,0.866215
2025-04-24,internal,response,kc,0.866215
2025-04-24,internal,response,logos,0.866215
2025-04-24,internal,response,prc,0.866215
2025-04-24,internal,response,t-pirc,0.866215
2025-04-24,internal,response,tsa,0.866215
2025-04-24,internal,response,bk,0.000000
2025-04-24,internal,response,dpipe,0.000000
2025-04-24,internal,response,edu,0.000000
2025-04-24,internal,response,emp,0.000000
2025-04-24,internal,response,flang,0.000000
2025-04-24,internal,response,geoenv,0.000000
2025-04-24,internal,response,geol,0.000000
2025-04-24,internal,response,hass,0.000000
2025-04-24,internal,response,heritage,0.000000
2025-04-24,internal,response,hosp,0.000000
2025-04-24,internal,response,humcul,0.000000
2025-04-24,internal,response,japanese,0.000000
2025-04-24,internal,response,jp-ex,0.000000
2025-04-24,internal,response,math,0.000000
2025-04-24,internal,response,mics,0.000000
2025-04-24,internal,response,neurosci,0.000000
2025-04-24,internal,response,opop,0.000000
2025-04-24,internal,response,oyoriko,0.000000
2025-04-24,internal,response,pmrc,0.000000
2025-04-24,internal,response,px,0.000000
2025-04-24,internal,response,shimoda,0.000000
2025-04-24,internal,response,tara,0.000000
2025-04-24,internal,response,ut-jinzai-bank,0.000000
