date,network_type,analysis_type,subdomain,magnitude
2025-04-26,other,response,cc,9.401738
2025-04-26,other,response,account,8.338094
2025-04-26,other,response,manaba,8.251879
2025-04-26,other,response,u,7.665421
2025-04-26,other,response,sec,7.108380
2025-04-26,other,response,twins,6.906275
2025-04-26,other,response,www,6.673408
2025-04-26,other,response,tulips,6.490797
2025-04-26,other,response,ecloud,6.440776
2025-04-26,other,response,utos,6.248545
2025-04-26,other,response,cs,5.885809
2025-04-26,other,response,un,5.832313
2025-04-26,other,response,md,5.776490
2025-04-26,other,response,kdb,5.576224
2025-04-26,other,response,trios,5.277206
2025-04-26,other,response,fair,5.190141
2025-04-26,other,response,slis,5.144289
2025-04-26,other,response,pas,5.120733
2025-04-26,other,response,taiiku,4.886684
2025-04-26,other,response,chem,4.798116
2025-04-26,other,response,esys,4.735484
2025-04-26,other,response,iit,4.635403
2025-04-26,other,response,sk,4.600230
2025-04-26,other,response,human,4.564067
2025-04-26,other,response,otsuka,4.564067
2025-04-26,other,response,atmnb,4.488532
2025-04-26,other,response,s,4.366181
2025-04-26,other,response,risk,4.277613
2025-04-26,other,response,ap-graduate,4.230927
2025-04-26,other,response,geijutsu,4.182479
2025-04-26,other,response,stb,4.182479
2025-04-26,other,response,coins,4.132131
2025-04-26,other,response,kz,4.079727
2025-04-26,other,response,ccs,4.025093
2025-04-26,other,response,tara,4.025093
2025-04-26,other,response,hosp,3.968029
2025-04-26,other,response,ims,3.968029
2025-04-26,other,response,lawschool,3.968029
2025-04-26,other,response,bk,3.908310
2025-04-26,other,response,person,3.845678
2025-04-26,other,response,alumni,3.637049
2025-04-26,other,response,prc,3.637049
2025-04-26,other,response,wpi-iiis,3.559224
2025-04-26,other,response,life,3.476375
2025-04-26,other,response,anzenkanri,3.387807
2025-04-26,other,response,math,3.387807
2025-04-26,other,response,sie,3.387807
2025-04-26,other,response,gsbs,3.292673
2025-04-26,other,response,ph,3.189921
2025-04-26,other,response,sapec,3.189921
2025-04-26,other,response,shimoda,3.189921
2025-04-26,other,response,biol,2.955872
2025-04-26,other,response,hokekan,2.955872
2025-04-26,other,response,ied,2.955872
2025-04-26,other,response,informatics,2.955872
2025-04-26,other,response,klis,2.955872
2025-04-26,other,response,oii,2.955872
2025-04-26,other,response,cegloc,2.820618
2025-04-26,other,response,geoenv,2.820618
2025-04-26,other,response,tsa,2.820618
2025-04-26,other,response,diversity,2.669418
2025-04-26,other,response,envr,2.669418
2025-04-26,other,response,hass,2.669418
2025-04-26,other,response,sanrenhonbu,2.669418
2025-04-26,other,response,education,2.498001
2025-04-26,other,response,imis,2.498001
2025-04-26,other,response,coi-sec,2.300115
2025-04-26,other,response,is,2.300115
2025-04-26,other,response,jinsha,2.300115
2025-04-26,other,response,mast,2.300115
2025-04-26,other,response,pmrc,2.300115
2025-04-26,other,response,zdk,2.300115
2025-04-26,other,response,chs,2.066066
2025-04-26,other,response,edu,2.066066
2025-04-26,other,response,eme,2.066066
2025-04-26,other,response,emp,2.066066
2025-04-26,other,response,geol,2.066066
2025-04-26,other,response,global,2.066066
2025-04-26,other,response,nourin,2.066066
2025-04-26,other,response,px,2.066066
2025-04-26,other,response,tac,2.066066
2025-04-26,other,response,bres,1.779612
2025-04-26,other,response,deaf-s,1.779612
2025-04-26,other,response,dpipe,1.779612
2025-04-26,other,response,hcs,1.779612
2025-04-26,other,response,japanese,1.779612
2025-04-26,other,response,kokusai,1.779612
2025-04-26,other,response,ac,1.410309
2025-04-26,other,response,dac,1.410309
2025-04-26,other,response,elementary-s,1.410309
2025-04-26,other,response,emc,1.410309
2025-04-26,other,response,hibun,1.410309
