date,network_type,analysis_type,subdomain,magnitude
2025-04-10,other,response,cj,1.246372
2025-04-10,other,response,emc,1.246372
2025-04-10,other,response,icrhs,1.246372
2025-04-10,other,response,inf,1.246372
2025-04-10,other,response,komaba-s,1.246372
2025-04-10,other,response,kou-c,1.246372
2025-04-10,other,response,radd,1.246372
2025-04-10,other,response,sleepymouse,1.246372
2025-04-10,other,response,soc-int,1.246372
2025-04-10,other,response,souki,1.246372
2025-04-10,other,response,suiri,1.246372
2025-04-10,other,response,tessa,1.246372
2025-04-10,other,response,tgsw,1.246372
2025-04-10,other,response,anpi,0.786373
2025-04-10,other,response,art,0.786373
2025-04-10,other,response,butsuri,0.786373
2025-04-10,other,response,gfest,0.786373
2025-04-10,other,response,jp-ex,0.786373
2025-04-10,other,response,oiso,0.786373
2025-04-10,other,response,opera,0.786373
2025-04-10,other,response,qils,0.786373
2025-04-10,other,response,rdcpm,0.786373
2025-04-10,other,response,ronbun-juri,0.786373
2025-04-10,other,response,scpj,0.786373
2025-04-10,other,response,skip,0.786373
2025-04-10,other,response,sugadaira,0.786373
2025-04-10,other,response,tomonaga,0.786373
2025-04-10,other,response,trems,0.786373
2025-04-10,other,response,241,0.000000
2025-04-10,other,response,abes,0.000000
2025-04-10,other,response,arena,0.000000
2025-04-10,other,response,cybernics,0.000000
2025-04-10,other,response,flang,0.000000
2025-04-10,other,response,hbp,0.000000
2025-04-10,other,response,humcul,0.000000
2025-04-10,other,response,imri,0.000000
2025-04-10,other,response,kc,0.000000
2025-04-10,other,response,materials,0.000000
2025-04-10,other,response,namagaku,0.000000
2025-04-10,other,response,riryou,0.000000
2025-04-10,other,response,sports,0.000000
