date,network_type,analysis_type,subdomain,magnitude
2025-04-15,external,response,manaba,9.119920
2025-04-15,external,response,account,8.883393
2025-04-15,external,response,cc,8.529083
2025-04-15,external,response,twins,8.242355
2025-04-15,external,response,kdb,7.686700
2025-04-15,external,response,www,7.366643
2025-04-15,external,response,ecloud,6.693226
2025-04-15,external,response,u,6.677048
2025-04-15,external,response,atmnb,6.410423
2025-04-15,external,response,sec,6.267394
2025-04-15,external,response,tulips,5.958392
2025-04-15,external,response,hokekan,5.304384
2025-04-15,external,response,cegloc,5.219777
2025-04-15,external,response,utos,5.219777
2025-04-15,external,response,ccs,4.932384
2025-04-15,external,response,trios,4.764633
2025-04-15,external,response,cs,4.704207
2025-04-15,external,response,chem,4.008500
2025-04-15,external,response,ims,3.906376
2025-04-15,external,response,md,3.906376
2025-04-15,external,response,pas,3.906376
2025-04-15,external,response,sapec,3.906376
2025-04-15,external,response,un,3.678200
2025-04-15,external,response,esys,3.549404
2025-04-15,external,response,iit,3.549404
2025-04-15,external,response,gsbs,3.408324
2025-04-15,external,response,sk,3.408324
2025-04-15,external,response,stb,3.252368
2025-04-15,external,response,coins,3.078023
2025-04-15,external,response,human,3.078023
2025-04-15,external,response,ph,3.078023
2025-04-15,external,response,sie,2.880368
2025-04-15,external,response,fair,2.652192
2025-04-15,external,response,px,2.652192
2025-04-15,external,response,biol,2.382316
2025-04-15,external,response,kyoikusuishin,2.382316
2025-04-15,external,response,kz,2.382316
2025-04-15,external,response,risk,2.382316
2025-04-15,external,response,anzenkanri,2.052016
2025-04-15,external,response,geijutsu,2.052016
2025-04-15,external,response,intersc,2.052016
2025-04-15,external,response,japanese,2.052016
2025-04-15,external,response,slis,2.052016
2025-04-15,external,response,t-pirc,2.052016
2025-04-15,external,response,tara,2.052016
2025-04-15,external,response,zdk,2.052016
2025-04-15,external,response,dac,1.626184
2025-04-15,external,response,hass,1.626184
2025-04-15,external,response,imis,1.626184
2025-04-15,external,response,ipp,1.626184
2025-04-15,external,response,klis,1.626184
2025-04-15,external,response,kokusai,1.626184
2025-04-15,external,response,math,1.626184
2025-04-15,external,response,osi,1.626184
2025-04-15,external,response,otsuka,1.626184
2025-04-15,external,response,prc,1.626184
2025-04-15,external,response,shimoda,1.626184
2025-04-15,external,response,taiiku,1.626184
2025-04-15,external,response,ac,1.026008
2025-04-15,external,response,ap-graduate,1.026008
2025-04-15,external,response,are,1.026008
2025-04-15,external,response,bk,1.026008
2025-04-15,external,response,diversity,1.026008
2025-04-15,external,response,envr,1.026008
2025-04-15,external,response,hosp,1.026008
2025-04-15,external,response,jinsha,1.026008
2025-04-15,external,response,life,1.026008
2025-04-15,external,response,lingua,1.026008
2025-04-15,external,response,person,1.026008
2025-04-15,external,response,s,1.026008
2025-04-15,external,response,shakai,1.026008
2025-04-15,external,response,tsa,1.026008
2025-04-15,external,response,air,0.000000
2025-04-15,external,response,bpgi,0.000000
2025-04-15,external,response,bres,0.000000
2025-04-15,external,response,ccr,0.000000
2025-04-15,external,response,chemistry,0.000000
2025-04-15,external,response,conservation,0.000000
2025-04-15,external,response,cryo,0.000000
2025-04-15,external,response,edu,0.000000
2025-04-15,external,response,f-mirai,0.000000
2025-04-15,external,response,gene,0.000000
2025-04-15,external,response,geoenv,0.000000
2025-04-15,external,response,geol,0.000000
2025-04-15,external,response,hbp,0.000000
2025-04-15,external,response,histanth,0.000000
2025-04-15,external,response,ide,0.000000
2025-04-15,external,response,ied,0.000000
2025-04-15,external,response,mountain-studies,0.000000
2025-04-15,external,response,ocw,0.000000
2025-04-15,external,response,projects,0.000000
2025-04-15,external,response,ronbun-juri,0.000000
2025-04-15,external,response,sanrenhonbu,0.000000
2025-04-15,external,response,scs,0.000000
2025-04-15,external,response,sse,0.000000
2025-04-15,external,response,tac,0.000000
2025-04-15,external,response,wpi-iiis,0.000000
