date,network_type,analysis_type,subdomain,magnitude
2025-04-11,other,response,hcph,1.819917
2025-04-11,other,response,intersc,1.819917
2025-04-11,other,response,oiso,1.819917
2025-04-11,other,response,opop,1.819917
2025-04-11,other,response,radd,1.819917
2025-04-11,other,response,souki,1.819917
2025-04-11,other,response,archives,1.567591
2025-04-11,other,response,bpgi,1.567591
2025-04-11,other,response,deaf-s,1.567591
2025-04-11,other,response,gene,1.567591
2025-04-11,other,response,geo,1.567591
2025-04-11,other,response,gip,1.567591
2025-04-11,other,response,hcs,1.567591
2025-04-11,other,response,inf,1.567591
2025-04-11,other,response,kkss,1.567591
2025-04-11,other,response,mountain-studies,1.567591
2025-04-11,other,response,scpj,1.567591
2025-04-11,other,response,shakai,1.567591
2025-04-11,other,response,soc-int,1.567591
2025-04-11,other,response,tias,1.567591
2025-04-11,other,response,tomonaga,1.567591
2025-04-11,other,response,butsuri,1.242286
2025-04-11,other,response,f-mirai,1.242286
2025-04-11,other,response,geosci,1.242286
2025-04-11,other,response,icrhs,1.242286
2025-04-11,other,response,japan,1.242286
2025-04-11,other,response,jp-ex,1.242286
2025-04-11,other,response,kc,1.242286
2025-04-11,other,response,kou-c,1.242286
2025-04-11,other,response,lingua,1.242286
2025-04-11,other,response,modernlc,1.242286
2025-04-11,other,response,trems,1.242286
2025-04-11,other,response,anpi,0.783795
2025-04-11,other,response,koudai,0.783795
2025-04-11,other,response,namagaku,0.783795
2025-04-11,other,response,projects,0.783795
2025-04-11,other,response,riryou,0.783795
2025-04-11,other,response,sleepymouse,0.783795
2025-04-11,other,response,sugadaira,0.783795
2025-04-11,other,response,suiri,0.783795
2025-04-11,other,response,tems,0.783795
2025-04-11,other,response,241,0.000000
2025-04-11,other,response,arena,0.000000
2025-04-11,other,response,art,0.000000
2025-04-11,other,response,cj,0.000000
2025-04-11,other,response,cybernics,0.000000
2025-04-11,other,response,flang,0.000000
2025-04-11,other,response,gfest,0.000000
2025-04-11,other,response,ide,0.000000
2025-04-11,other,response,ilc,0.000000
2025-04-11,other,response,imri,0.000000
2025-04-11,other,response,kiso,0.000000
2025-04-11,other,response,materials,0.000000
2025-04-11,other,response,nature,0.000000
2025-04-11,other,response,opera,0.000000
2025-04-11,other,response,qils,0.000000
2025-04-11,other,response,rdcpm,0.000000
2025-04-11,other,response,robotics,0.000000
2025-04-11,other,response,ronbun-juri,0.000000
2025-04-11,other,response,skip,0.000000
2025-04-11,other,response,sports,0.000000
