date,network_type,analysis_type,subdomain,magnitude
2025-04-20,external,response,cc,8.317836
2025-04-20,external,response,manaba,7.323633
2025-04-20,external,response,account,7.058530
2025-04-20,external,response,u,5.504496
2025-04-20,external,response,twins,5.376366
2025-04-20,external,response,www,5.376366
2025-04-20,external,response,tulips,5.092264
2025-04-20,external,response,sk,4.571385
2025-04-20,external,response,ecloud,4.362210
2025-04-20,external,response,iit,4.362210
2025-04-20,external,response,risk,4.362210
2025-04-20,external,response,imis,4.128372
2025-04-20,external,response,sec,4.128372
2025-04-20,external,response,ap-graduate,3.195261
2025-04-20,external,response,pas,3.195261
2025-04-20,external,response,sie,3.195261
2025-04-20,external,response,cs,2.752248
2025-04-20,external,response,kdb,2.752248
2025-04-20,external,response,trios,2.752248
2025-04-20,external,response,utos,2.752248
2025-04-20,external,response,eme,2.181105
2025-04-20,external,response,emp,2.181105
2025-04-20,external,response,esys,2.181105
2025-04-20,external,response,ph,2.181105
2025-04-20,external,response,px,2.181105
2025-04-20,external,response,ac,1.376124
2025-04-20,external,response,ccs,1.376124
2025-04-20,external,response,chem,1.376124
2025-04-20,external,response,ims,1.376124
2025-04-20,external,response,klis,1.376124
2025-04-20,external,response,math,1.376124
2025-04-20,external,response,cegloc,0.000000
2025-04-20,external,response,cj,0.000000
2025-04-20,external,response,coins,0.000000
2025-04-20,external,response,gsbs,0.000000
2025-04-20,external,response,md,0.000000
2025-04-20,external,response,prc,0.000000
2025-04-20,external,response,s,0.000000
2025-04-20,external,response,sapec,0.000000
2025-04-20,external,response,shimoda,0.000000
2025-04-20,external,response,skip,0.000000
2025-04-20,external,response,stb,0.000000
2025-04-20,external,response,un,0.000000
