date,network_type,analysis_type,subdomain,magnitude
2025-04-18,other,response,manaba,9.536793
2025-04-18,other,response,account,9.468578
2025-04-18,other,response,cc,9.182154
2025-04-18,other,response,twins,8.722025
2025-04-18,other,response,kdb,8.377692
2025-04-18,other,response,www,8.156910
2025-04-18,other,response,u,8.041863
2025-04-18,other,response,atmnb,8.022540
2025-04-18,other,response,sec,7.965484
2025-04-18,other,response,ecloud,7.942424
2025-04-18,other,response,tulips,7.162832
2025-04-18,other,response,utos,7.063491
2025-04-18,other,response,md,7.028270
2025-04-18,other,response,un,6.681701
2025-04-18,other,response,trios,6.671833
2025-04-18,other,response,fair,6.565207
2025-04-18,other,response,cs,6.465175
2025-04-18,other,response,hokekan,6.304285
2025-04-18,other,response,taiiku,5.835642
2025-04-18,other,response,sk,5.699967
2025-04-18,other,response,geijutsu,5.693932
2025-04-18,other,response,coins,5.663249
2025-04-18,other,response,pas,5.565680
2025-04-18,other,response,cegloc,5.509856
2025-04-18,other,response,slis,5.435821
2025-04-18,other,response,esys,5.372765
2025-04-18,other,response,sapec,5.364621
2025-04-18,other,response,ims,5.305855
2025-04-18,other,response,sie,5.288469
2025-04-18,other,response,iit,5.270803
2025-04-18,other,response,ap-graduate,5.252846
2025-04-18,other,response,stb,5.197141
2025-04-18,other,response,gsbs,5.128355
2025-04-18,other,response,human,5.118166
2025-04-18,other,response,person,5.065749
2025-04-18,other,response,anzenkanri,5.033051
2025-04-18,other,response,chem,5.010697
2025-04-18,other,response,ccs,4.928657
2025-04-18,other,response,kz,4.853089
2025-04-18,other,response,otsuka,4.839972
2025-04-18,other,response,klis,4.785872
2025-04-18,other,response,s,4.728960
2025-04-18,other,response,risk,4.714258
2025-04-18,other,response,hosp,4.699355
2025-04-18,other,response,bk,4.621642
2025-04-18,other,response,ac,4.502655
2025-04-18,other,response,biol,4.348675
2025-04-18,other,response,geoenv,4.306543
2025-04-18,other,response,life,4.284853
2025-04-18,other,response,tsa,4.284853
2025-04-18,other,response,wpi-iiis,4.284853
2025-04-18,other,response,oii,4.262725
2025-04-18,other,response,informatics,4.169451
2025-04-18,other,response,sanrenhonbu,4.169451
2025-04-18,other,response,prc,4.119656
2025-04-18,other,response,imis,4.093883
2025-04-18,other,response,math,4.093883
2025-04-18,other,response,ied,4.012712
2025-04-18,other,response,tara,3.894185
2025-04-18,other,response,edu,3.829737
2025-04-18,other,response,hass,3.829737
2025-04-18,other,response,zdk,3.796033
2025-04-18,other,response,px,3.761258
2025-04-18,other,response,jinbun,3.725344
2025-04-18,other,response,education,3.688211
2025-04-18,other,response,shimoda,3.688211
2025-04-18,other,response,eme,3.649775
2025-04-18,other,response,ph,3.649775
2025-04-18,other,response,alumni,3.568605
2025-04-18,other,response,bres,3.568605
2025-04-18,other,response,coi-sec,3.568605
2025-04-18,other,response,oyoriko,3.480934
2025-04-18,other,response,dac,3.434318
2025-04-18,other,response,t-pirc,3.434318
2025-04-18,other,response,envr,3.385630
2025-04-18,other,response,chemistry,3.334676
2025-04-18,other,response,jinsha,3.334676
2025-04-18,other,response,mast,3.334676
2025-04-18,other,response,diversity,3.281236
2025-04-18,other,response,air,3.225054
2025-04-18,other,response,kyoikusuishin,3.225054
2025-04-18,other,response,lawschool,3.225054
2025-04-18,other,response,tech,3.225054
2025-04-18,other,response,histanth,3.103229
2025-04-18,other,response,japanese,3.103229
2025-04-18,other,response,kokusai,3.103229
2025-04-18,other,response,cryo,3.036826
2025-04-18,other,response,msc,3.036826
2025-04-18,other,response,pmrc,3.036826
2025-04-18,other,response,shakai,3.036826
2025-04-18,other,response,chs,2.966137
2025-04-18,other,response,conservation,2.966137
2025-04-18,other,response,scs,2.966137
2025-04-18,other,response,tac,2.966137
2025-04-18,other,response,criced,2.890569
2025-04-18,other,response,geol,2.890569
2025-04-18,other,response,heritage,2.890569
2025-04-18,other,response,hibun,2.890569
2025-04-18,other,response,mics,2.890569
2025-04-18,other,response,neurosci,2.809398
2025-04-18,other,response,global,2.721727
2025-04-18,other,response,kansei,2.721727
2025-04-18,other,response,nourin,2.721727
2025-04-18,other,response,phd-humanics,2.721727
2025-04-18,other,response,sse,2.721727
2025-04-18,other,response,ccr,2.626423
2025-04-18,other,response,modernlc,2.626423
2025-04-18,other,response,ocw,2.626423
2025-04-18,other,response,opop,2.626423
2025-04-18,other,response,osi,2.626423
2025-04-18,other,response,projects,2.626423
2025-04-18,other,response,emp,2.522030
2025-04-18,other,response,ipp,2.522030
2025-04-18,other,response,kurihama,2.522030
2025-04-18,other,response,lingua,2.522030
2025-04-18,other,response,nc-bsys,2.522030
2025-04-18,other,response,centers,2.406628
2025-04-18,other,response,dpipe,2.406628
2025-04-18,other,response,high-s,2.406628
2025-04-18,other,response,logos,2.406628
2025-04-18,other,response,otsuka-s,2.406628
2025-04-18,other,response,sugadaira,2.406628
2025-04-18,other,response,tlsi,2.406628
