date,network_type,analysis_type,subdomain,magnitude
2025-04-06,internal,response,cc,9.974922
2025-04-06,internal,response,twins,6.935573
2025-04-06,internal,response,account,6.151770
2025-04-06,internal,response,manaba,6.066231
2025-04-06,internal,response,u,5.726698
2025-04-06,internal,response,www,5.615480
2025-04-06,internal,response,kdb,5.556960
2025-04-06,internal,response,sec,4.623715
2025-04-06,internal,response,tulips,4.277445
2025-04-06,internal,response,ecloud,4.143961
2025-04-06,internal,response,lawschool,3.998857
2025-04-06,internal,response,hokekan,3.245102
2025-04-06,internal,response,trios,2.683984
2025-04-06,internal,response,chem,2.311858
2025-04-06,internal,response,gsbs,2.311858
2025-04-06,internal,response,un,2.311858
2025-04-06,internal,response,atmnb,1.832104
2025-04-06,internal,response,biol,1.832104
2025-04-06,internal,response,cegloc,1.832104
2025-04-06,internal,response,md,1.832104
2025-04-06,internal,response,sapec,1.832104
2025-04-06,internal,response,stb,1.832104
2025-04-06,internal,response,zdk,1.832104
2025-04-06,internal,response,geijutsu,1.155929
2025-04-06,internal,response,human,1.155929
2025-04-06,internal,response,iit,1.155929
2025-04-06,internal,response,otsuka,1.155929
2025-04-06,internal,response,s,1.155929
2025-04-06,internal,response,sk,1.155929
2025-04-06,internal,response,utos,1.155929
2025-04-06,internal,response,anzenkanri,0.000000
2025-04-06,internal,response,coins,0.000000
2025-04-06,internal,response,edu,0.000000
2025-04-06,internal,response,education,0.000000
2025-04-06,internal,response,geoenv,0.000000
2025-04-06,internal,response,high-s,0.000000
2025-04-06,internal,response,kz,0.000000
2025-04-06,internal,response,mast,0.000000
2025-04-06,internal,response,oyoriko,0.000000
2025-04-06,internal,response,radd,0.000000
2025-04-06,internal,response,slis,0.000000
2025-04-06,internal,response,t-pirc,0.000000
2025-04-06,internal,response,taiiku,0.000000
