date,network_type,analysis_type,subdomain,magnitude
2025-04-26,external,response,cc,8.543693
2025-04-26,external,response,manaba,7.493345
2025-04-26,external,response,account,7.286206
2025-04-26,external,response,u,5.464376
2025-04-26,external,response,twins,5.325160
2025-04-26,external,response,pas,4.646218
2025-04-26,external,response,sec,4.646218
2025-04-26,external,response,chem,4.433618
2025-04-26,external,response,ecloud,4.433618
2025-04-26,external,response,utos,4.195953
2025-04-26,external,response,www,4.195953
2025-04-26,external,response,ccs,3.615460
2025-04-26,external,response,kdb,3.615460
2025-04-26,external,response,tulips,3.247567
2025-04-26,external,response,fair,2.216809
2025-04-26,external,response,kokusai,2.216809
2025-04-26,external,response,lawschool,2.216809
2025-04-26,external,response,otsuka,2.216809
2025-04-26,external,response,tara,2.216809
2025-04-26,external,response,trios,2.216809
2025-04-26,external,response,bres,1.398651
2025-04-26,external,response,gsbs,1.398651
2025-04-26,external,response,iit,1.398651
2025-04-26,external,response,ph,1.398651
2025-04-26,external,response,shimoda,1.398651
2025-04-26,external,response,sk,1.398651
2025-04-26,external,response,taiiku,1.398651
2025-04-26,external,response,un,1.398651
2025-04-26,external,response,atmnb,0.000000
2025-04-26,external,response,cegloc,0.000000
2025-04-26,external,response,coins,0.000000
2025-04-26,external,response,cs,0.000000
2025-04-26,external,response,education,0.000000
2025-04-26,external,response,elementary-s,0.000000
2025-04-26,external,response,envr,0.000000
2025-04-26,external,response,hosp,0.000000
2025-04-26,external,response,human,0.000000
2025-04-26,external,response,ims,0.000000
2025-04-26,external,response,math,0.000000
2025-04-26,external,response,ocw,0.000000
2025-04-26,external,response,stb,0.000000
