date,network_type,analysis_type,subdomain,magnitude
2025-04-29,external,response,cc,8.571838
2025-04-29,external,response,manaba,7.353033
2025-04-29,external,response,account,7.021357
2025-04-29,external,response,u,5.348335
2025-04-29,external,response,sec,5.000000
2025-04-29,external,response,twins,4.801263
2025-04-29,external,response,www,4.801263
2025-04-29,external,response,tulips,4.581569
2025-04-29,external,response,ccs,4.057538
2025-04-29,external,response,ecloud,3.355939
2025-04-29,external,response,kdb,2.890648
2025-04-29,external,response,pas,2.290785
2025-04-29,external,response,ph,2.290785
2025-04-29,external,response,stb,2.290785
2025-04-29,external,response,utos,2.290785
2025-04-29,external,response,ap-graduate,1.445324
2025-04-29,external,response,cegloc,1.445324
2025-04-29,external,response,chem,1.445324
2025-04-29,external,response,cs,1.445324
2025-04-29,external,response,fair,1.445324
2025-04-29,external,response,klis,1.445324
2025-04-29,external,response,math,1.445324
2025-04-29,external,response,s,1.445324
2025-04-29,external,response,sapec,1.445324
2025-04-29,external,response,taiiku,1.445324
2025-04-29,external,response,trios,1.445324
2025-04-29,external,response,ac,0.000000
2025-04-29,external,response,coins,0.000000
2025-04-29,external,response,earth,0.000000
2025-04-29,external,response,esys,0.000000
2025-04-29,external,response,geoenv,0.000000
2025-04-29,external,response,human,0.000000
2025-04-29,external,response,iit,0.000000
2025-04-29,external,response,ims,0.000000
2025-04-29,external,response,shimoda,0.000000
2025-04-29,external,response,sie,0.000000
2025-04-29,external,response,t-pirc,0.000000
2025-04-29,external,response,zdk,0.000000
