date,network_type,analysis_type,subdomain,magnitude
2025-04-10,internal,response,cc,9.959981
2025-04-10,internal,response,twins,8.933591
2025-04-10,internal,response,manaba,8.696486
2025-04-10,internal,response,account,8.655493
2025-04-10,internal,response,kdb,8.254031
2025-04-10,internal,response,www,8.083593
2025-04-10,internal,response,sapec,7.134754
2025-04-10,internal,response,u,6.982086
2025-04-10,internal,response,ecloud,6.895566
2025-04-10,internal,response,sec,6.451724
2025-04-10,internal,response,gsbs,6.017526
2025-04-10,internal,response,hokekan,5.974475
2025-04-10,internal,response,atmnb,5.693509
2025-04-10,internal,response,tulips,5.651766
2025-04-10,internal,response,cegloc,5.593865
2025-04-10,internal,response,coins,5.419367
2025-04-10,internal,response,otsuka,5.196589
2025-04-10,internal,response,md,4.999104
2025-04-10,internal,response,utos,4.999104
2025-04-10,internal,response,un,4.820748
2025-04-10,internal,response,trios,4.546606
2025-04-10,internal,response,scs,3.892017
2025-04-10,internal,response,oyoriko,3.833442
2025-04-10,internal,response,sk,3.833442
2025-04-10,internal,response,zdk,3.833442
2025-04-10,internal,response,ap-graduate,3.772009
2025-04-10,internal,response,human,3.772009
2025-04-10,internal,response,anzenkanri,3.707424
2025-04-10,internal,response,stb,3.707424
2025-04-10,internal,response,taiiku,3.707424
2025-04-10,internal,response,ac,3.567377
2025-04-10,internal,response,fair,3.491043
2025-04-10,internal,response,cs,3.409781
2025-04-10,internal,response,chem,3.322910
2025-04-10,internal,response,mast,3.322910
2025-04-10,internal,response,esys,3.229599
2025-04-10,internal,response,geijutsu,3.128815
2025-04-10,internal,response,sie,3.128815
2025-04-10,internal,response,ims,3.019256
2025-04-10,internal,response,lawschool,3.019256
2025-04-10,internal,response,oii,3.019256
2025-04-10,internal,response,pas,2.899248
2025-04-10,internal,response,s,2.899248
2025-04-10,internal,response,cryo,2.766586
2025-04-10,internal,response,iit,2.766586
2025-04-10,internal,response,risk,2.766586
2025-04-10,internal,response,klis,2.618282
2025-04-10,internal,response,ccs,2.450149
2025-04-10,internal,response,jinbun,2.450149
2025-04-10,internal,response,slis,2.450149
2025-04-10,internal,response,wpi-iiis,2.450149
2025-04-10,internal,response,biol,2.256054
2025-04-10,internal,response,bres,2.256054
2025-04-10,internal,response,dac,2.256054
2025-04-10,internal,response,edu,2.256054
2025-04-10,internal,response,envr,2.256054
2025-04-10,internal,response,geo,2.026488
2025-04-10,internal,response,tsa,2.026488
2025-04-10,internal,response,bk,1.745521
2025-04-10,internal,response,kokusai,1.745521
2025-04-10,internal,response,sanrenhonbu,1.745521
2025-04-10,internal,response,sse,1.745521
2025-04-10,internal,response,are,1.383293
2025-04-10,internal,response,conservation,1.383293
2025-04-10,internal,response,education,1.383293
2025-04-10,internal,response,geoenv,1.383293
2025-04-10,internal,response,hass,1.383293
2025-04-10,internal,response,hibun,1.383293
2025-04-10,internal,response,imis,1.383293
2025-04-10,internal,response,informatics,1.383293
2025-04-10,internal,response,japanese,1.383293
2025-04-10,internal,response,kz,1.383293
2025-04-10,internal,response,life,1.383293
2025-04-10,internal,response,math,1.383293
2025-04-10,internal,response,physics,1.383293
2025-04-10,internal,response,t-pirc,1.383293
2025-04-10,internal,response,tara,1.383293
2025-04-10,internal,response,ut-jinzai-bank,1.383293
2025-04-10,internal,response,archives,0.872761
2025-04-10,internal,response,chemistry,0.872761
2025-04-10,internal,response,histanth,0.872761
2025-04-10,internal,response,hosp,0.872761
2025-04-10,internal,response,lingua,0.872761
2025-04-10,internal,response,prc,0.872761
2025-04-10,internal,response,radd,0.872761
2025-04-10,internal,response,shakai,0.872761
2025-04-10,internal,response,t-act,0.872761
2025-04-10,internal,response,tessa,0.872761
2025-04-10,internal,response,air,0.000000
2025-04-10,internal,response,anpi,0.000000
2025-04-10,internal,response,butsuri,0.000000
2025-04-10,internal,response,ccr,0.000000
2025-04-10,internal,response,chs,0.000000
2025-04-10,internal,response,criced,0.000000
2025-04-10,internal,response,diversity,0.000000
2025-04-10,internal,response,earth,0.000000
2025-04-10,internal,response,eme,0.000000
2025-04-10,internal,response,flang,0.000000
2025-04-10,internal,response,geol,0.000000
2025-04-10,internal,response,geosci,0.000000
2025-04-10,internal,response,humcul,0.000000
2025-04-10,internal,response,icrhs,0.000000
2025-04-10,internal,response,inf,0.000000
2025-04-10,internal,response,intersc,0.000000
2025-04-10,internal,response,jinsha,0.000000
2025-04-10,internal,response,jp-ex,0.000000
2025-04-10,internal,response,mics,0.000000
2025-04-10,internal,response,modernlc,0.000000
2025-04-10,internal,response,oiso,0.000000
2025-04-10,internal,response,opera,0.000000
2025-04-10,internal,response,person,0.000000
2025-04-10,internal,response,press,0.000000
2025-04-10,internal,response,projects,0.000000
2025-04-10,internal,response,riryou,0.000000
