date,network_type,analysis_type,subdomain,magnitude
2025-04-09,internal,response,cc,9.988862
2025-04-09,internal,response,twins,9.259366
2025-04-09,internal,response,account,8.976920
2025-04-09,internal,response,manaba,8.969494
2025-04-09,internal,response,kdb,8.728886
2025-04-09,internal,response,www,8.588236
2025-04-09,internal,response,ecloud,7.520122
2025-04-09,internal,response,sapec,7.484596
2025-04-09,internal,response,u,7.416182
2025-04-09,internal,response,gsbs,6.925466
2025-04-09,internal,response,hokekan,6.853458
2025-04-09,internal,response,sec,6.711103
2025-04-09,internal,response,cegloc,6.679472
2025-04-09,internal,response,tulips,5.828095
2025-04-09,internal,response,otsuka,5.471176
2025-04-09,internal,response,atmnb,5.235755
2025-04-09,internal,response,trios,5.088920
2025-04-09,internal,response,zdk,5.028992
2025-04-09,internal,response,stb,5.008349
2025-04-09,internal,response,un,4.944250
2025-04-09,internal,response,coins,4.754910
2025-04-09,internal,response,sk,4.754910
2025-04-09,internal,response,utos,4.754910
2025-04-09,internal,response,md,4.530969
2025-04-09,internal,response,klis,4.401557
2025-04-09,internal,response,geijutsu,4.366955
2025-04-09,internal,response,mast,4.001847
2025-04-09,internal,response,ac,3.903533
2025-04-09,internal,response,human,3.903533
2025-04-09,internal,response,taiiku,3.903533
2025-04-09,internal,response,cs,3.796659
2025-04-09,internal,response,iit,3.679591
2025-04-09,internal,response,kokusai,3.550179
2025-04-09,internal,response,lawschool,3.550179
2025-04-09,internal,response,ims,3.479973
2025-04-09,internal,response,jinbun,3.479973
2025-04-09,internal,response,s,3.405509
2025-04-09,internal,response,scs,3.405509
2025-04-09,internal,response,px,3.326238
2025-04-09,internal,response,anzenkanri,3.241495
2025-04-09,internal,response,ccs,3.241495
2025-04-09,internal,response,fair,3.241495
2025-04-09,internal,response,radd,3.241495
2025-04-09,internal,response,sie,3.241495
2025-04-09,internal,response,ap-graduate,3.052156
2025-04-09,internal,response,biol,3.052156
2025-04-09,internal,response,pas,3.052156
2025-04-09,internal,response,education,2.945281
2025-04-09,internal,response,japanese,2.945281
2025-04-09,internal,response,shakai,2.945281
2025-04-09,internal,response,slis,2.945281
2025-04-09,internal,response,edu,2.828214
2025-04-09,internal,response,hass,2.828214
2025-04-09,internal,response,hibun,2.828214
2025-04-09,internal,response,oii,2.828214
2025-04-09,internal,response,tsa,2.828214
2025-04-09,internal,response,chem,2.698802
2025-04-09,internal,response,conservation,2.698802
2025-04-09,internal,response,dac,2.698802
2025-04-09,internal,response,envr,2.554132
2025-04-09,internal,response,esys,2.554132
2025-04-09,internal,response,geoenv,2.554132
2025-04-09,internal,response,informatics,2.554132
2025-04-09,internal,response,chemistry,2.390118
2025-04-09,internal,response,oyoriko,2.390118
2025-04-09,internal,response,bres,2.200778
2025-04-09,internal,response,person,2.200778
2025-04-09,internal,response,risk,2.200778
2025-04-09,internal,response,hosp,1.976837
2025-04-09,internal,response,ied,1.976837
2025-04-09,internal,response,wpi-iiis,1.976837
2025-04-09,internal,response,are,1.702755
2025-04-09,internal,response,bk,1.702755
2025-04-09,internal,response,butsuri,1.702755
2025-04-09,internal,response,cryo,1.702755
2025-04-09,internal,response,life,1.702755
2025-04-09,internal,response,math,1.702755
2025-04-09,internal,response,tara,1.702755
2025-04-09,internal,response,ut-jinzai-bank,1.702755
2025-04-09,internal,response,earth,1.349401
2025-04-09,internal,response,gene,1.349401
2025-04-09,internal,response,geol,1.349401
2025-04-09,internal,response,histanth,1.349401
2025-04-09,internal,response,ipp,1.349401
2025-04-09,internal,response,kz,1.349401
2025-04-09,internal,response,lingua,1.349401
2025-04-09,internal,response,t-pirc,1.349401
2025-04-09,internal,response,chs,0.851377
2025-04-09,internal,response,diversity,0.851377
2025-04-09,internal,response,humcul,0.851377
2025-04-09,internal,response,inf,0.851377
2025-04-09,internal,response,ocw,0.851377
2025-04-09,internal,response,prc,0.851377
2025-04-09,internal,response,souki,0.851377
2025-04-09,internal,response,sse,0.851377
2025-04-09,internal,response,t-act,0.851377
2025-04-09,internal,response,tech,0.851377
2025-04-09,internal,response,air,0.000000
2025-04-09,internal,response,art,0.000000
2025-04-09,internal,response,eme,0.000000
2025-04-09,internal,response,flang,0.000000
2025-04-09,internal,response,gip,0.000000
2025-04-09,internal,response,hcph,0.000000
2025-04-09,internal,response,heritage,0.000000
2025-04-09,internal,response,high-s,0.000000
2025-04-09,internal,response,japan,0.000000
2025-04-09,internal,response,jinsha,0.000000
2025-04-09,internal,response,jp-ex,0.000000
2025-04-09,internal,response,kyoikusuishin,0.000000
2025-04-09,internal,response,logos,0.000000
2025-04-09,internal,response,mountain-studies,0.000000
2025-04-09,internal,response,msc,0.000000
2025-04-09,internal,response,neurosci,0.000000
2025-04-09,internal,response,oiso,0.000000
2025-04-09,internal,response,opop,0.000000
2025-04-09,internal,response,osi,0.000000
2025-04-09,internal,response,ph,0.000000
2025-04-09,internal,response,pmrc,0.000000
2025-04-09,internal,response,press,0.000000
2025-04-09,internal,response,sanrenhonbu,0.000000
2025-04-09,internal,response,shimoda,0.000000
2025-04-09,internal,response,tias,0.000000
