date,network_type,analysis_type,subdomain,magnitude
2025-04-01,other,response,cc,9.566269
2025-04-01,other,response,sec,8.578087
2025-04-01,other,response,www,8.202008
2025-04-01,other,response,account,8.146102
2025-04-01,other,response,u,8.100924
2025-04-01,other,response,manaba,7.823380
2025-04-01,other,response,twins,7.785426
2025-04-01,other,response,utos,7.691243
2025-04-01,other,response,un,7.457452
2025-04-01,other,response,fair,7.306837
2025-04-01,other,response,tulips,6.953362
2025-04-01,other,response,trios,6.674008
2025-04-01,other,response,cs,6.624665
2025-04-01,other,response,ecloud,6.497311
2025-04-01,other,response,kdb,6.283629
2025-04-01,other,response,md,6.023882
2025-04-01,other,response,pas,5.990304
2025-04-01,other,response,slis,5.845805
2025-04-01,other,response,taiiku,5.836173
2025-04-01,other,response,person,5.776715
2025-04-01,other,response,human,5.670617
2025-04-01,other,response,sie,5.636883
2025-04-01,other,response,sk,5.625426
2025-04-01,other,response,ccs,5.355703
2025-04-01,other,response,iit,5.250529
2025-04-01,other,response,chem,5.152469
2025-04-01,other,response,ap-graduate,5.117932
2025-04-01,other,response,ims,5.082378
2025-04-01,other,response,esys,5.045747
2025-04-01,other,response,kz,5.045747
2025-04-01,other,response,geijutsu,5.007971
2025-04-01,other,response,hosp,4.968976
2025-04-01,other,response,risk,4.948996
2025-04-01,other,response,anzenkanri,4.928680
2025-04-01,other,response,s,4.865601
2025-04-01,other,response,stb,4.821642
2025-04-01,other,response,otsuka,4.776024
2025-04-01,other,response,coins,4.704197
2025-04-01,other,response,bk,4.546311
2025-04-01,other,response,biol,4.458894
2025-04-01,other,response,informatics,4.458894
2025-04-01,other,response,geoenv,4.428292
2025-04-01,other,response,oii,4.428292
2025-04-01,other,response,tara,4.428292
2025-04-01,other,response,wpi-iiis,4.428292
2025-04-01,other,response,sapec,4.396894
2025-04-01,other,response,sanrenhonbu,4.331541
2025-04-01,other,response,ied,4.297490
2025-04-01,other,response,imis,4.226367
2025-04-01,other,response,gsbs,4.150796
2025-04-01,other,response,prc,4.150796
2025-04-01,other,response,t-pirc,4.150796
2025-04-01,other,response,cegloc,4.111162
2025-04-01,other,response,life,4.111162
2025-04-01,other,response,klis,3.983808
2025-04-01,other,response,ph,3.938190
2025-04-01,other,response,px,3.938190
2025-04-01,other,response,shimoda,3.938190
2025-04-01,other,response,ac,3.841439
2025-04-01,other,response,alumni,3.841439
2025-04-01,other,response,eme,3.841439
2025-04-01,other,response,math,3.841439
2025-04-01,other,response,education,3.789996
2025-04-01,other,response,mast,3.789996
2025-04-01,other,response,hass,3.736265
2025-04-01,other,response,hokekan,3.736265
2025-04-01,other,response,lawschool,3.736265
2025-04-01,other,response,tsa,3.736265
2025-04-01,other,response,coi-sec,3.621060
2025-04-01,other,response,envr,3.559060
2025-04-01,other,response,diversity,3.493706
2025-04-01,other,response,kokusai,3.493706
2025-04-01,other,response,tech,3.493706
2025-04-01,other,response,jinsha,3.424617
2025-04-01,other,response,air,3.351337
2025-04-01,other,response,chs,3.351337
2025-04-01,other,response,kansei,3.351337
2025-04-01,other,response,tac,3.273327
2025-04-01,other,response,edu,3.189933
2025-04-01,other,response,emp,3.189933
2025-04-01,other,response,mountain-studies,3.189933
2025-04-01,other,response,nourin,3.189933
2025-04-01,other,response,pmrc,3.189933
2025-04-01,other,response,kyoikusuishin,3.100356
2025-04-01,other,response,bres,3.003605
2025-04-01,other,response,dpipe,3.003605
2025-04-01,other,response,geol,3.003605
2025-04-01,other,response,oyoriko,3.003605
2025-04-01,other,response,phd-humanics,3.003605
2025-04-01,other,response,chemistry,2.898431
2025-04-01,other,response,heritage,2.898431
2025-04-01,other,response,histanth,2.898431
2025-04-01,other,response,dac,2.783225
2025-04-01,other,response,high-s,2.783225
2025-04-01,other,response,kurihama,2.783225
2025-04-01,other,response,logos,2.783225
2025-04-01,other,response,modernlc,2.783225
2025-04-01,other,response,msc,2.783225
2025-04-01,other,response,nsfb,2.783225
2025-04-01,other,response,tessa,2.783225
2025-04-01,other,response,global,2.655872
2025-04-01,other,response,hcs,2.655872
2025-04-01,other,response,kiri-s,2.655872
2025-04-01,other,response,osi,2.655872
2025-04-01,other,response,press,2.655872
2025-04-01,other,response,zdk,2.655872
2025-04-01,other,response,atmnb,2.513503
2025-04-01,other,response,elementary-s,2.513503
2025-04-01,other,response,hcph,2.513503
2025-04-01,other,response,ilc,2.513503
2025-04-01,other,response,neurosci,2.513503
2025-04-01,other,response,otsuka-s,2.513503
2025-04-01,other,response,scs,2.513503
2025-04-01,other,response,ccr,2.352098
2025-04-01,other,response,deaf-s,2.352098
2025-04-01,other,response,gene,2.352098
2025-04-01,other,response,inf,2.352098
2025-04-01,other,response,is,2.352098
2025-04-01,other,response,jinbun,2.352098
2025-04-01,other,response,lingua,2.352098
2025-04-01,other,response,ocw,2.352098
2025-04-01,other,response,ronbun-juri,2.352098
2025-04-01,other,response,sse,2.352098
2025-04-01,other,response,sugadaira,2.352098
2025-04-01,other,response,t-act,2.352098
2025-04-01,other,response,are,2.165770
2025-04-01,other,response,japanese,2.165770
2025-04-01,other,response,komaba-s,2.165770
2025-04-01,other,response,nc-bsys,2.165770
2025-04-01,other,response,earth,1.945391
2025-04-01,other,response,emc,1.945391
2025-04-01,other,response,physics,1.945391
2025-04-01,other,response,projects,1.945391
2025-04-01,other,response,sakado-s,1.945391
2025-04-01,other,response,soc-int,1.945391
2025-04-01,other,response,tlsi,1.945391
2025-04-01,other,response,ut-jinzai-bank,1.945391
2025-04-01,other,response,archives,1.675669
2025-04-01,other,response,athletics,1.675669
2025-04-01,other,response,centers,1.675669
2025-04-01,other,response,cryo,1.675669
2025-04-01,other,response,f-mirai,1.675669
2025-04-01,other,response,gip,1.675669
2025-04-01,other,response,hibun,1.675669
2025-04-01,other,response,kkss,1.675669
2025-04-01,other,response,mics,1.675669
2025-04-01,other,response,tems,1.675669
2025-04-01,other,response,art,1.327936
2025-04-01,other,response,bpgi,1.327936
2025-04-01,other,response,butsuri,1.327936
2025-04-01,other,response,criced,1.327936
2025-04-01,other,response,gfest,1.327936
2025-04-01,other,response,intersc,1.327936
2025-04-01,other,response,kou-c,1.327936
2025-04-01,other,response,oiso,1.327936
2025-04-01,other,response,opop,1.327936
2025-04-01,other,response,shakai,1.327936
2025-04-01,other,response,skip,1.327936
2025-04-01,other,response,souki,1.327936
2025-04-01,other,response,tgsw,1.327936
2025-04-01,other,response,tomonaga,1.327936
2025-04-01,other,response,anpi,0.837834
2025-04-01,other,response,geo,0.837834
2025-04-01,other,response,hbp,0.837834
2025-04-01,other,response,humcul,0.837834
2025-04-01,other,response,icrhs,0.837834
2025-04-01,other,response,ipp,0.837834
2025-04-01,other,response,kc,0.837834
2025-04-01,other,response,radd,0.837834
2025-04-01,other,response,riryou,0.837834
2025-04-01,other,response,scpj,0.837834
2025-04-01,other,response,sports,0.837834
2025-04-01,other,response,suiri,0.837834
2025-04-01,other,response,tias,0.837834
2025-04-01,other,response,13,0.000000
2025-04-01,other,response,191,0.000000
2025-04-01,other,response,244,0.000000
2025-04-01,other,response,Cc,0.000000
2025-04-01,other,response,abes,0.000000
2025-04-01,other,response,arena,0.000000
2025-04-01,other,response,cj,0.000000
2025-04-01,other,response,cybernics,0.000000
2025-04-01,other,response,engsci,0.000000
2025-04-01,other,response,flang,0.000000
2025-04-01,other,response,geosci,0.000000
2025-04-01,other,response,imri,0.000000
2025-04-01,other,response,japan,0.000000
2025-04-01,other,response,kokuren,0.000000
2025-04-01,other,response,koudai,0.000000
2025-04-01,other,response,materials,0.000000
2025-04-01,other,response,namagaku,0.000000
2025-04-01,other,response,nature,0.000000
2025-04-01,other,response,opera,0.000000
2025-04-01,other,response,qils,0.000000
2025-04-01,other,response,rcdh,0.000000
2025-04-01,other,response,rcus,0.000000
2025-04-01,other,response,rdcpm,0.000000
2025-04-01,other,response,sleepymouse,0.000000
2025-04-01,other,response,trems,0.000000
2025-04-01,other,response,utvpn,0.000000
