date,network_type,analysis_type,subdomain,magnitude
2025-04-24,external,response,manaba,8.625556
2025-04-24,external,response,cc,8.570767
2025-04-24,external,response,account,7.722560
2025-04-24,external,response,atmnb,5.904857
2025-04-24,external,response,twins,5.850764
2025-04-24,external,response,sec,5.414710
2025-04-24,external,response,u,5.414710
2025-04-24,external,response,kdb,5.016681
2025-04-24,external,response,www,4.496377
2025-04-24,external,response,tulips,4.370113
2025-04-24,external,response,utos,4.233738
2025-04-24,external,response,ccs,3.923102
2025-04-24,external,response,cs,3.923102
2025-04-24,external,response,ecloud,3.923102
2025-04-24,external,response,pas,3.315406
2025-04-24,external,response,sk,3.315406
2025-04-24,external,response,chem,3.052767
2025-04-24,external,response,trios,2.742131
2025-04-24,external,response,un,2.742131
2025-04-24,external,response,ph,2.361943
2025-04-24,external,response,gsbs,1.871795
2025-04-24,external,response,human,1.871795
2025-04-24,external,response,ims,1.871795
2025-04-24,external,response,md,1.871795
2025-04-24,external,response,risk,1.871795
2025-04-24,external,response,s,1.871795
2025-04-24,external,response,tara,1.871795
2025-04-24,external,response,ap-graduate,1.180971
2025-04-24,external,response,biol,1.180971
2025-04-24,external,response,cegloc,1.180971
2025-04-24,external,response,coins,1.180971
2025-04-24,external,response,iit,1.180971
2025-04-24,external,response,math,1.180971
2025-04-24,external,response,otsuka,1.180971
2025-04-24,external,response,slis,1.180971
2025-04-24,external,response,t-pirc,1.180971
2025-04-24,external,response,tac,1.180971
2025-04-24,external,response,coi-sec,0.000000
2025-04-24,external,response,conservation,0.000000
2025-04-24,external,response,cryo,0.000000
2025-04-24,external,response,esys,0.000000
2025-04-24,external,response,fair,0.000000
2025-04-24,external,response,geijutsu,0.000000
2025-04-24,external,response,geol,0.000000
2025-04-24,external,response,hcs,0.000000
2025-04-24,external,response,heritage,0.000000
2025-04-24,external,response,hosp,0.000000
2025-04-24,external,response,oii,0.000000
2025-04-24,external,response,physics,0.000000
2025-04-24,external,response,prc,0.000000
2025-04-24,external,response,px,0.000000
2025-04-24,external,response,shimoda,0.000000
2025-04-24,external,response,wpi-iiis,0.000000
