date,network_type,analysis_type,subdomain,magnitude
2025-04-28,internal,response,cc,9.996540
2025-04-28,internal,response,manaba,9.718405
2025-04-28,internal,response,account,9.612022
2025-04-28,internal,response,twins,8.339845
2025-04-28,internal,response,atmnb,8.332400
2025-04-28,internal,response,ecloud,8.081611
2025-04-28,internal,response,www,7.476684
2025-04-28,internal,response,u,7.448608
2025-04-28,internal,response,kdb,7.240652
2025-04-28,internal,response,sec,6.793278
2025-04-28,internal,response,tulips,6.564469
2025-04-28,internal,response,trios,5.422221
2025-04-28,internal,response,cs,5.351380
2025-04-28,internal,response,cegloc,5.145085
2025-04-28,internal,response,md,5.036562
2025-04-28,internal,response,gsbs,4.467370
2025-04-28,internal,response,stb,4.405252
2025-04-28,internal,response,utos,4.372955
2025-04-28,internal,response,bk,4.305658
2025-04-28,internal,response,un,4.305658
2025-04-28,internal,response,ap-graduate,4.270553
2025-04-28,internal,response,iit,4.118976
2025-04-28,internal,response,life,4.077920
2025-04-28,internal,response,coins,3.991381
2025-04-28,internal,response,risk,3.945676
2025-04-28,internal,response,sk,3.797200
2025-04-28,internal,response,sapec,3.743367
2025-04-28,internal,response,taiiku,3.743367
2025-04-28,internal,response,hokekan,3.627943
2025-04-28,internal,response,ac,3.565825
2025-04-28,internal,response,esys,3.565825
2025-04-28,internal,response,zdk,3.565825
2025-04-28,internal,response,human,3.500347
2025-04-28,internal,response,fair,3.431126
2025-04-28,internal,response,tsa,3.357708
2025-04-28,internal,response,biol,3.279549
2025-04-28,internal,response,ccs,3.279549
2025-04-28,internal,response,informatics,3.195996
2025-04-28,internal,response,klis,3.195996
2025-04-28,internal,response,s,3.195996
2025-04-28,internal,response,scs,3.195996
2025-04-28,internal,response,slis,3.195996
2025-04-28,internal,response,ims,3.106249
2025-04-28,internal,response,lawschool,3.106249
2025-04-28,internal,response,sie,3.106249
2025-04-28,internal,response,bres,3.009314
2025-04-28,internal,response,oii,2.903940
2025-04-28,internal,response,otsuka,2.903940
2025-04-28,internal,response,chem,2.788516
2025-04-28,internal,response,geijutsu,2.788516
2025-04-28,internal,response,geoenv,2.788516
2025-04-28,internal,response,kz,2.788516
2025-04-28,internal,response,anzenkanri,2.660920
2025-04-28,internal,response,education,2.660920
2025-04-28,internal,response,pas,2.660920
2025-04-28,internal,response,math,2.356569
2025-04-28,internal,response,prc,2.356569
2025-04-28,internal,response,hibun,2.169887
2025-04-28,internal,response,hosp,2.169887
2025-04-28,internal,response,oyoriko,2.169887
2025-04-28,internal,response,dac,1.949089
2025-04-28,internal,response,earth,1.949089
2025-04-28,internal,response,hass,1.949089
2025-04-28,internal,response,mast,1.949089
2025-04-28,internal,response,ph,1.949089
2025-04-28,internal,response,shakai,1.949089
2025-04-28,internal,response,ut-jinzai-bank,1.949089
2025-04-28,internal,response,eme,1.678854
2025-04-28,internal,response,envr,1.678854
2025-04-28,internal,response,global,1.678854
2025-04-28,internal,response,histanth,1.678854
2025-04-28,internal,response,ied,1.678854
2025-04-28,internal,response,imis,1.678854
2025-04-28,internal,response,person,1.678854
2025-04-28,internal,response,projects,1.678854
2025-04-28,internal,response,px,1.678854
2025-04-28,internal,response,bpgi,1.330460
2025-04-28,internal,response,cryo,1.330460
2025-04-28,internal,response,edu,1.330460
2025-04-28,internal,response,geo,1.330460
2025-04-28,internal,response,japanese,1.330460
2025-04-28,internal,response,kokusai,1.330460
2025-04-28,internal,response,kyoikusuishin,1.330460
2025-04-28,internal,response,mics,1.330460
2025-04-28,internal,response,neurosci,1.330460
2025-04-28,internal,response,physics,1.330460
2025-04-28,internal,response,t-pirc,1.330460
2025-04-28,internal,response,tara,1.330460
2025-04-28,internal,response,chs,0.839427
2025-04-28,internal,response,criced,0.839427
2025-04-28,internal,response,diversity,0.839427
2025-04-28,internal,response,emp,0.839427
2025-04-28,internal,response,ipp,0.839427
2025-04-28,internal,response,jinbun,0.839427
2025-04-28,internal,response,jinsha,0.839427
2025-04-28,internal,response,lingua,0.839427
2025-04-28,internal,response,msc,0.839427
2025-04-28,internal,response,osi,0.839427
2025-04-28,internal,response,sanrenhonbu,0.839427
2025-04-28,internal,response,shimoda,0.839427
2025-04-28,internal,response,t-act,0.839427
2025-04-28,internal,response,tac,0.839427
2025-04-28,internal,response,wpi-iiis,0.839427
2025-04-28,internal,response,air,0.000000
2025-04-28,internal,response,are,0.000000
2025-04-28,internal,response,butsuri,0.000000
2025-04-28,internal,response,coi-sec,0.000000
2025-04-28,internal,response,conservation,0.000000
2025-04-28,internal,response,flang,0.000000
2025-04-28,internal,response,gene,0.000000
2025-04-28,internal,response,gip,0.000000
2025-04-28,internal,response,high-s,0.000000
2025-04-28,internal,response,ide,0.000000
2025-04-28,internal,response,japan,0.000000
2025-04-28,internal,response,jp-ex,0.000000
2025-04-28,internal,response,kc,0.000000
2025-04-28,internal,response,kiso,0.000000
2025-04-28,internal,response,kkss,0.000000
2025-04-28,internal,response,logos,0.000000
2025-04-28,internal,response,modernlc,0.000000
2025-04-28,internal,response,nc-bsys,0.000000
2025-04-28,internal,response,nsfb,0.000000
2025-04-28,internal,response,ocw,0.000000
2025-04-28,internal,response,phd-humanics,0.000000
2025-04-28,internal,response,pmrc,0.000000
2025-04-28,internal,response,radd,0.000000
2025-04-28,internal,response,soc-int,0.000000
2025-04-28,internal,response,souki,0.000000
2025-04-28,internal,response,sse,0.000000
2025-04-28,internal,response,sugadaira,0.000000
2025-04-28,internal,response,tech,0.000000
2025-04-28,internal,response,tessa,0.000000
