date,network_type,analysis_type,subdomain,magnitude
2025-04-08,internal,response,cc,9.817798
2025-04-08,internal,response,twins,8.435674
2025-04-08,internal,response,manaba,8.121367
2025-04-08,internal,response,account,8.049584
2025-04-08,internal,response,www,7.665189
2025-04-08,internal,response,kdb,7.545381
2025-04-08,internal,response,u,6.750893
2025-04-08,internal,response,sapec,6.726982
2025-04-08,internal,response,ecloud,6.626753
2025-04-08,internal,response,atmnb,6.175968
2025-04-08,internal,response,cegloc,6.175968
2025-04-08,internal,response,sec,5.828675
2025-04-08,internal,response,hokekan,5.186277
2025-04-08,internal,response,tulips,5.133508
2025-04-08,internal,response,gsbs,5.078540
2025-04-08,internal,response,otsuka,4.865819
2025-04-08,internal,response,un,4.347376
2025-04-08,internal,response,cs,4.245860
2025-04-08,internal,response,stb,3.883864
2025-04-08,internal,response,md,3.812547
2025-04-08,internal,response,utos,3.812547
2025-04-08,internal,response,trios,3.737152
2025-04-08,internal,response,lawschool,3.657185
2025-04-08,internal,response,scs,3.383298
2025-04-08,internal,response,taiiku,3.162945
2025-04-08,internal,response,sk,2.742889
2025-04-08,internal,response,zdk,2.742889
2025-04-08,internal,response,ap-graduate,2.566754
2025-04-08,internal,response,coins,2.566754
2025-04-08,internal,response,chem,2.363422
2025-04-08,internal,response,human,2.363422
2025-04-08,internal,response,ims,2.363422
2025-04-08,internal,response,pas,2.363422
2025-04-08,internal,response,s,2.363422
2025-04-08,internal,response,anzenkanri,2.122930
2025-04-08,internal,response,edu,2.122930
2025-04-08,internal,response,envr,2.122930
2025-04-08,internal,response,iit,2.122930
2025-04-08,internal,response,shakai,2.122930
2025-04-08,internal,response,chs,1.828593
2025-04-08,internal,response,fair,1.828593
2025-04-08,internal,response,hosp,1.828593
2025-04-08,internal,response,klis,1.828593
2025-04-08,internal,response,sie,1.828593
2025-04-08,internal,response,ac,1.449125
2025-04-08,internal,response,esys,1.449125
2025-04-08,internal,response,geoenv,1.449125
2025-04-08,internal,response,hass,1.449125
2025-04-08,internal,response,jinbun,1.449125
2025-04-08,internal,response,kokusai,1.449125
2025-04-08,internal,response,oyoriko,1.449125
2025-04-08,internal,response,radd,1.449125
2025-04-08,internal,response,tsa,1.449125
2025-04-08,internal,response,bres,0.914296
2025-04-08,internal,response,geijutsu,0.914296
2025-04-08,internal,response,geol,0.914296
2025-04-08,internal,response,informatics,0.914296
2025-04-08,internal,response,japanese,0.914296
2025-04-08,internal,response,lingua,0.914296
2025-04-08,internal,response,mast,0.914296
2025-04-08,internal,response,ocw,0.914296
2025-04-08,internal,response,oii,0.914296
2025-04-08,internal,response,sanrenhonbu,0.914296
2025-04-08,internal,response,slis,0.914296
2025-04-08,internal,response,ut-jinzai-bank,0.914296
2025-04-08,internal,response,are,0.000000
2025-04-08,internal,response,biol,0.000000
2025-04-08,internal,response,bk,0.000000
2025-04-08,internal,response,butsuri,0.000000
2025-04-08,internal,response,ccs,0.000000
2025-04-08,internal,response,chemistry,0.000000
2025-04-08,internal,response,conservation,0.000000
2025-04-08,internal,response,cryo,0.000000
2025-04-08,internal,response,dac,0.000000
2025-04-08,internal,response,earth,0.000000
2025-04-08,internal,response,education,0.000000
2025-04-08,internal,response,hcph,0.000000
2025-04-08,internal,response,hibun,0.000000
2025-04-08,internal,response,high-s,0.000000
2025-04-08,internal,response,imis,0.000000
2025-04-08,internal,response,intersc,0.000000
2025-04-08,internal,response,japan,0.000000
2025-04-08,internal,response,kc,0.000000
2025-04-08,internal,response,life,0.000000
2025-04-08,internal,response,msc,0.000000
2025-04-08,internal,response,prc,0.000000
2025-04-08,internal,response,risk,0.000000
2025-04-08,internal,response,sse,0.000000
2025-04-08,internal,response,wpi-iiis,0.000000
