date,network_type,analysis_type,subdomain,magnitude
2025-04-11,external,response,cc,8.743616
2025-04-11,external,response,account,7.533629
2025-04-11,external,response,manaba,7.533629
2025-04-11,external,response,twins,7.405308
2025-04-11,external,response,kdb,6.674783
2025-04-11,external,response,www,6.614479
2025-04-11,external,response,sec,6.519700
2025-04-11,external,response,u,6.453363
2025-04-11,external,response,tulips,5.639819
2025-04-11,external,response,utos,5.269805
2025-04-11,external,response,ccs,5.199234
2025-04-11,external,response,hokekan,4.967482
2025-04-11,external,response,cs,4.882429
2025-04-11,external,response,ecloud,4.597469
2025-04-11,external,response,un,4.490452
2025-04-11,external,response,zdk,4.376049
2025-04-11,external,response,trios,4.253164
2025-04-11,external,response,cegloc,3.976157
2025-04-11,external,response,md,3.976157
2025-04-11,external,response,ph,3.976157
2025-04-11,external,response,iit,3.818115
2025-04-11,external,response,pas,3.818115
2025-04-11,external,response,human,3.448102
2025-04-11,external,response,chem,3.226682
2025-04-11,external,response,stb,3.226682
2025-04-11,external,response,esys,2.971071
2025-04-11,external,response,geijutsu,2.971071
2025-04-11,external,response,sk,2.971071
2025-04-11,external,response,atmnb,2.668748
2025-04-11,external,response,bk,2.668748
2025-04-11,external,response,education,2.668748
2025-04-11,external,response,sie,2.668748
2025-04-11,external,response,math,2.298734
2025-04-11,external,response,risk,2.298734
2025-04-11,external,response,sapec,2.298734
2025-04-11,external,response,tara,2.298734
2025-04-11,external,response,coins,1.821704
2025-04-11,external,response,edu,1.821704
2025-04-11,external,response,fair,1.821704
2025-04-11,external,response,gsbs,1.821704
2025-04-11,external,response,ims,1.821704
2025-04-11,external,response,prc,1.821704
2025-04-11,external,response,taiiku,1.821704
2025-04-11,external,response,anzenkanri,1.149367
2025-04-11,external,response,envr,1.149367
2025-04-11,external,response,geol,1.149367
2025-04-11,external,response,hass,1.149367
2025-04-11,external,response,kz,1.149367
2025-04-11,external,response,lawschool,1.149367
2025-04-11,external,response,otsuka,1.149367
2025-04-11,external,response,px,1.149367
2025-04-11,external,response,s,1.149367
2025-04-11,external,response,slis,1.149367
2025-04-11,external,response,tsa,1.149367
2025-04-11,external,response,ac,0.000000
2025-04-11,external,response,ap-graduate,0.000000
2025-04-11,external,response,are,0.000000
2025-04-11,external,response,chemistry,0.000000
2025-04-11,external,response,cj,0.000000
2025-04-11,external,response,eme,0.000000
2025-04-11,external,response,hcph,0.000000
2025-04-11,external,response,hosp,0.000000
2025-04-11,external,response,ied,0.000000
2025-04-11,external,response,informatics,0.000000
2025-04-11,external,response,intersc,0.000000
2025-04-11,external,response,japan,0.000000
2025-04-11,external,response,jp-ex,0.000000
2025-04-11,external,response,oyoriko,0.000000
2025-04-11,external,response,person,0.000000
2025-04-11,external,response,phd-humanics,0.000000
2025-04-11,external,response,physics,0.000000
2025-04-11,external,response,sanrenhonbu,0.000000
2025-04-11,external,response,scs,0.000000
2025-04-11,external,response,shimoda,0.000000
2025-04-11,external,response,suiri,0.000000
2025-04-11,external,response,t-act,0.000000
2025-04-11,external,response,t-pirc,0.000000
2025-04-11,external,response,tac,0.000000
2025-04-11,external,response,tems,0.000000
2025-04-11,external,response,wpi-iiis,0.000000
