day,domain,dnsmagnitude
05,cc,9.749083937943356
05,slis,8.522101179961274
05,cs,8.49355235092347
05,u,8.362009972083323
05,tulips,8.240544406084172
05,sec,8.225527362340651
05,taiiku,8.163927979018322
05,www,8.028696838253689
05,ccs,8.00375814498043
05,sk,7.9763572665237685
05,bk,7.882004982413032
05,ims,7.878503775062069
05,hosp,7.861980569659822
05,biol,7.821361793155581
05,esys,7.761344207008087
05,human,7.735487773131309
05,s,7.727212963723125
05,criced,7.7219632321812135
05,trios,7.70760116024656
05,iit,7.689798853371745
05,otsuka,7.679626650615489
05,coins,7.64704838635418
05,alumni,7.638246763023838
05,kz,7.628325989079709
05,geijutsu,7.570963245682997
05,tsa,7.536938197094286
05,jinsha,7.47438653952899
05,px,7.429318944875967
05,chem,7.418068097723695
05,cegloc,7.400699152457549
05,envr,7.389303897153348
05,stb,7.384116833360884
05,math,7.375936895716938
05,risk,7.371589267027888
05,geoenv,7.256685974961686
05,pmrc,7.245130835827691
05,tara,7.214476900090431
05,high-s,7.208162517565442
05,ph,7.181597065053487
05,account,7.181029198640501
05,komaba-s,7.174472612950204
05,manaba,7.168443773767097
05,hass,7.158886764740756
05,pas,7.145982658146887
05,wpi-iiis,7.1346859409321075
05,twins,7.12596745215834
05,shimoda,7.122334721386156
05,klis,7.11073246993575
05,un,7.09648264545603
05,lawschool,7.093041077990574
05,life,7.050343003143121
05,prc,7.024316814531325
05,msc,7.020244505302783
05,kdb,6.988037325390897
05,ap-graduate,6.984149791640224
05,utos,6.980956429349017
05,dpipe,6.96986871512349
05,sapec,6.963729318165247
05,ocw,6.950219186996478
05,global,6.9320064788829585
05,gsbs,6.897163279704195
05,t-pirc,6.894034033786832
05,ied,6.880212992955763
05,ecloud,6.865365466972487
05,sakado-s,6.847793824382057
05,kiri-s,6.835744635291044
05,is,6.829869000673462
05,hokekan,6.815436338324132
05,geol,6.814580040446092
05,bres,6.799460183993148
05,ac,6.777405791805892
05,phd-humanics,6.761181984037142
05,heritage,6.751120158452346
05,nsfb,6.742338097720513
05,deaf-s,6.656593717503007
05,elementary-s,6.655570385008096
05,kokusai,6.6431979206140035
05,education,6.6343290666452495
05,tac,6.590816331007633
05,geo,6.585847882661766
05,dac,6.566824349693653
05,lingua,6.561151085196659
05,sanrenhonbu,6.560581768757623
05,anzenkanri,6.555441499937
05,intersc,6.548541394557565
05,sie,6.526923654620278
05,japan,6.509605942108502
05,hibun,6.496240329711908
05,informatics,6.4894816505264314
05,chs,6.452329638304426
05,t-act,6.435453087791359
05,sugadaira,6.432828114089187
05,kansei,6.424906514962593
05,histanth,6.419586086527245
05,neurosci,6.409523916929349
05,logos,6.399346923595284
05,otsuka-s,6.396613330124939
05,scs,6.390431936458363
05,kurihama,6.384901164180837
05,osi,6.362428562983355
05,rccp,6.282109242702959
05,cj,6.270358951890328
05,modernlc,6.262438525307142
05,gene,6.260845963863479
05,diversity,6.248002045434385
05,kc,6.240695215719352
05,nourin,6.233328026011393
05,icrhs,6.2167352837371785
05,mast,6.193833861189976
05,sse,6.165020265855136
05,jinbun,6.162354092953245
05,suiri,6.154307414261841
05,shakai,6.136161637287354
05,oyoriko,6.122305830290035
05,japanese,6.099678802532293
05,edu,6.085239725589823
05,oiso,6.074500487025648
05,hcs,6.0705630229191225
05,jp-ex,6.0239867506311455
05,ccr,6.01668087103788
05,emp,5.997614806326368
05,gfest,5.972643989530658
05,chemistry,5.946953815057175
05,earth,5.946953815057175
05,ilc,5.942409427280648
05,tias,5.920501603955936
05,art,5.9111137891512024
05,bpgi,5.900433012731765
05,butsuri,5.892036394957594
05,tech,5.878679881343989
05,hbp,5.867601053513586
05,coi-sec,5.852611891075206
05,radd,5.847558992734346
05,koudai,5.843750442441872
05,soc-int,5.817935784295696
05,conservation,5.812681959549501
05,opop,5.812681959549501
05,inf,5.80607085313413
05,ide,5.799410372800581
05,projects,5.798072286770925
05,tomonaga,5.777756279077699
05,scpj,5.770880114162709
05,f-mirai,5.751339929689038
05,imis,5.749927682091531
05,gip,5.724117174791374
05,skip,5.724117174791374
05,vbl,5.712401614902689
05,tgsw,5.7064856119720755
05,mountain-studies,5.702022712726576
05,ipp,5.6808953653254655
05,ut-jinzai-bank,5.677835896899744
05,oii,5.670140990047191
05,ri-center,5.633863334404061
05,kiso,5.602740159131012
05,eme,5.5618075064198
05,nature,5.528015130457367
05,fair,5.526200614731807
05,souki,5.473834721950412
05,mics,5.438471024958912
05,press,5.430418291498514
05,hcph,5.426364492830352
05,archives,5.350056618386117
05,utvpn,5.347840880174419
05,rdcpm,5.334429587274444
05,trems,5.334429587274444
05,riryou,5.271450427727416
05,sports,5.236955303513181
05,cryo,5.2293866512573715
05,physics,5.144385776019539
05,tc,5.074857009276877
05,kokuren,5.06272302384849
05,nc-bsys,5.05966355542277
05,emc,5.05659355524332
05,kou-c,5.05659355524332
05,chiiki,5.037948259309438
05,opera,4.96603990693539
05,engsci,4.955769150371212
05,13,4.9348658300644255
05,are,4.931333808927204
05,humcul,4.931333808927204
05,centers,4.818292306546926
05,geosci,4.810221353984139
05,person,4.793856965102918
05,atmnb,4.75158202865285
05,materials,4.56972617018018
05,glc-net,4.503634148235622
05,rcus,4.450638311274515
05,rcdh,4.432249326355895
05,flang,4.400732471762095
05,namagaku,4.3942932078929
05,ryudou,4.306055181473075
05,ronbun-juri,4.291670447503417
05,kkss,4.2843901281231425
05,arena,4.269648731812613
05,237,4.247069445505671
05,anpi,4.192049012507165
05,sohosai,4.192049012507165
05,ttft,4.1070481372693335
05,tessa,4.061303024567575
05,law,4.0423271135524415
05,ies,4.022938650582933
05,moodle,4.022938650582933
05,sleepymouse,4.022938650582933
05,cybernics,4.013084029082663
05,kyoikusuishin,3.9725391303651514
05,e-nihongo,3.9515538287032057
05,qils,3.919119920895993
05,191,3.7090340488618474
05,tems,3.6662177866461674
05,241,3.4524693461318967
05,md,3.414513227668902
05,corpus,3.267289465281673
05,megaquake,3.1183049240964964
05,imri,3.1183049240964964
05,244,3.062547133328443
05,hq,2.9056818265346496
