day,domain,dnsmagnitude
30,cc,9.751023625241508
30,cs,8.500020224765416
30,u,8.470406256738125
30,slis,8.455851944084303
30,sec,8.41921826863973
30,tulips,8.301559526862393
30,taiiku,8.301490648357623
30,sk,8.076187311340924
30,www,8.069395026949467
30,ccs,8.024388749819401
30,ims,7.982316901683709
30,biol,7.97675131902298
30,hosp,7.970648399984336
30,bk,7.859830289362457
30,s,7.83710041247072
30,esys,7.808589865844839
30,iit,7.7638825591053555
30,trios,7.7522442687379
30,human,7.7513425942218985
30,coins,7.7097780955076916
30,alumni,7.709642961784856
30,kz,7.701360232232575
30,criced,7.667708823613944
30,otsuka,7.650242269250444
30,geijutsu,7.553417829901354
30,tsa,7.508365279498962
30,chem,7.484766956531509
30,envr,7.480566869627776
30,jinsha,7.46248893907793
30,px,7.461055197541314
30,un,7.459978353143827
30,risk,7.456920103523411
30,math,7.433359684880538
30,manaba,7.421994689880824
30,cegloc,7.4106706580978
30,geoenv,7.383665826619462
30,account,7.33348274537007
30,pmrc,7.31546199402371
30,stb,7.30502652302301
30,tara,7.302666724007495
30,ph,7.261773486652882
30,high-s,7.2486222837890235
30,hass,7.16478699571492
30,msc,7.118604581424015
30,dpipe,7.102294733325492
30,klis,7.074884065610991
30,pas,7.070697660911007
30,shimoda,7.056312726674984
30,ied,7.049174283074838
30,wpi-iiis,7.0457271088893805
30,prc,7.044286783002922
30,sakado-s,7.041109725942099
30,utos,7.0408203318066365
30,lawschool,7.040241257274536
30,life,7.040241257274536
30,ecloud,7.0250497081737135
30,ocw,7.0041754979494595
30,ap-graduate,6.985571518188894
30,komaba-s,6.962144026328884
30,heritage,6.927271068665631
30,twins,6.924962272791958
30,geol,6.922647390836638
30,kiri-s,6.918664769515727
30,t-pirc,6.911651423085773
30,global,6.905257387010161
30,nsfb,6.891985096651018
30,gsbs,6.874320730096036
30,sanrenhonbu,6.871868238786191
30,ac,6.854148378168365
30,is,6.851279722302242
30,sapec,6.836794173306285
30,edu,6.81085488042252
30,kdb,6.805195356025487
30,education,6.768478977665427
30,tac,6.729747857350127
30,elementary-s,6.7260276830574375
30,lingua,6.721459296563066
30,bres,6.691386514150109
30,phd-humanics,6.662921881980493
30,hokekan,6.639009372285871
30,deaf-s,6.619118524911412
30,jinbun,6.600679896873882
30,japan,6.593965319679563
30,osi,6.579401694089103
30,anzenkanri,6.532655617963966
30,sie,6.524877298766044
30,neurosci,6.493596102483907
30,logos,6.492515946755951
30,geo,6.482187654736086
30,sugadaira,6.478900689590611
30,otsuka-s,6.476702524497656
30,scs,6.472289618246073
30,dac,6.45328336340009
30,coi-sec,6.415761505979932
30,intersc,6.408655602100991
30,projects,6.399691592697644
30,kansei,6.393059339094888
30,kokusai,6.393059339094888
30,japanese,6.391848074770285
30,kurihama,6.384545192799085
30,nourin,6.3716171665253025
30,gfest,6.352178199746331
30,histanth,6.33876106249071
30,gene,6.307300987930134
30,chs,6.299929840907592
30,imis,6.296558756168574
30,ilc,6.29317468070483
30,oyoriko,6.287732887947365
30,emp,6.281570290754518
30,kc,6.261413625563649
30,diversity,6.246523081943321
30,hibun,6.245807671316291
30,centers,6.22699943269546
30,mast,6.21522166693572
30,t-act,6.201027258858331
30,icrhs,6.198764913692677
30,soc-int,6.189656795784095
30,informatics,6.179681883425799
30,rccp,6.1514526725775935
30,hcs,6.149058759701804
30,sse,6.1181571206375205
30,tech,6.086128304931762
30,suiri,6.074027394022648
30,jp-ex,6.033962166647331
30,cj,6.0183376514643045
30,ccr,5.949899499947282
30,tomonaga,5.946886918961549
30,ut-jinzai-bank,5.9357515173589315
30,skip,5.933711640724839
30,shakai,5.9192982679941455
30,tias,5.9192982679941455
30,opop,5.909906023425596
30,modernlc,5.904644374993819
30,ipp,5.897224698419933
30,bpgi,5.888667588118531
30,vbl,5.882194587095163
30,utvpn,5.8658002124592326
30,chemistry,5.864696294656904
30,physics,5.85804348635287
30,are,5.822843995591365
30,souki,5.8076524464905415
30,conservation,5.805291782445019
30,mics,5.787381579811912
30,trems,5.786174477908982
30,oii,5.742845284661849
30,ide,5.735197922870134
30,gip,5.722302441571783
30,ri-center,5.722302441571783
30,inf,5.721002416913767
30,kou-c,5.70789521096081
30,tgsw,5.703924594568042
30,fair,5.701267507832556
30,earth,5.69055802759064
30,opera,5.674244868161648
30,scpj,5.671496300984796
30,press,5.640680279622219
30,materials,5.62630734837055
30,butsuri,5.620491654955555
30,hbp,5.589310870764843
30,eme,5.586282707432865
30,f-mirai,5.584764701011464
30,kiso,5.541158825137296
30,atmnb,5.52504522632639
30,art,5.5119380203734325
30,oiso,5.508630421374266
30,hcph,5.474850622321296
30,nature,5.4574606184948165
30,kokuren,5.333144239237361
30,mountain-studies,5.200131772225462
30,koudai,5.144240632725532
30,radd,5.144240632725532
30,cryo,5.134146653820264
30,geosci,5.131604925573761
30,riryou,5.118784749038659
30,archives,5.076455278180065
30,humcul,5.065546237320062
30,namagaku,4.97909946350073
30,sports,4.969967667216469
30,nc-bsys,4.954533763869922
30,emc,4.909817446477759
30,rdcpm,4.855759367274468
30,qils,4.841708403577683
30,kkss,4.691458951102025
30,tc,4.691458951102025
30,person,4.683014977427435
30,chiiki,4.621518203308642
30,flang,4.48917640426358
30,glc-net,4.467756647338478
30,rcus,4.456847606478476
30,ronbun-juri,4.445801341382534
30,13,4.4346143557517
30,rcdh,4.400172039506906
30,kyoikusuishin,4.352041282506071
30,ryudou,4.3011188156361735
30,ttft,4.225899073997843
30,e-nihongo,4.119784531775196
30,engsci,4.086952053737622
30,tessa,4.086952053737622
30,arena,4.070063716017965
30,anpi,4.03528029800306
30,cybernics,3.9990621136179603
30,moodle,3.9708832308621598
30,sleepymouse,3.8590580164968937
30,237,3.7433426516644848
30,sohosai,3.70543029676811
30,tems,3.6383621055912965
30,md,3.5807567698763227
30,ole,3.5504721654716347
30,law,3.502992143214256
30,imri,3.452797539209162
30,megaquake,3.452797539209162
30,ies,3.362184600020574
30,ticonfms,3.1709871310914313
30,corpus,3.1469262699316176
30,241,2.673597601467073
30,191,2.378118956394772
30,244,2.317531728184435
30,i-sangaku,2.1057512897546133
30,fair-meta,2.0220530831121346
30,hq,1.8260958925247566
30,entrance-exam,0.9647645041242234
30,robotics,0.6086986308415856
30,sustain,0.6086986308415856
30,eprofs,0.0
30,zdk,0.0
30,mcast,0.0
30,srn,0.0
30,sipc,0.0
30,t-anzen,0.0
30,athletics,0.0
30,tlsi,0.0
30,air,0.0
