day,domain,dnsmagnitude
04,cc,9.753096
04,cs,8.526723
04,slis,8.481395
04,u,8.441368
04,sec,8.278383
04,tulips,8.259327
04,taiiku,8.230686
04,ccs,8.065415
04,www,8.038984
04,sk,8.037261
04,ims,7.968302
04,hosp,7.944857
04,bk,7.943505
04,esys,7.879204
04,trios,7.835839
04,biol,7.830475
04,iit,7.807634
04,human,7.769488
04,alumni,7.760798
04,s,7.758439
04,kz,7.740469
04,coins,7.733635
04,criced,7.710467
04,otsuka,7.702509
04,envr,7.626346
04,geijutsu,7.602474
04,un,7.598154
04,px,7.533388
04,tsa,7.517843
04,cegloc,7.493440
04,jinsha,7.491751
04,chem,7.488741
04,risk,7.444699
04,math,7.420405
04,geoenv,7.418367
04,ph,7.359313
04,stb,7.345022
04,pmrc,7.322803
04,tara,7.256765
04,account,7.251361
04,hass,7.234950
04,pas,7.207163
04,klis,7.186464
04,shimoda,7.185403
04,wpi-iiis,7.170414
04,komaba-s,7.160096
04,high-s,7.155441
04,ocw,7.154342
04,manaba,7.139652
04,sapec,7.126701
04,utos,7.123576
04,msc,7.116432
04,lawschool,7.090818
04,prc,7.084297
04,life,7.078326
04,t-pirc,7.056801
04,twins,7.056187
04,ied,7.044128
04,ecloud,6.976214
04,geol,6.964030
04,nsfb,6.964030
04,gsbs,6.950293
04,dpipe,6.939848
04,kdb,6.927505
04,ap-graduate,6.923947
04,global,6.915348
04,sakado-s,6.877090
04,sanrenhonbu,6.872567
04,kiri-s,6.857323
04,tac,6.831977
04,is,6.831185
04,anzenkanri,6.825625
04,bres,6.818826
04,heritage,6.795640
04,ac,6.777318
04,phd-humanics,6.773945
04,education,6.765458
04,japan,6.743876
04,chs,6.736416
04,deaf-s,6.702278
04,hokekan,6.697687
04,otsuka-s,6.658630
04,elementary-s,6.650899
04,lingua,6.639666
04,geo,6.635232
04,sie,6.627293
04,sugadaira,6.624797
04,dac,6.609674
04,informatics,6.609166
04,kansei,6.577050
04,kokusai,6.556774
04,cj,6.532147
04,rccp,6.531037
04,hibun,6.522102
04,logos,6.501087
04,kurihama,6.495899
04,intersc,6.460515
04,gene,6.444118
04,nourin,6.435495
04,osi,6.409111
04,icrhs,6.372664
04,neurosci,6.358599
04,edu,6.351142
04,kc,6.338803
04,coi-sec,6.333957
04,modernlc,6.330480
04,t-act,6.330480
04,diversity,6.325589
04,scs,6.298554
04,ilc,6.295659
04,emp,6.240333
04,jp-ex,6.229465
04,histanth,6.227119
04,tech,6.222408
04,mast,6.204916
04,gfest,6.203309
04,oiso,6.203309
04,oyoriko,6.177186
04,sse,6.168861
04,hcs,6.161302
04,tomonaga,6.160458
04,jinbun,6.155378
04,japanese,6.136496
04,conservation,6.128654
04,projects,6.049040
04,suiri,6.043277
04,chemistry,6.039413
04,shakai,6.020828
04,radd,6.019839
04,tias,6.005875
04,koudai,5.968924
04,trems,5.966825
04,imis,5.961556
04,opop,5.941244
04,bpgi,5.934731
04,skip,5.908192
04,soc-int,5.891192
04,tgsw,5.888900
04,ccr,5.862112
04,oii,5.849009
04,scpj,5.849009
04,art,5.839355
04,hbp,5.839355
04,inf,5.828368
04,ipp,5.809747
04,earth,5.808492
04,gip,5.795839
04,mountain-studies,5.790727
04,fair,5.760745
04,ut-jinzai-bank,5.739273
04,ri-center,5.671544
04,f-mirai,5.661220
04,vbl,5.652273
04,press,5.646259
04,ide,5.643236
04,butsuri,5.634105
04,eme,5.623332
04,kiso,5.588595
04,cryo,5.585368
04,souki,5.557457
04,utvpn,5.557457
04,nature,5.550760
04,archives,5.547393
04,physics,5.507716
04,hcph,5.458750
04,mics,5.447492
04,engsci,5.390960
04,sports,5.366469
04,riryou,5.185745
04,person,5.136165
04,opera,5.111674
04,humcul,5.106138
04,nc-bsys,5.072178
04,rdcpm,5.033857
04,kokuren,5.006320
04,are,5.003207
04,kou-c,4.993801
04,13,4.964970
04,chiiki,4.964970
04,emc,4.951849
04,centers,4.931795
04,atmnb,4.879578
04,kyoikusuishin,4.865118
04,kkss,4.820263
04,materials,4.820263
04,arena,4.816421
04,namagaku,4.808685
04,tc,4.808685
04,rcdh,4.796954
04,geosci,4.756689
04,qils,4.516871
04,237,4.443725
04,glc-net,4.443725
04,ronbun-juri,4.437840
04,flang,4.425952
04,ryudou,4.376734
04,rcus,4.363991
04,sohosai,4.297366
04,moodle,4.290420
04,tems,4.269247
04,ttft,4.247556
04,e-nihongo,4.240206
04,tessa,4.240206
04,anpi,4.033297
04,sleepymouse,3.965506
04,ole,3.847240
04,cybernics,3.823931
04,md,3.655338
04,191,3.565190
04,megaquake,3.516425
04,ies,3.499554
04,imri,3.446924
04,244,3.410015
04,ticonfms,3.390967
04,241,3.331235
04,corpus,3.123242
04,law,2.982361
04,i-sangaku,2.850907
04,entrance-exam,2.737687
04,hq,2.559957
04,fair-meta,2.200842
04,sustain,1.841728
04,tlsi,1.841728
04,sipc,0.000000
04,t-anzen,0.000000
04,mcast,0.000000
04,srn,0.000000
04,eprofs,0.000000
04,robotics,0.000000
