day,domain,dnsmagnitude
13,imis,5.968255028033307
13,tias,5.966007215618382
13,earth,5.961494554694319
13,skip,5.955821488247818
13,art,5.951256957433631
13,mics,5.950112171929568
13,scpj,5.928077837534191
13,opop,5.911487083034233
13,tgsw,5.897017050779278
13,ipp,5.89091801710688
13,bpgi,5.876108203522158
13,modernlc,5.871116542697786
13,butsuri,5.866096838687971
13,oii,5.857243921613545
13,souki,5.776141737580269
13,ccr,5.770557313378674
13,are,5.734840929053675
13,physics,5.711209668332081
13,hcph,5.7021842889293985
13,f-mirai,5.691538146391494
13,ide,5.674547911733145
13,ut-jinzai-bank,5.641186517864368
13,kiso,5.63956638149356
13,gip,5.609890057146557
13,press,5.603159291128303
13,opera,5.601468647362414
13,radd,5.565205498126711
13,cryo,5.543803158376573
13,archives,5.525567730270711
13,fair,5.523723550124396
13,eme,5.520023731323672
13,nature,5.501291284975687
13,trems,5.484089588620362
13,mountain-studies,5.482157685243531
13,utvpn,5.434492786690269
13,sports,5.422168384899207
13,riryou,5.407571713148086
13,koudai,5.390592485566549
13,kokuren,5.298117332280441
13,atmnb,5.293351961178361
13,tc,5.256777757121869
13,centers,5.205560014421804
13,humcul,5.044234825310858
13,rdcpm,5.0022178092143035
13,emc,4.98551629558593
13,nc-bsys,4.9650534555184445
13,flang,4.926275951667431
13,chiiki,4.922665825690763
13,geosci,4.922665825690763
13,13,4.889501009598435
13,person,4.8743564951126706
13,kou-c,4.819232984978448
13,qils,4.769116768114833
13,ronbun-juri,4.669230591966205
13,namagaku,4.644882901180608
13,kkss,4.57295287554568
13,glc-net,4.556755967433455
13,rcdh,4.545792578797692
13,materials,4.52909106516932
13,engsci,4.523453791178357
13,rcus,4.494721252314865
13,ryudou,4.452877253590917
13,anpi,4.292416649155968
13,kyoikusuishin,4.18350749209863
13,sohosai,4.132436165615802
13,cybernics,4.1147424198325
13,ttft,4.096691200564254
13,moodle,4.059456439479864
13,237,4.049900145565917
13,arena,4.040240538364729
13,e-nihongo,4.040240538364729
13,sleepymouse,3.95895680298191
13,law,3.904123344778069
13,tessa,3.8576970601312732
13,tems,3.701911443280685
13,ies,3.67308620275568
13,md,3.477360754163965
13,ticonfms,3.458937318700505
13,corpus,3.4401259930795764
13,ole,3.4401259930795764
13,imri,3.3180950746328777
13,241,3.296032102716826
13,191,3.2018919589992785
13,hq,3.096652232001442
13,244,3.068284612466565
13,megaquake,3.068284612466565
13,entrance-exam,2.761861775062198
13,i-sangaku,2.6308708431770826
13,fair-meta,2.5314901861161636
13,sustain,2.358010823482271
13,air,1.438040763515961
13,robotics,1.438040763515961
13,eprofs,0.0
13,sipc,0.0
13,srn,0.0
13,t-anzen,0.0
13,mcast,0.0
