day,domain,dnsmagnitude
16,cc,9.729806875368942
16,cs,8.615470556973724
16,slis,8.577178219423999
16,u,8.458007118477505
16,taiiku,8.35633619384206
16,sec,8.326841933714501
16,www,8.078732584646376
16,tulips,8.071867001536562
16,sk,8.067906453140322
16,ccs,8.033550478587122
16,ims,8.003280260542738
16,hosp,7.9928874144815385
16,biol,7.896638690185208
16,bk,7.8843303497187875
16,esys,7.872769721837057
16,trios,7.8570764820873515
16,coins,7.81663563389764
16,human,7.802773360922655
16,iit,7.79827087771
16,kz,7.771666600002028
16,s,7.746097932822309
16,alumni,7.739286420951738
16,criced,7.721134268191337
16,geijutsu,7.64632451753759
16,otsuka,7.637789875392582
16,risk,7.595252115045439
16,un,7.537331504029837
16,cegloc,7.534290690114854
16,envr,7.525959315665835
16,chem,7.524078122260916
16,px,7.50975257915307
16,account,7.49748693639917
16,jinsha,7.483077244413933
16,math,7.475511667000971
16,manaba,7.435352355871619
16,geoenv,7.434215514283918
16,tsa,7.419108571579974
16,ph,7.408045366363012
16,stb,7.387094597705082
16,pmrc,7.386894555971322
16,tara,7.316101431850024
16,twins,7.261081253020516
16,high-s,7.255060036532763
16,klis,7.22335730669252
16,pas,7.177116034213997
16,hass,7.168953902184982
16,shimoda,7.1635560871669375
16,ecloud,7.137653792868886
16,global,7.127236906978245
16,ocw,7.1158791589292205
16,msc,7.106301153351508
16,wpi-iiis,7.100226923829167
16,prc,7.097174022248672
16,dpipe,7.0865454369867305
16,lawschool,7.085982467857989
16,utos,7.062296014016517
16,life,7.052406103175404
16,sapec,7.041219600274182
16,geol,7.040033763478969
16,komaba-s,7.03408050423832
16,ied,7.025376146001485
16,kdb,7.019929837786614
16,gsbs,7.006164830696879
16,t-pirc,6.992494378867445
16,ap-graduate,6.983366852290531
16,sanrenhonbu,6.973184057916822
16,hokekan,6.957685595057825
16,nsfb,6.940249704756769
16,heritage,6.917361225271022
16,sakado-s,6.907416026282488
16,tac,6.896659244491469
16,kiri-s,6.895611257435766
16,is,6.864301872058911
16,ac,6.8485883201054305
16,deaf-s,6.787129847953084
16,lingua,6.787129847953084
16,education,6.769559522399097
16,sugadaira,6.7257329778503845
16,elementary-s,6.714641466901662
16,bres,6.707745817854455
16,anzenkanri,6.6942298335547825
16,kansei,6.673333759015503
16,japan,6.651468581108038
16,phd-humanics,6.639861720604336
16,dac,6.570864115271136
16,sie,6.570864115271136
16,hibun,6.5426163716947
16,geo,6.530000270179769
16,neurosci,6.5188109169104695
16,otsuka-s,6.5166633946571935
16,kokusai,6.511812232592694
16,intersc,6.470311446081817
16,informatics,6.466336343676034
16,edu,6.4450216643384675
16,osi,6.431507134882352
16,nourin,6.424969595188365
16,logos,6.421383098631264
16,chs,6.409928510474019
16,kurihama,6.3896725026853645
16,gene,6.351605319656662
16,mast,6.345097650066547
16,kc,6.307056439851905
16,diversity,6.301583330155334
16,histanth,6.284956865624383
16,ilc,6.284956865624383
16,jinbun,6.267297154360002
16,japanese,6.253634822208699
16,coi-sec,6.241228298927389
16,emp,6.238283534686314
16,hcs,6.23236429432688
16,t-act,6.207517872950754
16,scs,6.181949898106091
16,rccp,6.174053130489002
16,imis,6.17087448556616
16,oyoriko,6.17087448556616
16,icrhs,6.170078028083218
16,soc-int,6.153183807247018
16,sse,6.083045883122677
16,suiri,6.067964181707511
16,gfest,6.067068926228902
16,scpj,6.067068926228902
16,tech,6.064377685150408
16,tias,6.034218056114891
16,cj,6.033287803849431
16,tomonaga,6.031424345614495
16,jp-ex,6.012569584724406
16,conservation,5.988418764936313
16,shakai,5.980548467284421
16,oii,5.968609522499968
16,bpgi,5.966603864030538
16,modernlc,5.943204306899236
16,ipp,5.940105827382517
16,hbp,5.9307444241519365
16,ri-center,5.919165870496652
16,chemistry,5.872384270964936
16,oiso,5.860006660662701
16,tgsw,5.856600529964832
16,projects,5.850894199639484
16,earth,5.824157987308666
16,skip,5.824157987308666
16,opop,5.799016704219172
16,ccr,5.770631450255499
16,kiso,5.76560010120841
16,fair,5.733485538962038
16,inf,5.722956460578659
16,ut-jinzai-bank,5.701512875622571
16,ide,5.700155151857228
16,mics,5.690592007713244
16,radd,5.682311535831195
16,press,5.676747639355545
16,vbl,5.655564171243552
16,trems,5.654133653159011
16,gip,5.652700807135145
16,butsuri,5.644054416663725
16,eme,5.626502665623327
16,art,5.582582938901545
16,atmnb,5.582582938901545
16,utvpn,5.582582938901545
16,koudai,5.576349400034493
16,nature,5.541253012709551
16,f-mirai,5.494461086268057
16,mountain-studies,5.484102335172915
16,souki,5.463011897193328
16,sports,5.4229830184303145
16,cryo,5.386884780527503
16,kokuren,5.386884780527503
16,hcph,5.345185539716512
16,person,5.334959133383837
16,are,5.22090651347188
16,physics,5.20674293158903
16,nc-bsys,5.182618581766136
16,archives,5.129698057076739
16,engsci,5.124488079228316
16,emc,5.059438173497637
16,centers,4.995268589835852
16,riryou,4.964479309870039
16,rdcpm,4.955028589218966
16,chiiki,4.909532226841857
16,namagaku,4.896089466683552
16,humcul,4.875532493541463
16,kou-c,4.854484072392185
16,opera,4.854484072392185
16,materials,4.708040955329599
16,kyoikusuishin,4.669473460615519
16,geosci,4.647293857441561
16,ryudou,4.547509798719361
16,13,4.484963959271413
16,kkss,4.479545581018996
16,tc,4.451941950866134
