day,domain,dnsmagnitude
25,cc,9.752370817614091
25,cs,8.623444360331176
25,slis,8.552981648074054
25,u,8.505393948919663
25,tulips,8.49363356170414
25,taiiku,8.368171852316264
25,sec,8.364811739216774
25,ccs,8.15939816377783
25,bk,8.070978716270748
25,www,8.052740893905678
25,sk,8.043972294375209
25,ims,8.014898948494775
25,hosp,7.956572625167108
25,trios,7.950790636538045
25,biol,7.940629986312881
25,esys,7.8158916074810145
25,s,7.789839795183968
25,iit,7.754896047478782
25,kz,7.750003966321722
25,criced,7.735545341090038
25,alumni,7.723700401865445
25,human,7.703507331627994
25,otsuka,7.6951104462485755
25,geijutsu,7.682566031949562
25,coins,7.636258749108437
25,risk,7.562012224675209
25,pmrc,7.498661046787541
25,sakado-s,7.4958072324908676
25,jinsha,7.495302651541494
25,manaba,7.48651007631902
25,chem,7.468308666345831
25,un,7.465005794567602
25,math,7.447236236796324
25,cegloc,7.427464101311949
25,envr,7.419612002125722
25,account,7.414091804816908
25,tsa,7.402384892514402
25,geoenv,7.4012617441573845
25,px,7.3878606300399206
25,high-s,7.356493289877484
25,ph,7.248586798340709
25,stb,7.227828512603469
25,tara,7.216568341266416
25,shimoda,7.212627680147722
25,hass,7.189558594969458
25,msc,7.179482758545753
25,ied,7.128055892136814
25,wpi-iiis,7.125749962572174
25,klis,7.121893204217778
25,pas,7.120345733131387
25,ocw,7.10760465883855
25,dpipe,7.085322128765493
25,ecloud,7.0613540847451395
25,lawschool,7.043219515469118
25,global,7.035005976279465
25,prc,6.996317801657598
25,t-pirc,6.993040181749158
25,ap-graduate,6.990948019399856
25,life,6.988250732182273
25,utos,6.979502533468264
25,komaba-s,6.976161259266146
25,twins,6.9697468499354
25,sapec,6.958019049814964
25,heritage,6.956152852218904
25,geol,6.938540542161759
25,sanrenhonbu,6.932483557246599
25,nsfb,6.930882627524587
25,is,6.92477226687527
25,gsbs,6.898233733632244
25,kdb,6.892560342517285
25,kiri-s,6.863974687228528
25,geo,6.860508642313348
25,elementary-s,6.845092960410722
25,ac,6.802730249113183
25,japan,6.781325325672951
25,anzenkanri,6.74800654355953
25,tac,6.743254985394172
25,education,6.740471292313461
25,lingua,6.727227668890195
25,phd-humanics,6.723986709014403
25,sie,6.698454181162998
25,bres,6.680298630406464
25,deaf-s,6.678590451596755
25,hokekan,6.674305372565058
25,cj,6.672585453687282
25,rccp,6.5848348985982925
25,dac,6.535415084385061
25,osi,6.525289325284316
25,sugadaira,6.514529765264196
25,neurosci,6.499450625351942
25,chs,6.482504637850825
25,intersc,6.470118957519879
25,kc,6.4679469330786645
25,informatics,6.451482756435455
25,logos,6.439770874479504
25,kokusai,6.412397758983961
25,kansei,6.400734891491282
25,hibun,6.3817451306967685
25,edu,6.364784493259511
25,emp,6.336818954648638
25,diversity,6.321530681572263
25,otsuka-s,6.320244530963678
25,kurihama,6.29940504305722
25,nourin,6.29940504305722
25,coi-sec,6.296764895143885
