day,domain,dnsmagnitude
03,cc,9.746859
03,cs,8.562774
03,slis,8.541169
03,u,8.466148
03,taiiku,8.429217
03,sec,8.328102
03,tulips,8.249455
03,sk,8.102399
03,ccs,8.098695
03,www,8.060582
03,ims,7.994955
03,hosp,7.955594
03,bk,7.903165
03,esys,7.891103
03,trios,7.869649
03,biol,7.845974
03,iit,7.810544
03,kz,7.791254
03,human,7.789713
03,alumni,7.752970
03,otsuka,7.730167
03,coins,7.725617
03,s,7.686475
03,criced,7.670878
03,envr,7.627625
03,geijutsu,7.626079
03,px,7.557234
03,jinsha,7.556565
03,stb,7.518591
03,cegloc,7.516491
03,un,7.505028
03,chem,7.504140
03,risk,7.493953
03,math,7.492514
03,tsa,7.462669
03,geoenv,7.415622
03,pmrc,7.383413
03,ph,7.382598
03,hass,7.374814
03,tara,7.294975
03,utos,7.237988
03,high-s,7.226865
03,account,7.194903
03,msc,7.184242
03,wpi-iiis,7.170861
03,lawschool,7.165921
03,klis,7.157274
03,shimoda,7.154109
03,komaba-s,7.153051
03,sapec,7.153051
03,pas,7.150402
03,prc,7.149605
03,life,7.140260
03,ied,7.117142
03,geol,7.116315
03,twins,7.077116
03,ocw,7.068713
03,dpipe,7.053147
03,manaba,7.051070
03,ap-graduate,7.016235
03,heritage,7.015617
03,ecloud,7.005979
03,gsbs,6.961422
03,t-pirc,6.949838
03,nsfb,6.948171
03,kiri-s,6.939787
03,sanrenhonbu,6.916916
03,phd-humanics,6.907180
03,sakado-s,6.884154
03,tac,6.881279
03,is,6.868585
03,global,6.846765
03,kdb,6.843764
03,bres,6.825926
03,ac,6.815513
03,cj,6.791922
03,rccp,6.787128
03,education,6.782307
03,japan,6.764401
03,lingua,6.738113
03,deaf-s,6.726603
03,dac,6.711891
03,sugadaira,6.696929
03,sie,6.685314
03,elementary-s,6.682161
03,geo,6.643413
03,anzenkanri,6.628193
03,informatics,6.574792
03,osi,6.571729
03,logos,6.558847
03,kurihama,6.535709
03,hokekan,6.535176
03,kokusai,6.531436
03,kansei,6.515226
03,otsuka-s,6.511948
03,icrhs,6.509755
03,intersc,6.508657
03,chs,6.480749
03,gene,6.478478
03,ilc,6.424555
03,nourin,6.421528
03,emp,6.412996
03,kc,6.409314
03,hibun,6.401904
03,diversity,6.396929
03,histanth,6.396929
03,edu,6.395056
03,coi-sec,6.363240
03,neurosci,6.357390
03,hcs,6.346231
03,tech,6.305681
03,modernlc,6.291035
03,oiso,6.289628
03,jp-ex,6.286099
03,suiri,6.255155
03,scs,6.249276
03,gfest,6.241128
03,tias,6.235154
03,sse,6.231400
03,mast,6.216987
03,t-act,6.214690
03,japanese,6.172279
03,oyoriko,6.172279
03,tomonaga,6.156857
03,imis,6.086137
03,jinbun,6.071827
03,bpgi,6.027449
03,chemistry,6.015036
03,shakai,6.014074
03,conservation,6.007309
03,ccr,6.002445
03,projects,5.979719
03,tgsw,5.971675
03,soc-int,5.959469
03,fair,5.952271
03,oii,5.948131
03,opop,5.931373
03,f-mirai,5.925006
03,earth,5.923941
03,ipp,5.918593
03,hbp,5.893567
03,art,5.881342
03,inf,5.881342
03,eme,5.876855
03,trems,5.858672
03,gip,5.855221
03,ri-center,5.830675
03,scpj,5.818742
03,butsuri,5.817540
03,skip,5.813924
03,vbl,5.812715
03,press,5.799307
03,ut-jinzai-bank,5.798078
03,mountain-studies,5.778177
03,kiso,5.690980
03,mics,5.678392
03,archives,5.646844
03,koudai,5.642453
03,nature,5.633605
03,souki,5.575408
03,sports,5.539871
03,ide,5.536569
03,utvpn,5.524911
03,physics,5.427519
03,radd,5.414315
03,hcph,5.385337
03,person,5.359428
03,nc-bsys,5.294389
03,riryou,5.290023
03,rdcpm,5.228871
03,opera,5.205101
03,emc,5.200269
03,kokuren,5.190525
03,kou-c,5.050088
03,are,5.011933
03,humcul,5.011933
03,kyoikusuishin,4.936839
03,materials,4.926986
03,chiiki,4.903558
03,cryo,4.886435
03,centers,4.847551
03,rcdh,4.825595
03,geosci,4.814409
03,kkss,4.760245
03,13,4.752228
03,atmnb,4.748192
03,anpi,4.649873
03,tc,4.626967
03,flang,4.603450
03,glc-net,4.554447
03,rcus,4.528885
03,ronbun-juri,4.523682
03,e-nihongo,4.502560
03,namagaku,4.497199
03,arena,4.475425
03,ryudou,4.394678
03,tessa,4.394678
03,qils,4.363949
03,engsci,4.363949
03,moodle,4.278651
03,tems,4.264763
03,ttft,4.206918
03,237,4.191843
03,sohosai,4.128829
03,cybernics,3.968053
03,corpus,3.927963
03,imri,3.885963
03,sleepymouse,3.783442
03,megaquake,3.771279
03,ies,3.610503
03,hq,3.376199
03,md,3.295977
03,ole,3.160043
03,ticonfms,2.838491
03,191,2.764963
03,241,2.641717
03,fair-meta,2.548807
03,law,2.327192
03,i-sangaku,2.327192
03,244,2.114528
03,athletics,1.580022
03,entrance-exam,1.419246
03,air,0.968786
03,sustain,0.611236
03,zdk,0.611236
03,robotics,0.611236
03,eprofs,0.000000
03,mcast,0.000000
03,srn,0.000000
03,t-anzen,0.000000
03,sipc,0.000000
