day,domain,dnsmagnitude
08,cc,9.744799770933254
08,cs,8.539983975915435
08,u,8.45010494886765
08,slis,8.409697184377892
08,sec,8.323810675877988
08,taiiku,8.151300686581061
08,www,8.11797085537936
08,tulips,8.077948984091439
08,ccs,8.03543189281278
08,sk,8.009497989945693
08,hosp,7.95151892815857
08,ims,7.9160433809962685
08,esys,7.879440009560939
08,s,7.838152422232076
08,biol,7.829783794684028
08,bk,7.824623333477528
08,trios,7.808187370123385
08,iit,7.797057748356548
08,alumni,7.759954810002575
08,kz,7.758459564347991
08,criced,7.741149279857753
08,human,7.720799845538493
08,coins,7.68590536892878
08,un,7.671462368704991
08,otsuka,7.667701370873037
08,cegloc,7.644018999477866
08,geijutsu,7.581462850528529
08,chem,7.48792478828579
08,tsa,7.478824331932843
08,account,7.47489526508815
08,risk,7.462621963274095
08,jinsha,7.440481133625853
08,envr,7.410742192525979
08,math,7.40831927685687
08,geoenv,7.381010841962465
08,pmrc,7.374942632927331
08,manaba,7.3705222553248655
08,px,7.348082509507744
08,hass,7.347866034813029
08,twins,7.33894460600255
08,stb,7.310949932523651
08,tara,7.295924319727379
08,ph,7.248766804581858
08,high-s,7.246341561740554
08,klis,7.228928257024715
08,shimoda,7.211922769204767
08,kdb,7.205078775645358
08,utos,7.181874929806335
08,wpi-iiis,7.157508468697582
08,pas,7.139056604162941
08,komaba-s,7.136860249042411
08,ecloud,7.106946876518355
08,prc,7.08009866184721
08,ap-graduate,7.072444481304579
08,global,7.057235179059734
08,lawschool,7.042983155310248
08,msc,7.038385826041821
08,ocw,7.033455503984013
08,hokekan,7.026319627915758
08,life,7.016609625561379
08,sapec,7.010922211273425
08,gsbs,7.00742846465526
08,geol,7.003601286086196
08,ied,6.941371733177298
08,nsfb,6.922305809767094
08,sanrenhonbu,6.9170338239396
08,ac,6.916328510305395
08,sakado-s,6.914916192087522
08,bres,6.879590005503227
08,heritage,6.860631695007649
08,is,6.860631695007649
08,dpipe,6.8511877289176635
08,t-pirc,6.8450901941692175
08,kiri-s,6.831214948091576
08,elementary-s,6.728336375729169
08,japan,6.723961327503223
08,deaf-s,6.708475811008466
08,tac,6.694076177794075
08,education,6.692714105184227
08,anzenkanri,6.685872074079853
08,phd-humanics,6.685872074079853
08,sie,6.684038550731825
08,hibun,6.607892093300671
08,dac,6.590721398969732
08,lingua,6.5778795871858176
08,informatics,6.565898011065109
08,otsuka-s,6.548953061774675
08,kansei,6.526208035942115
08,chs,6.525110199854664
08,neurosci,6.521808485167183
08,sugadaira,6.503425211614182
08,edu,6.493803672503781
08,diversity,6.493234424215662
08,logos,6.467817411468624
08,kurihama,6.439229756553287
08,kokusai,6.419644291581653
08,geo,6.402143562540144
08,scs,6.395172327178376
08,gene,6.369348490277119
08,osi,6.369348490277119
08,intersc,6.359466636255495
08,nourin,6.358140667609527
08,emp,6.349473036322279
08,oiso,6.348802761025264
08,conservation,6.345443737837594
08,t-act,6.297025483716068
08,coi-sec,6.2783437259962485
08,mast,6.239752025690996
08,ilc,6.235950910425796
08,histanth,6.232133375605257
08,oyoriko,6.222903443805552
08,kc,6.2151375068669665
08,japanese,6.211228796661838
08,tech,6.186601139175611
08,hcs,6.178508061219374
08,jinbun,6.1760656148833055
08,cj,6.144529121759128
08,sse,6.144529121759128
08,modernlc,6.132620749940763
08,hbp,6.119681163928168
08,opop,6.118811751229669
08,suiri,6.1091913323252385
08,jp-ex,6.095901488852447
08,radd,6.095901488852447
08,rccp,6.086929249994282
08,tias,6.073297751923834
08,oii,6.071464228575807
08,icrhs,6.067785730292022
08,imis,6.058521935440096
08,shakai,6.054789055817357
