day,domain,dnsmagnitude
11,cc,9.76148863015878
11,u,8.616743397569014
11,cs,8.61314160038477
11,slis,8.585389749684085
11,taiiku,8.445526975915865
11,sec,8.303963326797625
11,ccs,8.115252215085112
11,www,8.100219210347005
11,tulips,8.095180749231927
11,sk,8.050959433228272
11,hosp,7.961672819351944
11,ims,7.9354589926323795
11,biol,7.920734911956122
11,esys,7.879647734368484
11,iit,7.875026307967298
11,coins,7.857122254799507
11,bk,7.838243190105519
11,trios,7.803005739821799
11,kz,7.7973308034756
11,s,7.768263866969526
11,alumni,7.747357814856227
11,human,7.734544716426345
11,criced,7.687240889768756
11,otsuka,7.66693945139955
11,cegloc,7.5972131868182196
11,un,7.53215432885215
11,account,7.530956945533885
11,geijutsu,7.516633974346873
11,px,7.492113285841089
11,chem,7.4910393204927
11,jinsha,7.48402645827493
11,risk,7.455216690186075
11,math,7.4323519350003275
11,tsa,7.413975041657237
11,manaba,7.397997823840065
11,envr,7.394607482709138
11,stb,7.390200529649259
11,geoenv,7.322825036807741
11,ph,7.318478845707222
11,high-s,7.297536545812077
11,sapec,7.293735904677893
11,pmrc,7.287665696109068
11,tara,7.287214383187921
11,klis,7.247982442431991
11,hass,7.240398202311847
11,pas,7.23226777621623
11,twins,7.197975960529075
11,shimoda,7.195725158643062
11,utos,7.191206233563859
11,dpipe,7.184891254127158
11,prc,7.174948620100924
11,msc,7.163854606270432
11,wpi-iiis,7.145490383394098
11,ecloud,7.12375142033686
11,kdb,7.105077983881743
11,sakado-s,7.10201974668931
11,lawschool,7.097832244150589
11,komaba-s,7.08116557674454
11,ocw,7.067948938657741
11,hokekan,7.043885687284278
11,life,7.034614655817083
11,gsbs,7.029791169483724
11,geol,7.025245045251077
11,ap-graduate,7.020369854617891
11,ied,7.012081311222457
11,sanrenhonbu,6.973625641152984
11,global,6.958351108756705
11,t-pirc,6.949123920160021
11,heritage,6.931389131941898
11,nsfb,6.927663170960244
11,phd-humanics,6.906362451760806
11,kiri-s,6.8791707485415685
11,ac,6.875937025795941
11,is,6.8716068526633265
11,deaf-s,6.821367180255167
11,anzenkanri,6.775785079049509
11,bres,6.753320193681303
11,tac,6.741240370703095
11,lingua,6.736614698877589
11,education,6.732388367230298
11,elementary-s,6.715709223362106
11,kansei,6.680025134900691
11,japan,6.668257677058974
11,sie,6.6567926641778845
11,osi,6.617139573252029
11,hibun,6.615689852399769
11,dac,6.614722045098445
11,geo,6.608892772731676
11,sugadaira,6.60645248189136
11,chs,6.571050617389351
11,diversity,6.567482015916828
11,edu,6.541036599966173
11,kokusai,6.540510045747172
11,intersc,6.507233445909141
11,kurihama,6.506138801719584
11,informatics,6.492895895606794
11,logos,6.478321199524375
11,ilc,6.462926380017921
11,gene,6.439613156270018
11,neurosci,6.427122256845477
11,nourin,6.417485103135535
11,otsuka-s,6.4162730142796685
11,icrhs,6.396649356627252
11,emp,6.3746734431571594
11,coi-sec,6.369572482694365
11,mast,6.361865245870824
11,histanth,6.361219922913184
11,oiso,6.320257762393718
11,tech,6.301115600162355
11,hcs,6.261536731386098
11,scs,6.254278136313115
11,sse,6.249894105084899
11,conservation,6.239579072225553
11,t-act,6.239579072225553
11,oyoriko,6.233630098007104
11,kc,6.226889141943434
11,japanese,6.215538339320677
11,jinbun,6.20635123480794
11,soc-int,6.1986214619156215
11,imis,6.175016788233458
11,hbp,6.165394980614863
11,shakai,6.142526897591818
11,gfest,6.13421373726334
11,cj,6.1333780914356355
11,rccp,6.089673839288205
11,suiri,6.087914979504101
11,jp-ex,6.069231838811206
11,tomonaga,6.057464380969489
11,art,6.0519797877911286
11,butsuri,6.028752600679711
11,vbl,6.021188704801471
11,ri-center,6.014516613201303
11,modernlc,5.994191760884446
11,tias,5.975389721664027
11,oii,5.9683602607799635
11,scpj,5.9489927018318625
11,ut-jinzai-bank,5.930243303876687
11,bpgi,5.9270792485587975
11,inf,5.923903791215129
11,chemistry,5.908931782464112
11,tgsw,5.908931782464112
11,opop,5.9013492904233456
11,ccr,5.898079570681889
11,gip,5.898079570681889
11,skip,5.895892997700694
11,ipp,5.892602931180677
11,f-mirai,5.877084745949586
11,radd,5.877084745949586
11,earth,5.856722617528775
11,fair,5.8382192928673735
11,mics,5.825269062390254
11,projects,5.781504503747429
11,eme,5.7458960849194
11,cryo,5.734138021461013
11,mountain-studies,5.685471077337247
11,koudai,5.636900586980223
11,souki,5.635430714313675
11,kiso,5.596327199753146
11,nature,5.596327199753146
11,press,5.591701527927641
11,are,5.571371522446832
11,trems,5.512494740911701
11,archives,5.500575101746511
11,utvpn,5.469163078253504
11,ide,5.462027910044184
11,tc,5.458438542721722
11,sports,5.454834494919467
11,nc-bsys,5.447581874066284
11,atmnb,5.423589920931971
11,hcph,5.387306180552706
11,kokuren,5.357566964690478
11,physics,5.351496756121652
11,riryou,5.351496756121652
11,kou-c,5.201332372734203
11,namagaku,5.144140698409809
11,opera,5.1233447253715285
11,emc,5.093924472153801
11,engsci,5.093924472153801
11,anpi,5.088468179431149
11,geosci,5.023165089628903
11,chiiki,5.011297052196649
11,person,5.011297052196649
11,13,4.980908231838156
11,moodle,4.965311568764088
11,humcul,4.958994778565089
11,centers,4.933264820429638
11,rdcpm,4.8619158169665315
11,kyoikusuishin,4.851234613954699
11,e-nihongo,4.807166008500743
11,rcus,4.776512884463221
11,materials,4.720162006360007
11,ronbun-juri,4.659959877020557
11,rcdh,4.641975814872282
11,flang,4.6189669761177266
11,kkss,4.561163407831326
11,glc-net,4.541021080358161
11,ryudou,4.415313994801253
11,237,4.3545182726746035
11,arena,4.315919907101983
11,qils,4.295967617900657
11,tessa,4.247576486074535
11,sohosai,4.240441317865214
11,ttft,4.218682472621192
11,tems,4.188808816533016
11,ies,4.0667909376108256
11,cybernics,3.9940743638892724
11,sleepymouse,3.9651803504359306
11,hq,3.872337879974831
11,md,3.816192239664387
11,imri,3.705126611012498
11,ole,3.705126611012498
11,ticonfms,3.705126611012498
11,law,3.6918754070268496
11,megaquake,3.678421886782872
11,191,3.5312157553026875
11,241,3.4817903646028125
11,corpus,3.373754613294546
11,244,3.272356847871507
11,sustain,3.250598002627485
11,i-sangaku,3.181899192016967
11,fair-meta,2.904253409981123
11,robotics,2.836436228718061
11,sipc,2.3863025843527383
11,entrance-exam,2.0290114104485157
11,srn,2.0290114104485157
11,mcast,1.8323798882684548
11,tlsi,1.8323798882684548
11,t-anzen,0.0
11,eprofs,0.0
