day,domain,dnsmagnitude
22,cc,9.757239175385333
22,cs,8.648406516129274
22,u,8.44658799045936
22,slis,8.440933095558387
22,sec,8.344134982652728
22,taiiku,8.29306373856319
22,tulips,8.111395194400327
22,sk,8.077203087674953
22,www,8.066409017492477
22,ccs,8.018899108863483
22,ims,7.980528462984537
22,hosp,7.937370679988252
22,biol,7.890657438599833
22,bk,7.8763922645728535
22,esys,7.843189406235137
22,iit,7.827769352022892
22,trios,7.802471262915958
22,kz,7.767311548243909
22,alumni,7.721084885478919
22,human,7.712596978554488
22,criced,7.7097493564139965
22,s,7.688023218243366
22,coins,7.683276893876721
22,otsuka,7.639217976173027
22,geijutsu,7.527802865539001
22,un,7.507863952405561
22,manaba,7.506837919285105
22,chem,7.476017985849834
22,cegloc,7.473888842007528
22,px,7.459019289490328
22,envr,7.454127451081698
22,risk,7.433911355565148
22,jinsha,7.429251186253238
22,account,7.427005494903417
22,tsa,7.414360456635807
22,stb,7.400372653381741
22,math,7.360059813275244
22,geoenv,7.323939731093512
22,ph,7.320138890578141
22,pmrc,7.316746506972723
22,tara,7.2752048965830625
22,hass,7.213869773640135
22,high-s,7.209080302732783
22,prc,7.176299240330334
22,global,7.138092078960941
22,klis,7.135223731292459
22,pas,7.131559511602156
22,sakado-s,7.127353034328516
22,twins,7.099236736890577
22,shimoda,7.079145112135089
22,ied,7.077752014867972
22,msc,7.073559420962428
22,ecloud,7.071034227986596
22,wpi-iiis,7.065396568206172
22,life,7.049127889371453
22,lawschool,7.047397741922398
22,ocw,7.047109052495682
22,komaba-s,7.041024559422375
22,ap-graduate,7.012660253291459
22,dpipe,7.010555758243888
22,is,7.005726470855207
22,utos,7.005120939292782
22,sapec,6.986448854604648
22,kdb,6.978368046735468
22,geol,6.950774916519154
22,t-pirc,6.938118585314508
22,heritage,6.912245500877928
22,sanrenhonbu,6.90004216217351
22,gsbs,6.893188568434555
22,kiri-s,6.885240272723311
22,hokekan,6.86983152566373
22,bres,6.82786362792688
22,ac,6.82638008808552
22,nsfb,6.8147969247364495
22,tac,6.765283754724792
