day,domain,dnsmagnitude
18,cc,9.767339013463204
18,cs,8.556216978124807
18,slis,8.46699934213205
18,u,8.449497944066804
18,taiiku,8.361194095464104
18,sec,8.264782944974915
18,ccs,8.163711888880266
18,tulips,8.086510243859108
18,sk,8.082923457258127
18,www,7.981799905940835
18,ims,7.971947219758918
18,hosp,7.868107452578641
18,esys,7.853994406896611
18,bk,7.842470260262617
18,biol,7.83466446680778
18,coins,7.754889672494392
18,trios,7.747640203240818
18,kz,7.744244862572013
18,human,7.732064757847331
18,iit,7.730786196344987
18,alumni,7.697934130098416
18,s,7.6788643181495875
18,criced,7.6472079635454255
18,otsuka,7.612168820294421
18,geijutsu,7.505074625842023
18,px,7.505074625842023
18,un,7.502919411844556
18,risk,7.4745792892822385
18,cegloc,7.462146925474927
18,envr,7.440669361142578
18,tsa,7.437097626669199
18,account,7.436739650420072
18,manaba,7.396440736638078
18,chem,7.390798842319685
18,math,7.340516404542076
18,jinsha,7.326212647312851
18,tara,7.315791944001229
18,ph,7.283551007318936
18,stb,7.272606637260299
18,geoenv,7.260867382912396
18,pmrc,7.230358372995794
18,klis,7.213887799585598
18,high-s,7.182862571647194
18,shimoda,7.120907544841359
18,ecloud,7.11083461904816
18,pas,7.100644441225031
18,global,7.099066139886987
18,twins,7.083928628922364
18,utos,7.072333348081083
18,dpipe,7.070703122460921
18,msc,7.066887415090473
18,hass,7.037161853728882
18,is,7.026643479591957
18,life,7.0136781642074775
18,sapec,7.009021605861068
18,lawschool,7.002284108721651
18,ap-graduate,6.994308135062181
18,prc,6.988651530720423
18,wpi-iiis,6.986857614303658
18,komaba-s,6.985959275687071
18,t-pirc,6.977227476298654
18,sakado-s,6.958880365972295
18,ied,6.954853965184195
18,geol,6.952366943894913
18,ocw,6.935074695627292
18,kdb,6.931574876335571
18,sanrenhonbu,6.9060201183819965
18,gsbs,6.894788020613148
18,ac,6.892790838974967
18,kiri-s,6.863652290814318
18,heritage,6.846957035745377
18,tac,6.844143273885364
18,hokekan,6.812214576042063
18,nsfb,6.800814138492271
18,lingua,6.797847830173323
18,bres,6.777177756491664
18,education,6.735111595773894
18,elementary-s,6.714930183254874
18,deaf-s,6.693854359525631
18,anzenkanri,6.621968134285339
18,sie,6.587705756726388
18,phd-humanics,6.57534205120925
18,geo,6.542652897859468
18,sugadaira,6.531143780498878
18,logos,6.526598700693102
18,dac,6.51333434231087
18,japan,6.485125894194037
18,informatics,6.4587181582245945
18,neurosci,6.44991978361237
18,kansei,6.422411195012008
18,osi,6.401635327024875
18,intersc,6.38809898283427
18,nourin,6.377957591475547
18,otsuka-s,6.3773573645716475
18,kokusai,6.356085869136477
18,jp-ex,6.353004447774635
18,mast,6.349912141821629
18,edu,6.348051501578072
18,kurihama,6.331125349935108
18,ilc,6.327319122612875
18,tech,6.283652556816953
18,emp,6.273570707520118
18,t-act,6.271540329559245
18,gene,6.268825812950037
18,rccp,6.264055060516236
18,diversity,6.2454061230108815
18,coi-sec,6.244707733739663
18,chs,6.203949403816546
18,kc,6.203217132000496
18,hibun,6.193641435546713
18,histanth,6.137833406401607
18,icrhs,6.136253205782943
18,conservation,6.125111207497314
18,imis,6.116256198706552
18,sse,6.113825569921462
18,scs,6.104855076940116
18,hcs,6.101570154117509
18,japanese,6.074837362311605
18,jinbun,6.04813744918133
18,tomonaga,6.047262455700148
18,oyoriko,6.026892380559503
18,soc-int,6.023300864116779
18,modernlc,6.015165670679215
18,suiri,5.988425839129151
18,bpgi,5.975218656879003
18,gfest,5.962773830833157
18,chemistry,5.941301762344038
18,oii,5.933361291532752
18,tgsw,5.912168269234906
18,skip,5.903957837141232
18,tias,5.892541267570965
18,kiso,5.890449436456085
18,ri-center,5.890449436456085
18,oiso,5.884143784427547
18,earth,5.867103228777017
18,ccr,5.8649496461287205
18,opop,5.828628635677985
18,projects,5.796583142385748
18,vbl,5.79541667864882
18,cj,5.791907932849338
